"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"84","TCR","Brian Henderson","3","1:59.975","7:07.989","Green","Track","3.860","9.838","14.598","4.599","0.594","15.823","24.390","16.255","19.674","6.479","3.865","138.315"
"89","TCR","Chad Gilsinger","3","2:14.052","7:09.444","Green","Pit","3.793","9.895","14.499","4.506","0.579","16.321","24.841","16.315","19.898","7.818","15.587","141.898"
"71","GS","Frank DePew","3","2:04.860","7:13.702","Green","Track","3.814","10.348","14.496","4.343","0.555","17.080","25.621","16.510","21.190","7.046","3.857","148.034"
"73","TCR","Mike LaMarra","3","2:01.617","7:14.167","Green","Track","3.761","9.889","14.408","4.479","0.574","15.739","25.056","16.062","20.606","7.046","3.997","143.134"
"52","TCR","Colin Mullan","3","2:01.060","7:14.289","Green","Track","3.692","9.742","14.282","4.432","0.567","15.785","25.080","16.627","20.011","6.940","3.902","144.901"
"65","GS","Tim Probert","3","1:59.737","7:14.353","Green","Track","3.626","10.074","14.203","4.311","0.551","16.113","24.663","16.252","19.633","6.537","3.774","149.109"
"96","GS","Vin Barletta","3","2:04.007","7:15.947","Green","Track","3.634","10.341","13.955","4.235","0.544","16.499","26.825","16.899","20.257","6.986","3.832","151.028"
"4","GS","Ted Giovanis","3","1:59.418","7:16.325","Green","Track","3.595","9.757","13.818","4.243","0.543","15.705","24.715","16.360","20.241","6.662","3.779","151.306"
"23","TCR","Jared Salinsky","3","2:01.786","7:16.908","Green","Track","3.742","9.824","14.276","4.406","0.564","15.813","25.074","17.058","20.564","6.642","3.823","145.672"
"12","TCR","Ryan Nash","3","2:00.013","7:17.403","Green","Track","3.648","9.865","14.201","4.357","0.557","16.062","24.436","16.354","19.931","6.756","3.846","147.503"
"37","TCR","Shelby Blackstock","3","1:58.072","7:20.970","Green","Track","3.702","9.577","14.412","4.520","0.580","15.101","24.157","16.099","19.604","6.474","3.846","141.654"
"54","TCR","Michael Johnson","3","1:58.346","7:24.633","Green","Track","3.700","9.804","14.185","4.374","0.560","15.306","24.328","16.157","19.632","6.478","3.822","146.713"
"33","GS","Indy Dontje","3","1:56.336","7:37.651","Green","Track","3.546","9.541","13.941","4.242","0.544","15.309","24.054","15.827","19.351","6.295","3.686","151.028"
"93","GS","Mark Siegel","3","2:04.146","7:40.539","Green","Track","0.000","0.000","14.506","4.479","0.570","16.601","25.690","16.695","20.432","7.131","3.918","144.139"
"98","TCR","Michael Lewis","1","7:43.564","7:43.564","Green","Track","389.704","10.994","16.726","4.707","0.605","16.546","24.543","16.369","19.829","6.592","3.865","135.800"
"75","GS","Kuno Wittmer","3","1:57.349","7:43.939","Green","Track","3.571","9.753","13.644","4.148","0.534","15.509","24.284","15.812","19.820","6.558","3.716","153.856"
"7","GS","Trent Hindman","3","1:56.191","7:50.047","Green","Track","3.569","9.535","13.914","4.263","0.543","15.101","23.756","15.892","19.417","6.457","3.744","151.306"
"59","GS","Kenny Wilden","3","3:09.110","7:58.156","Green","Pit","3.574","9.795","13.813","4.209","0.537","15.593","24.065","16.062","19.685","7.320","74.457","152.996"
"13","GS","Scott Hargrove","4","1:58.143","8:03.717","Green","Track","3.575","9.587","13.788","4.220","0.542","16.799","24.208","15.830","19.405","6.427","3.762","151.585"
"2","GS","Kenton Koch","4","1:56.779","8:07.453","Green","Track","3.596","9.622","13.936","4.321","0.554","15.212","23.807","15.928","19.459","6.541","3.803","148.302"
"97","GS","Rob Ecklin Jr.","4","1:58.332","8:15.677","Green","Track","3.596","9.852","13.695","4.232","0.544","15.763","24.676","15.833","19.799","6.616","3.726","151.028"
"57","GS","Christian Hohenadel","4","1:58.374","8:15.971","Green","Track","3.665","9.852","13.673","4.191","0.538","15.798","24.568","16.012","19.736","6.608","3.733","152.712"
"39","GS","Tyler McQuarrie","4","2:09.746","8:29.665","Green","Pit","0.000","0.000","14.322","4.324","0.551","15.327","23.820","15.737","19.397","7.849","15.383","149.109"
"8","GS","Rodrigo Sales","3","2:26.290","8:31.023","Green","Track","14.553","12.366","18.438","4.990","0.629","19.072","27.062","16.815","21.200","7.249","3.916","130.619"
"46","GS","Hugh Plumb","4","1:55.557","8:32.078","Green","Track","3.584","9.635","13.864","4.272","0.551","15.116","23.592","15.730","19.168","6.341","3.704","149.109"
"5","TCR","Tim Lewis Jr","4","1:58.102","8:35.466","Green","Track","3.693","9.749","14.099","4.429","0.571","15.488","24.301","16.032","19.519","6.448","3.773","143.886"
"35","GS","James Cox","4","1:57.868","8:39.785","Green","Track","0.000","0.000","13.675","4.191","0.535","15.858","23.944","15.744","20.111","6.764","3.768","153.568"
"3","TCR","Alex Popow","4","1:57.378","8:42.914","Green","Track","3.661","9.582","14.208","4.461","0.575","15.053","24.099","16.002","19.501","6.443","3.793","142.885"
"56","GS","Jeff Mosing","4","1:56.796","8:49.269","Green","Track","3.591","9.705","13.678","4.203","0.558","15.593","23.810","15.826","19.664","6.431","3.737","147.239"
"40","GS","James Pesek","4","2:01.948","8:57.774","Green","Track","3.625","10.048","14.314","4.322","0.553","16.343","25.195","16.297","20.671","6.785","3.795","148.570"
"21","TCR","Harry Gottsacker","4","1:58.802","8:58.388","Green","Track","3.717","9.799","14.386","4.489","0.575","15.550","24.263","16.120","19.566","6.495","3.842","142.885"
"88","GS","Henry Schmitt","4","2:12.649","9:00.354","Green","Pit","3.554","9.816","13.563","4.132","0.530","15.582","24.274","15.860","20.078","8.489","16.771","155.017"
"61","TCR","Gavin Ernstone","3","2:16.953","9:00.485","Green","Track","14.595","12.002","16.339","4.651","0.590","16.158","25.511","16.479","19.929","6.771","3.928","139.253"
"84","TCR","Brian Henderson","4","1:59.795","9:07.784","Green","Track","3.738","9.849","14.574","4.565","0.592","15.536","24.446","16.414","19.785","6.442","3.854","138.782"
"65","GS","Tim Probert","4","2:02.917","9:17.270","Green","Track","3.656","10.698","14.609","4.357","0.555","17.049","25.103","16.025","20.071","6.866","3.928","148.034"
"4","GS","Ted Giovanis","4","2:04.118","9:20.443","Green","Track","3.620","10.067","14.710","4.377","0.557","16.169","25.765","16.310","21.667","7.031","3.845","147.503"
"96","GS","Vin Barletta","4","2:06.225","9:22.172","Green","Track","3.704","10.867","14.608","4.284","0.555","16.855","25.870","16.262","21.614","7.710","3.896","148.034"
"23","TCR","Jared Salinsky","4","2:06.205","9:23.113","Green","Track","3.702","10.204","14.636","4.388","0.562","16.657","26.011","16.548","22.125","7.405","3.967","146.191"
"12","TCR","Ryan Nash","4","2:07.484","9:24.887","Green","Track","3.891","11.437","14.910","4.633","0.674","18.327","26.168","16.300","19.977","7.242","3.925","121.898"
"54","TCR","Michael Johnson","4","2:01.277","9:25.910","Green","Track","3.649","9.889","14.211","4.351","0.559","15.403","25.560","16.630","20.270","6.887","3.868","146.975"
"33","GS","Indy Dontje","4","1:55.137","9:32.788","Green","Track","3.529","9.479","13.686","4.228","0.543","15.219","23.557","15.528","19.203","6.442","3.723","151.306"
"73","TCR","Mike LaMarra","4","2:23.968","9:38.135","Green","Pit","4.288","11.043","15.310","5.542","0.742","16.991","27.045","16.083","20.876","10.480","15.568","110.727"
"93","GS","Mark Siegel","4","2:01.670","9:42.209","Green","Track","3.700","10.268","14.170","4.375","0.559","16.379","24.741","16.255","20.321","7.000","3.902","146.975"
"98","TCR","Michael Lewis","2","1:59.045","9:42.609","Green","Track","3.688","9.859","14.556","4.511","0.582","15.389","24.191","16.223","19.646","6.553","3.847","141.167"
"7","GS","Trent Hindman","4","1:56.194","9:46.241","Green","Track","3.552","9.601","13.909","4.259","0.545","15.156","23.803","15.856","19.278","6.464","3.771","150.751"
"13","GS","Scott Hargrove","5","1:56.943","10:00.660","Green","Track","3.561","9.655","13.806","4.226","0.543","15.403","24.016","15.807","19.586","6.539","3.801","151.306"
"75","GS","Kuno Wittmer","4","2:18.353","10:02.292","Green","Pit","3.675","9.880","14.788","4.669","0.626","17.064","27.617","16.538","20.456","7.177","15.863","131.245"
"59","GS","Kenny Wilden","4","2:09.467","10:07.623","Green","Track","14.481","10.031","14.614","4.329","0.552","15.470","24.073","15.943","19.567","6.633","3.774","148.839"
"57","GS","Christian Hohenadel","5","1:56.009","10:11.980","Green","Track","3.680","9.865","13.878","4.269","0.549","15.093","23.522","15.677","19.180","6.488","3.808","149.652"
"82","GS","James Clay","4","4:03.830","10:11.954","Green","Pit","3.538","9.695","13.608","4.189","0.538","15.154","23.974","15.748","19.883","7.260","130.243","152.712"
"97","GS","Rob Ecklin Jr.","5","1:58.715","10:14.392","Green","Track","3.669","10.690","13.732","4.198","0.539","15.909","24.010","15.794","19.710","6.728","3.736","152.429"
"60","GS","Nate Stacy","4","3:36.118","10:28.113","Green","Pit","3.569","9.769","13.738","4.229","0.543","15.726","24.612","15.931","19.731","7.884","100.386","151.306"
"71","GS","Frank DePew","4","3:16.519","10:30.221","Green","Pit","3.789","10.913","14.562","4.366","0.557","17.025","26.287","16.575","21.702","10.566","70.177","147.503"
"5","TCR","Tim Lewis Jr","5","1:58.939","10:34.405","Green","Track","3.655","9.743","14.158","4.446","0.571","15.530","24.651","16.083","19.746","6.541","3.815","143.886"
"8","GS","Rodrigo Sales","4","2:04.594","10:35.617","Green","Track","3.716","10.770","15.317","4.446","0.566","17.400","25.871","16.107","19.985","6.628","3.788","145.157"
"35","GS","James Cox","5","1:58.960","10:38.745","Green","Track","3.564","9.656","13.692","4.196","0.536","16.879","24.126","16.048","19.816","6.707","3.740","153.282"
"11","GS","John Tecce","4","3:59.301","10:41.144","Green","Track","116.788","11.453","15.391","4.469","0.582","18.207","25.153","16.404","20.328","6.740","3.786","141.167"
"3","TCR","Alex Popow","5","1:58.689","10:41.603","Green","Track","3.624","9.960","14.457","4.482","0.577","15.248","24.140","16.037","19.797","6.573","3.794","142.390"
"46","GS","Hugh Plumb","5","2:13.535","10:45.613","Green","Pit","3.565","9.561","13.836","4.294","0.589","16.975","24.382","16.153","20.048","8.688","15.444","139.489"
"56","GS","Jeff Mosing","5","1:56.874","10:46.143","Green","Track","3.561","9.739","13.845","4.258","0.550","15.712","23.795","15.883","19.430","6.373","3.728","149.380"
"21","TCR","Harry Gottsacker","5","1:58.377","10:56.765","Green","Track","3.697","9.879","14.385","4.504","0.578","15.510","23.960","16.139","19.481","6.419","3.825","142.144"
"61","TCR","Gavin Ernstone","4","2:01.347","11:01.832","Green","Track","3.718","9.898","14.638","4.515","0.577","15.547","24.937","16.515","20.267","6.785","3.950","142.390"
"40","GS","James Pesek","5","2:09.612","11:07.386","Green","Track","3.640","10.153","14.207","4.337","0.555","23.153","25.963","16.388","20.515","6.885","3.816","148.034"
"84","TCR","Brian Henderson","5","2:00.006","11:07.790","Green","Track","3.708","9.700","14.500","4.558","0.589","15.572","24.501","16.217","19.952","6.815","3.894","139.489"
"65","GS","Tim Probert","5","1:57.799","11:15.069","Green","Track","3.666","9.877","14.106","4.334","0.556","15.758","24.083","15.697","19.536","6.428","3.758","147.768"
"4","GS","Ted Giovanis","5","1:59.094","11:19.537","Green","Track","3.641","9.862","13.946","4.295","0.552","15.795","24.568","15.937","20.220","6.519","3.759","148.839"
"96","GS","Vin Barletta","5","1:59.693","11:21.865","Green","Track","3.614","9.952","13.853","4.212","0.540","16.204","24.826","16.000","19.989","6.721","3.782","152.146"
"23","TCR","Jared Salinsky","5","1:59.688","11:22.801","Green","Track","3.766","9.911","14.252","4.404","0.564","15.319","24.626","16.222","20.146","6.629","3.849","145.672"
"12","TCR","Ryan Nash","5","1:58.966","11:23.853","Green","Track","3.697","9.722","14.171","4.364","0.558","15.857","24.371","16.162","19.751","6.518","3.795","147.239"
"54","TCR","Michael Johnson","5","1:58.812","11:24.722","Green","Track","3.665","9.754","14.069","4.317","0.553","15.553","24.556","16.123","19.898","6.515","3.809","148.570"
"33","GS","Indy Dontje","5","1:54.856","11:27.644","Green","Track","3.551","9.504","13.682","4.222","0.542","15.288","23.449","15.488","19.141","6.297","3.692","151.585"
"98","TCR","Michael Lewis","3","1:59.685","11:42.294","Green","Track","3.691","9.879","14.316","4.512","0.582","16.286","24.443","16.154","19.531","6.456","3.835","141.167"
"93","GS","Mark Siegel","5","2:01.938","11:44.147","Green","Track","3.688","10.058","14.432","4.485","0.568","16.273","25.492","16.183","20.002","6.903","3.854","144.646"
"73","TCR","Mike LaMarra","5","2:11.904","11:50.039","Green","Track","14.322","10.774","15.129","4.583","0.588","15.579","24.617","16.218","19.605","6.612","3.877","139.726"
"7","GS","Trent Hindman","5","2:14.322","12:00.563","Green","Pit","3.592","9.939","14.200","4.459","0.604","16.036","25.010","16.714","20.216","7.483","16.069","136.025"
"88","GS","Henry Schmitt","5","3:01.507","12:01.861","Green","Track","61.204","10.766","15.431","4.405","0.614","17.419","25.430","16.139","19.990","6.426","3.683","133.810"
"57","GS","Christian Hohenadel","6","1:56.010","12:07.990","Green","Track","3.599","9.713","13.794","4.249","0.546","15.260","23.576","15.754","19.205","6.552","3.762","150.475"
