"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"25","GTLM","Tom Blomqvist","15","1:57.670","45:57.281","Green","Track","3.404","10.119","13.048","4.009","0.515","16.038","24.585","15.763","20.013","6.682","3.494","159.532"
"50","DPi","Rene Binder","15","1:51.011","46:14.408","Green","Track","3.239","9.380","12.499","3.698","0.483","15.326","23.377","14.646","18.818","6.305","3.240","170.102"
"10","DPi","Renger Van Der Zande","11","2:17.087","46:24.645","Green","Pit","14.200","9.700","12.701","3.671","0.478","15.020","23.540","14.951","19.436","11.262","12.128","171.881"
"67","GTLM","Richard Westbrook","19","1:58.947","46:30.435","Green","Track","3.515","10.148","13.901","4.058","0.520","15.880","24.662","15.951","20.098","6.681","3.533","157.998"
"73","GTD","Nicholas Boulle","11","2:04.402","46:56.020","Green","Track","3.536","10.452","14.752","4.236","0.541","17.655","25.652","16.306","20.679","6.962","3.631","151.865"
"55","DPi","Olivier Pla","18","2:08.674","47:03.143","Green","Track","14.280","11.958","13.977","3.842","0.528","16.533","23.851","14.816","19.320","6.335","3.234","155.604"
"85","DPi","Misha Goikhberg","19","4:33.549","47:11.998","Green","Track","158.473","10.892","14.488","3.859","0.550","17.180","23.857","14.915","19.447","6.601","3.287","149.380"
"12","GTD","Aaron Telitz","19","2:01.500","47:12.048","Green","Track","3.545","10.310","13.673","4.125","0.526","16.427","25.361","16.288","20.701","6.879","3.665","156.196"
"86","GTD","Trent Hindman","6","2:13.898","47:12.684","Green","Pit","3.459","10.171","13.794","4.143","0.531","16.164","25.198","16.182","20.946","10.819","12.491","154.725"
"3","GTLM","Antonio Garcia","18","5:46.211","47:16.178","Green","Track","220.764","14.458","15.928","4.265","0.620","17.667","25.828","16.029","20.271","6.818","3.563","132.515"
"8","GTD","Parker Chase","17","4:11.650","47:21.963","Green","Pit","3.626","10.249","13.744","4.172","0.536","16.364","25.401","16.419","20.918","11.736","128.485","153.282"
"912","GTLM","Laurens Vanthoor","18","1:57.482","47:25.279","Green","Track","3.361","10.400","13.101","4.007","0.514","15.457","24.581","15.883","19.990","6.642","3.546","159.843"
"66","GTLM","Joey Hand","13","4:59.764","47:29.240","Green","Pit","3.496","10.315","14.838","4.132","0.554","16.492","24.851","15.997","20.914","10.986","177.189","148.302"
"84","DPi","Stephen Simpson","21","2:11.006","47:32.108","Green","Pit","3.326","9.936","13.452","3.795","0.504","16.064","24.494","15.317","20.813","11.107","12.198","163.014"
"911","GTLM","Patrick Pilet","19","1:59.555","47:40.072","Green","Track","3.474","10.115","13.254","4.024","0.517","16.187","24.942","16.189","20.434","6.845","3.574","158.915"
"9","GTD","Zacharie Robichon","17","2:00.795","47:43.016","Green","Track","3.502","10.278","13.537","4.144","0.531","16.505","25.120","16.082","20.542","6.916","3.638","154.725"
"48","GTD","Corey Lewis","20","2:16.966","47:51.013","Green","Track","14.673","11.782","15.144","4.239","0.543","16.820","25.445","16.881","20.925","6.853","3.661","151.306"
"25","GTLM","Tom Blomqvist","16","1:57.566","47:54.847","Green","Track","3.429","10.217","13.000","4.012","0.514","15.990","24.658","15.666","19.913","6.679","3.488","159.843"
"14","GTD","Philipp Frommenwiler","20","2:20.212","47:55.350","Green","Pit","3.522","12.439","14.001","4.125","0.532","17.011","25.713","16.506","21.800","12.349","12.214","154.434"
"24","GTLM","John Edwards","20","2:12.892","47:59.240","Green","Pit","3.467","10.284","13.279","4.049","0.522","16.260","25.065","16.107","20.544","11.012","12.303","157.393"
"67","GTLM","Richard Westbrook","20","1:58.312","48:28.747","Green","Track","3.435","10.140","13.334","4.035","0.524","15.966","24.652","15.911","20.122","6.664","3.529","156.792"
"47","GTD","Don Yount","11","18:25.184","48:45.221","Green","Pit","3.610","10.804","16.990","4.555","0.605","19.114","27.397","17.064","23.039","11.839","970.167","135.800"
"29","GTD","Christopher Mies","19","5:19.973","48:47.468","Green","Pit","3.580","10.228","13.891","4.110","0.525","16.529","24.889","16.203","20.729","11.357","197.932","156.494"
"55","DPi","Olivier Pla","19","1:50.260","48:53.403","Green","Track","3.155","9.627","11.894","3.648","0.478","15.524","23.275","14.692","18.737","6.058","3.172","171.881"
"73","GTD","Nicholas Boulle","12","2:03.503","48:59.523","Green","Track","3.471","10.342","14.291","4.200","0.538","17.255","26.082","16.221","20.555","6.923","3.625","152.712"
"85","DPi","Misha Goikhberg","20","1:52.278","49:04.276","Green","Track","3.153","9.882","12.247","3.694","0.473","15.233","23.631","15.108","19.208","6.383","3.266","173.698"
"12","GTD","Aaron Telitz","20","2:01.216","49:13.264","Green","Track","3.561","10.401","13.424","4.112","0.526","16.509","25.188","16.342","20.576","6.899","3.678","156.196"
"3","GTLM","Antonio Garcia","19","1:59.388","49:15.566","Green","Track","3.572","10.132","13.596","4.035","0.556","16.547","24.781","15.749","20.193","6.696","3.531","147.768"
"540","GTD","Marco Seefried","19","4:45.556","49:16.759","Green","Pit","3.484","10.634","14.631","4.249","0.544","16.671","25.365","16.110","21.218","11.897","160.753","151.028"
"4","GTLM","Oliver Gavin","20","4:18.957","49:19.110","Green","Track","138.802","10.556","16.640","4.129","0.550","16.313","25.693","15.963","20.037","6.728","3.546","149.380"
"912","GTLM","Laurens Vanthoor","19","1:57.542","49:22.821","Green","Track","3.452","10.035","12.980","4.012","0.515","15.503","24.884","15.801","20.153","6.667","3.540","159.532"
"7","DPi","Ricky Taylor","13","5:15.640","49:30.166","Green","Track","204.218","11.036","13.540","3.733","0.492","15.131","24.400","14.823","18.828","6.238","3.201","166.990"
"8","GTD","Parker Chase","18","2:12.279","49:34.242","Green","Track","14.397","10.187","13.938","4.211","0.537","16.348","25.333","16.242","20.514","6.863","3.709","152.996"
"50","DPi","Rene Binder","16","3:26.104","49:40.512","Green","Pit","3.237","9.376","12.471","3.709","0.483","15.700","23.596","14.871","19.580","11.893","91.188","170.102"
"66","GTLM","Joey Hand","14","2:12.009","49:41.249","Green","Track","15.184","10.739","14.191","4.124","0.535","16.164","24.769","15.808","20.342","6.604","3.549","153.568"
"48","GTD","Corey Lewis","21","2:00.887","49:51.900","Green","Track","3.545","10.298","13.921","4.162","0.532","16.306","25.195","15.898","20.540","6.829","3.661","154.434"
"911","GTLM","Patrick Pilet","20","2:15.628","49:55.700","Green","Pit","3.483","10.206","13.822","4.097","0.530","16.646","25.313","16.166","21.543","11.587","12.235","155.017"
"25","GTLM","Tom Blomqvist","17","2:11.551","50:06.398","Green","Pit","3.440","10.400","12.970","4.012","0.522","16.119","24.662","15.576","20.443","11.088","12.319","157.393"
"55","DPi","Olivier Pla","20","1:48.554","50:41.957","Green","Track","3.091","9.438","11.677","3.653","0.480","15.050","22.977","14.476","18.486","6.018","3.208","171.165"
"77","DPi","Timo Bernhard","20","4:53.100","50:45.589","Green","Pit","3.219","9.624","12.094","3.648","0.498","16.034","23.687","15.027","19.988","11.887","177.394","164.978"
"85","DPi","Misha Goikhberg","21","1:52.628","50:56.904","Green","Track","3.140","9.732","12.139","3.997","0.506","15.687","23.493","14.857","19.332","6.463","3.282","162.370"
"9","GTD","Zacharie Robichon","18","3:17.464","51:00.480","Green","Pit","3.485","10.349","13.555","4.163","0.563","16.565","25.294","16.036","20.952","11.706","74.796","145.931"
"29","GTD","Christopher Mies","20","2:16.101","51:03.569","Green","Track","14.521","11.940","15.251","4.662","0.588","17.130","25.042","15.951","20.440","6.944","3.632","139.726"
"73","GTD","Nicholas Boulle","13","2:05.788","51:05.311","Green","Track","3.504","10.457","15.459","4.305","0.585","17.599","26.383","15.995","20.692","7.184","3.625","140.443"
"96","GTD","Robby Foley","13","24:37.133","51:06.100","Green","Pit","3.380","10.644","14.904","4.232","0.545","17.588","26.216","16.369","21.216","11.765","1350.274","150.751"
"47","GTD","Brandon Gdovic","12","2:25.230","51:10.451","Green","Track","14.638","12.385","16.443","5.348","0.742","19.833","26.733","16.864","21.468","7.113","3.663","110.727"
"12","GTD","Aaron Telitz","21","2:01.261","51:14.525","Green","Track","3.521","10.365","13.437","4.109","0.526","16.283","25.285","16.084","21.136","6.856","3.659","156.196"
"3","GTLM","Antonio Garcia","20","1:59.043","51:14.609","Green","Track","3.448","10.086","13.257","4.008","0.530","16.372","24.544","15.693","20.765","6.807","3.533","155.017"
"4","GTLM","Oliver Gavin","21","1:57.691","51:16.801","Green","Track","3.535","10.008","13.121","3.972","0.510","15.813","24.730","15.665","20.071","6.735","3.531","161.096"
"7","DPi","Ricky Taylor","14","1:52.290","51:22.456","Green","Track","3.093","9.198","12.796","3.807","0.486","15.079","23.542","14.710","19.901","6.430","3.248","169.052"
"912","GTLM","Laurens Vanthoor","20","1:59.562","51:22.383","Green","Track","3.417","9.919","12.912","3.980","0.511","15.980","25.172","16.896","20.486","6.759","3.530","160.781"
"14","GTD","Jack Hawksworth","21","3:29.026","51:24.376","Green","Track","85.621","12.020","14.535","4.151","0.533","17.095","26.210","16.578","21.763","6.898","3.622","154.145"
"540","GTD","Marco Seefried","20","2:11.734","51:28.493","Green","Track","14.739","9.852","14.046","4.239","0.546","16.466","24.977","15.917","20.469","6.852","3.631","150.475"
