"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"96","GS","Bruce McKee","14","1:58.877","31:55.883","Green","Track","12.701","16.473","11.114","22.192","8.527","6.833","6.293","10.888","7.714","6.784","5.634","0.503","3.221","162.660"
"39","GS","Tyler McQuarrie","16","1:54.500","31:58.115","Green","Track","11.855","15.060","10.540","21.440","8.483","6.836","6.162","10.704","7.615","6.687","5.495","0.489","3.134","167.317"
"56","GS","Jeff Mosing","16","1:55.283","31:58.206","Green","Track","12.009","15.240","10.630","21.475","8.549","6.905","6.303","10.958","7.586","6.615","5.415","0.486","3.112","168.350"
"5","TCR","Tim Lewis Jr","12","2:01.293","32:06.688","Green","Track","12.651","15.697","11.008","22.076","8.866","7.369","6.858","11.308","8.099","7.248","6.056","0.547","3.510","149.576"
"4","GS","Ted Giovanis","14","1:59.804","32:07.228","Green","Track","13.129","15.866","11.104","22.392","8.587","6.842","6.506","11.745","7.773","6.714","5.501","0.495","3.150","165.289"
"12","TCR","Russell McDonough","15","2:01.670","32:07.421","Green","Track","12.739","16.217","11.219","22.303","9.056","7.384","6.676","10.739","8.159","7.214","5.931","0.538","3.495","152.078"
"60","GS","Nate Stacy","15","1:54.469","32:09.324","Green","Track","11.890","15.015","10.565","21.178","8.552","6.881","6.225","10.454","7.735","6.797","5.522","0.495","3.160","165.289"
"26","GS","Toby Grahovec","14","2:36.496","32:18.838","Green","Pit","32.735","19.107","10.996","22.259","8.523","6.877","6.374","10.869","7.737","6.774","10.120","0.000","0.000","0.000"
"65","GS","Justin Piscitell","8","2:19.441","32:28.967","Green","Track","31.589","18.033","11.067","22.041","8.637","7.012","6.424","10.682","7.712","6.843","5.650","0.508","3.243","161.059"
"66","GS","Spencer Pumpelly","11","6:56.994","32:41.605","Green","Track","304.920","20.178","13.208","22.774","8.573","6.841","6.271","10.771","7.612","6.662","5.538","0.496","3.150","164.956"
"54","TCR","Michael Johnson","10","2:06.200","32:54.865","Green","Track","13.761","16.482","12.045","23.154","9.157","7.511","6.860","11.498","8.254","7.364","6.070","0.545","3.499","150.125"
"10","TCR","Lee Carpentier","16","2:00.253","32:55.264","Green","Track","12.415","15.644","11.139","22.171","9.051","7.312","6.650","10.822","8.075","7.133","5.891","0.533","3.417","153.505"
