"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"73","TCR","Mike LaMarra","45","2:02.761","1:48:02.630","Green","Track","13.425","16.387","11.137","22.558","8.919","7.377","6.775","11.051","8.095","7.169","5.933","0.535","3.400","152.931"
"13","GS","Scott Hargrove","45","1:56.398","1:48:04.377","Green","Track","11.997","15.422","10.849","22.198","8.426","6.902","6.411","10.638","7.715","6.684","5.521","0.494","3.141","165.624"
"22","GS","Austin Cindric","45","2:20.750","1:48:04.757","Green","Track","32.722","18.428","10.939","22.134","8.485","7.027","6.503","10.721","7.761","6.781","5.566","0.500","3.183","163.636"
"33","GS","Russell Ward","45","1:55.896","1:48:07.043","Green","Track","12.308","15.402","10.580","21.475","8.388","6.875","6.341","10.763","7.778","6.766","5.554","0.498","3.168","164.294"
"69","GS","Corey Fergus","46","1:55.050","1:48:09.706","Green","Track","12.532","15.201","10.462","22.078","8.172","6.711","6.219","10.730","7.469","6.538","5.395","0.482","3.061","169.747"
"66","GS","Spencer Pumpelly","46","1:54.271","1:48:13.022","Green","Track","11.955","15.139","10.508","21.526","8.359","6.742","6.194","10.531","7.650","6.625","5.452","0.488","3.102","167.660"
"3","TCR","Alexandre Papadopulos","45","2:02.525","1:48:14.090","Green","Track","13.087","16.000","11.174","22.467","8.663","7.346","6.967","11.380","8.115","7.278","6.039","0.542","3.467","150.956"
"35","GS","Jeroen Bleekemolen","46","1:54.300","1:48:15.217","Green","Track","11.902","15.174","10.468","21.543","8.345","6.826","6.257","10.311","7.604","6.707","5.519","0.495","3.149","165.289"
"99","GS","Kris Wilson","46","1:53.660","1:48:15.431","Green","Track","11.881","15.124","10.469","21.410","8.275","6.647","6.153","10.618","7.601","6.539","5.391","0.482","3.070","169.747"
"60","GS","Kyle Marcelli","45","3:35.150","1:48:21.435","Green","Track","107.317","18.368","10.936","21.923","8.509","6.925","6.390","10.866","7.833","6.780","5.587","0.502","3.214","162.984"
"2","GS","Kenton Koch","45","1:56.920","1:48:23.412","Green","Track","11.945","15.448","11.431","22.373","8.455","6.851","6.258","10.523","7.695","6.765","5.536","0.495","3.145","165.289"
"96","GS","Robby Foley","44","1:57.352","1:48:23.559","Green","Track","12.081","15.499","11.457","22.551","8.518","6.803","6.380","10.571","7.645","6.653","5.524","0.495","3.175","165.289"
"56","GS","Eric Foss","46","1:56.160","1:48:23.597","Green","Track","12.142","15.337","10.781","22.520","8.412","6.762","6.265","10.736","7.577","6.613","5.435","0.488","3.092","167.660"
"15","GS","Cole Custer","46","1:55.971","1:48:24.249","Green","Track","12.014","15.231","10.578","22.377","8.382","6.781","6.250","10.814","7.697","6.713","5.504","0.492","3.138","166.297"
"57","GS","Bryce Ward","45","3:24.036","1:48:27.245","Green","Track","91.620","18.731","11.622","23.894","8.626","6.957","6.595","12.025","7.851","6.831","5.595","0.501","3.188","163.310"
"7","GS","Trent Hindman","46","1:54.713","1:48:29.335","Green","Track","12.070","15.170","10.543","21.642","8.425","6.745","6.212","10.537","7.666","6.645","5.472","0.488","3.098","167.660"
"82","GS","James Clay","46","1:56.388","1:48:36.200","Green","Track","12.333","15.471","10.563","21.951","8.504","6.865","6.383","10.455","7.748","6.795","5.614","0.503","3.203","162.660"
