"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"88","GTD","Frederic Vervisch","10","1:57.931","28:12.365","Green","Track","13.030","15.726","10.749","23.035","8.200","6.535","6.146","11.440","7.367","6.559","5.505","0.494","3.145","165.624"
"9","GTD","Scott Hargrove","11","1:55.574","28:30.502","Green","Track","12.394","15.600","10.271","22.726","8.040","6.520","6.090","11.072","7.256","6.455","5.474","0.497","3.179","164.624"
"63","GTD","Toni Vilander","9","1:55.530","28:31.546","Green","Track","12.568","15.665","10.448","22.555","8.004","6.436","6.013","11.160","7.284","6.400","5.401","0.490","3.106","166.976"
"18","LMP2","Ryan Cullen","12","1:51.734","28:31.642","Green","Track","13.430","15.402","9.981","22.286","7.470","5.921","5.679","10.731","6.654","5.870","4.964","0.452","2.894","181.014"
"25","GTLM","Philipp Eng","9","1:55.961","28:50.106","Green","Track","12.685","15.781","10.716","22.840","8.010","6.376","6.131","11.015","7.143","6.331","5.358","0.484","3.091","169.046"
"67","GTLM","Richard Westbrook","1","28:51.105","28:51.105","Green","Track","32.844","20.930","11.762","23.696","7.975","6.394","6.124","11.259","7.256","6.375","5.311","0.479","3.053","170.810"
"29","GTD","Dries Vanthoor","12","2:10.752","28:57.450","Green","Pit","12.516","15.741","10.595","23.231","8.159","6.534","6.050","11.589","7.410","6.540","8.713","0.000","0.000","0.000"
"19","GTD","Markus Winkelhock","7","2:29.944","29:06.315","Green","Pit","17.297","17.607","12.921","25.317","8.322","6.625","6.826","12.427","7.596","6.824","11.708","0.000","0.000","0.000"
"62","GTLM","James Calado","8","7:52.774","29:08.938","Green","Pit","12.799","16.014","10.641","23.088","8.018","6.467","6.180","11.477","7.291","7.683","17.082","0.000","0.000","0.000"
"912","GTLM","Earl Bamber","12","3:57.675","29:23.429","Green","Track","131.716","18.077","10.900","23.003","7.944","6.352","5.995","11.263","7.245","6.338","5.309","0.478","3.055","171.168"
"96","GTD","Jens Klingmann","7","1:52.843","29:25.187","Green","Track","12.321","15.812","10.106","21.400","7.821","6.264","5.932","10.829","7.126","6.297","5.358","0.486","3.091","168.350"
"24","GTLM","Jesse Krohn","9","2:27.682","29:28.434","Green","Pit","13.495","16.485","10.599","23.152","8.289","6.721","7.308","13.977","10.392","10.258","13.400","0.000","0.000","0.000"
