"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"96","GS","Robby Foley","8","1:39.342","22:24.365","Green","Track","5.256","8.909","5.031","9.746","8.484","2.177","0.584","8.216","17.318","20.720","7.158","5.743","140.100"
"89","TCR","Ryan Eversley","4","15:56.441","22:25.076","Green","Pit","5.213","9.161","5.425","9.940","8.901","2.311","0.621","8.548","18.004","20.278","8.601","997.555","131.752"
"75","GS","Kuno Wittmer","6","1:35.272","22:26.378","Green","Track","5.148","8.740","4.971","9.419","8.570","2.188","0.583","7.931","16.634","19.108","6.424","5.556","140.340"
"31","GS","Fred Roberts","8","1:46.430","22:45.230","Green","Track","5.350","9.234","5.171","10.099","8.842","2.210","0.589","8.803","18.232","24.215","7.416","6.269","138.910"
"54","TCR","Stephen Simpson","5","1:44.034","22:54.345","Green","Track","5.674","9.432","5.378","9.561","8.756","2.259","0.604","8.475","17.883","22.751","7.228","6.033","135.461"
"88","GS","Henry Schmitt","9","1:40.938","22:54.951","Green","Track","5.118","8.703","4.960","9.678","8.672","2.193","0.587","8.283","17.714","21.481","7.460","6.089","139.384"
"37","TCR","Shelby Blackstock","7","1:45.048","22:56.004","Green","Track","5.454","9.176","5.543","9.917","8.808","2.285","0.613","8.408","19.945","22.284","6.954","5.661","133.472"
"98","TCR","Mark Wilkins","8","1:40.496","22:56.673","Green","Track","5.209","8.913","5.093","9.907","8.926","2.281","0.612","8.521","17.095","21.469","6.863","5.607","133.690"
"73","TCR","Mike LaMarra","9","1:42.426","23:01.202","Green","Track","5.216","8.906","5.198","10.177","9.201","2.342","0.628","8.719","18.033","21.630","6.760","5.616","130.284"
"40","GS","Jade Buford","9","1:37.040","23:04.562","Green","Track","4.977","8.458","4.919","9.475","8.643","2.209","0.591","8.102","17.102","20.295","6.741","5.528","138.440"
"7","GS","Alan Brynjolfsson","9","1:39.892","23:08.340","Green","Track","5.131","8.745","4.941","9.903","8.903","2.213","0.590","8.144","17.800","21.221","6.826","5.475","138.675"
"21","TCR","Harry Gottsacker","8","1:42.856","23:12.799","Green","Track","5.204","8.867","5.206","9.934","8.954","2.294","0.614","8.525","18.244","22.208","6.947","5.859","133.254"
"13","GS","Orey Fidani","5","10:59.834","23:19.719","Green","Track","556.064","13.003","5.899","10.894","8.888","2.208","0.589","8.903","18.167","21.815","7.472","5.932","138.910"
"57","GS","Bryce Ward","8","1:45.679","23:21.240","Green","Track","5.588","9.664","5.455","10.438","8.783","2.184","0.582","9.106","18.819","21.537","7.434","6.089","140.581"
"3","TCR","Alex Popow","6","1:44.082","23:25.035","Green","Track","5.558","9.785","5.246","10.139","8.912","2.291","0.616","8.829","18.142","21.283","7.353","5.928","132.822"
"97","GS","Rob Ecklin Jr.","9","1:46.705","23:30.426","Green","Track","5.308","9.583","5.204","10.513","8.738","2.168","0.581","9.179","19.292","22.226","7.413","6.500","140.823"
"59","GS","Kenny Wilden","8","1:40.849","23:31.406","Green","Track","5.001","8.716","4.900","9.668","8.653","2.201","0.589","7.990","17.102","23.511","6.794","5.724","138.910"
"84","TCR","Brian Henderson","7","1:47.794","23:32.025","Green","Track","5.452","9.221","5.549","10.233","9.133","2.317","0.658","9.519","18.635","23.714","7.565","5.798","124.344"
"39","GS","Jeff Westphal","3","1:39.630","23:39.499","Green","Track","5.143","8.818","4.957","9.988","8.779","2.212","0.589","8.061","17.698","20.916","6.662","5.807","138.910"
"61","TCR","Gavin Ernstone","4","1:49.757","23:51.412","Green","Track","5.922","10.045","5.411","10.547","9.133","2.283","0.609","9.420","20.340","22.246","7.423","6.378","134.348"
"71","GS","Robin Liddell","7","1:36.668","23:51.502","Green","Track","5.155","8.994","4.998","9.374","8.503","2.183","0.583","8.109","16.737","18.953","6.860","6.219","140.340"
"52","TCR","Max Faulkner","4","8:33.813","23:56.488","Green","Pit","306.029","14.245","6.582","12.464","10.806","2.519","0.671","9.890","20.509","108.224","9.919","11.955","121.935"
"96","GS","Robby Foley","9","1:35.908","24:00.273","Green","Track","5.222","8.676","4.893","9.464","8.449","2.175","0.586","8.149","17.001","19.089","6.590","5.614","139.621"
"75","GS","Kuno Wittmer","7","1:34.344","24:00.722","Green","Track","4.990","8.561","4.881","9.362","8.522","2.175","0.578","7.777","16.732","19.157","6.271","5.338","141.554"
"35","GS","James Cox","7","1:56.058","24:09.445","Green","Pit","6.476","10.444","5.367","0.000","0.000","2.345","0.621","9.264","20.160","21.283","9.174","11.060","131.752"
"5","TCR","Tim Lewis Jr","8","1:59.262","24:12.187","Green","Track","15.385","12.253","5.846","11.169","9.021","2.284","0.628","9.441","18.648","20.912","7.604","6.071","130.284"
"31","GS","Fred Roberts","9","1:40.686","24:25.916","Green","Track","5.373","9.272","5.082","10.183","8.861","2.209","0.589","8.451","17.789","19.921","6.982","5.974","138.910"
"89","TCR","Ryan Eversley","4","18:04.939","24:33.574","Green","Track","15.319","13.897","7.480","12.666","10.769","2.545","0.723","10.056","19.623","22.090","7.468","5.862","113.165"
"88","GS","Henry Schmitt","10","1:40.623","24:35.574","Green","Track","5.536","9.367","5.183","10.110","8.638","2.179","0.582","8.355","18.331","20.015","6.587","5.740","140.581"
"98","TCR","Mark Wilkins","9","1:39.313","24:35.986","Green","Track","5.193","8.623","5.298","9.795","8.828","2.259","0.604","8.351","17.891","20.424","6.575","5.472","135.461"
"54","TCR","Stephen Simpson","6","1:44.535","24:38.880","Green","Track","5.765","9.357","5.343","9.523","8.685","2.244","0.601","8.728","18.268","23.448","6.972","5.601","136.137"
"40","GS","Jade Buford","10","1:35.386","24:39.948","Green","Track","4.937","8.352","4.842","9.353","8.641","2.197","0.587","8.279","17.324","18.817","6.571","5.486","139.384"
"73","TCR","Mike LaMarra","10","1:41.291","24:42.493","Green","Track","5.219","8.940","5.215","10.023","9.151","2.338","0.628","8.825","18.421","20.165","6.716","5.650","130.284"
"7","GS","Alan Brynjolfsson","10","1:37.313","24:45.653","Green","Track","5.032","8.753","4.957","9.867","8.717","2.197","0.585","8.031","17.488","19.604","6.630","5.452","139.860"
"37","TCR","Shelby Blackstock","8","1:52.891","24:48.895","Green","Track","5.287","8.901","5.730","11.109","10.276","3.456","1.133","11.736","22.088","20.973","6.788","5.414","72.214"
"21","TCR","Harry Gottsacker","9","1:39.891","24:52.690","Green","Track","5.130","8.692","5.202","9.775","8.969","2.300","0.615","8.535","17.767","20.187","7.096","5.623","133.038"
"13","GS","Orey Fidani","6","1:42.759","25:02.478","Green","Track","5.190","8.925","5.075","10.458","8.922","2.205","0.589","8.687","17.349","22.188","7.380","5.791","138.910"
"57","GS","Bryce Ward","9","1:43.291","25:04.531","Green","Track","5.447","9.420","5.409","10.696","8.941","2.203","0.585","8.877","18.727","20.223","6.950","5.813","139.860"
"3","TCR","Alex Popow","7","1:41.389","25:06.424","Green","Track","5.306","9.262","5.108","10.072","8.838","2.265","0.608","8.812","18.348","20.185","6.934","5.651","134.569"
"59","GS","Kenny Wilden","9","1:35.410","25:06.816","Green","Track","5.068","8.778","5.003","9.531","8.555","2.184","0.585","7.841","16.884","19.243","6.189","5.549","139.860"
"65","GS","Brent Mosing","9","3:10.818","25:12.601","Green","Track","79.452","13.146","6.322","11.593","9.649","2.393","0.651","9.851","20.402","23.004","7.508","6.847","125.681"
"97","GS","Rob Ecklin Jr.","10","1:43.005","25:13.431","Green","Track","5.250","9.414","5.230","10.598","8.570","2.147","0.575","8.763","18.788","20.419","7.106","6.145","142.292"
"84","TCR","Brian Henderson","8","1:41.658","25:13.683","Green","Track","5.326","8.784","5.357","9.772","8.890","2.293","0.615","8.918","18.184","20.642","7.022","5.855","133.038"
"39","GS","Jeff Westphal","4","1:36.238","25:15.737","Green","Track","5.067","8.616","4.921","9.630","8.644","2.194","0.585","7.937","17.069","19.461","6.475","5.639","139.860"
"81","TCR","Marco Cirone","5","5:30.185","25:18.524","Green","Pit","6.428","9.718","5.487","10.488","9.301","2.322","0.621","9.416","23.048","22.495","9.223","221.638","131.752"
"71","GS","Robin Liddell","8","1:34.553","25:26.055","Green","Track","5.254","8.765","4.931","9.357","8.552","2.184","0.583","7.918","16.297","18.773","6.402","5.537","140.340"
"96","GS","Robby Foley","10","1:37.427","25:37.700","Green","Track","5.058","8.561","4.926","9.522","8.372","2.157","0.581","8.223","16.941","20.718","6.808","5.560","140.823"
"61","TCR","Gavin Ernstone","5","1:48.071","25:39.483","Green","Track","5.772","9.700","5.344","10.522","9.018","2.267","0.607","9.144","19.395","22.170","7.839","6.293","134.791"
"5","TCR","Tim Lewis Jr","9","1:42.717","25:54.904","Green","Track","5.375","9.211","5.535","10.518","8.804","2.274","0.616","9.096","18.056","20.185","7.108","5.939","132.822"
"88","GS","Henry Schmitt","11","1:35.494","26:11.068","Green","Track","5.112","8.594","4.932","9.423","8.599","2.192","0.587","8.012","16.929","19.124","6.437","5.553","139.384"
"31","GS","Fred Roberts","10","1:46.239","26:12.155","Green","Pit","5.190","8.912","4.968","9.773","8.674","2.194","0.586","8.379","17.959","19.673","8.317","11.614","139.621"
"98","TCR","Mark Wilkins","10","1:36.201","26:12.187","Green","Track","5.253","8.576","5.321","9.546","8.798","2.261","0.607","8.150","16.758","19.087","6.452","5.392","134.791"
"89","TCR","Ryan Eversley","5","1:43.310","26:16.884","Green","Track","5.778","9.704","5.832","10.708","9.060","2.315","0.625","8.866","17.983","19.991","6.807","5.641","130.909"
"40","GS","Jade Buford","11","1:37.195","26:17.143","Green","Track","5.037","8.675","4.872","9.203","8.621","2.192","0.587","8.151","17.358","20.204","6.781","5.514","139.384"
"73","TCR","Mike LaMarra","11","1:41.672","26:24.165","Green","Track","5.250","9.199","5.187","10.294","9.052","2.321","0.623","8.697","18.709","20.002","6.833","5.505","131.329"
"7","GS","Alan Brynjolfsson","11","1:38.818","26:24.471","Green","Track","5.062","8.791","4.941","9.739","8.611","2.177","0.580","7.988","18.500","20.411","6.650","5.368","141.066"
"37","TCR","Shelby Blackstock","9","1:37.028","26:25.923","Green","Track","5.116","8.618","5.099","9.594","8.848","2.293","0.615","7.928","17.296","19.801","6.489","5.331","133.038"
"54","TCR","Stephen Simpson","7","1:50.873","26:29.753","Green","Pit","5.679","9.107","5.698","9.864","8.775","2.237","0.598","8.391","18.531","21.945","8.838","11.210","136.820"
"13","GS","Orey Fidani","7","1:36.683","26:39.161","Green","Track","5.084","8.696","4.840","9.614","8.645","2.177","0.583","8.451","16.957","19.565","6.643","5.428","140.340"
"21","TCR","Harry Gottsacker","10","1:47.119","26:39.809","Green","Pit","5.141","9.283","5.295","9.753","8.909","2.289","0.614","8.430","17.564","19.729","9.125","10.987","133.254"
"59","GS","Kenny Wilden","10","1:35.969","26:42.785","Green","Track","5.075","9.931","5.030","9.482","8.704","2.201","0.589","8.024","16.805","18.571","6.174","5.383","138.910"
"3","TCR","Alex Popow","8","1:40.803","26:47.227","Green","Track","5.329","9.327","5.095","10.564","8.863","2.264","0.611","8.451","17.409","20.414","6.944","5.532","133.909"
"57","GS","Bryce Ward","10","1:46.725","26:51.256","Green","Track","5.407","9.458","5.333","10.722","10.104","2.670","0.715","9.602","19.009","20.275","7.203","6.227","114.431"
"39","GS","Jeff Westphal","5","1:36.873","26:52.610","Green","Track","5.031","8.563","5.128","10.199","8.540","2.161","0.577","8.560","17.043","19.032","6.565","5.474","141.799"
"97","GS","Rob Ecklin Jr.","11","1:42.614","26:56.045","Green","Track","5.334","10.165","5.277","10.194","8.508","2.148","0.575","9.298","18.351","20.124","6.800","5.840","142.292"
"71","GS","Robin Liddell","9","1:34.019","27:00.074","Green","Track","4.958","8.296","4.841","9.067","8.426","2.160","0.578","7.737","17.208","18.854","6.433","5.461","141.554"
"65","GS","Brent Mosing","10","1:48.435","27:01.036","Green","Track","5.761","11.116","6.239","11.029","8.817","2.169","0.585","9.156","18.798","20.949","7.152","6.664","139.860"
"82","GS","Devin Jones","1","27:03.993","27:03.993","Green","Track","1789.954","14.979","6.348","11.160","8.951","2.305","0.678","9.251","18.997","20.514","7.018","6.298","120.676"
"84","TCR","Brian Henderson","9","1:51.583","27:05.266","Green","Pit","5.643","10.049","5.525","10.014","8.782","2.266","0.624","8.944","18.521","21.010","8.561","11.644","131.119"
"96","GS","Robby Foley","11","1:34.886","27:12.586","Green","Track","5.012","8.542","4.924","9.398","8.382","2.158","0.580","8.110","17.062","18.593","6.666","5.459","141.066"
"81","TCR","Remo Ruscitti","6","1:59.674","27:18.198","Green","Track","15.116","12.864","6.076","10.673","9.438","2.693","0.778","9.967","18.551","20.585","7.421","5.512","105.165"
"61","TCR","Gavin Ernstone","6","1:42.810","27:22.293","Green","Track","5.612","9.665","5.306","10.285","8.958","2.262","0.603","8.534","18.588","20.499","6.932","5.566","135.685"
"5","TCR","Tim Lewis Jr","10","1:41.207","27:36.111","Green","Track","5.376","9.083","5.374","10.162","8.719","2.265","0.610","8.972","17.900","20.011","6.979","5.756","134.128"
"98","TCR","Mark Wilkins","11","1:34.553","27:46.740","Green","Track","5.083","8.274","5.009","9.211","8.699","2.253","0.603","7.913","16.685","19.212","6.359","5.252","135.685"
"75","GS","Kuno Wittmer","8","3:47.927","27:48.649","Green","Pit","5.014","9.053","5.083","9.537","8.580","2.227","0.614","8.457","17.357","20.161","7.821","134.023","133.254"
"40","GS","Jade Buford","12","1:33.713","27:50.856","Green","Track","4.887","8.533","4.908","9.282","8.549","2.190","0.586","8.000","16.644","18.391","6.367","5.376","139.621"
"88","GS","Henry Schmitt","12","1:42.173","27:53.241","Green","Pit","4.964","8.394","4.883","9.308","8.530","2.179","0.584","8.006","16.934","19.190","7.713","11.488","140.100"
"89","TCR","Ryan Eversley","6","1:39.550","27:56.434","Green","Track","5.790","9.007","5.284","9.959","8.852","2.289","0.614","8.262","17.232","19.995","6.818","5.448","133.254"
"7","GS","Alan Brynjolfsson","12","1:37.414","28:01.885","Green","Track","5.020","9.215","5.001","9.932","8.709","2.190","0.584","7.996","17.194","19.585","6.615","5.373","140.100"
"37","TCR","Shelby Blackstock","10","1:36.682","28:02.605","Green","Track","5.119","8.502","5.059","9.469","8.779","2.271","0.608","7.920","17.112","19.903","6.550","5.390","134.569"
"13","GS","Orey Fidani","8","1:35.308","28:14.469","Green","Track","4.868","8.486","4.863","9.664","8.564","2.172","0.581","8.025","16.949","19.146","6.591","5.399","140.823"
"59","GS","Kenny Wilden","11","1:33.432","28:16.217","Green","Track","4.912","8.542","4.862","9.360","8.532","2.178","0.584","7.916","16.612","18.543","6.103","5.288","140.100"
"73","TCR","Mike LaMarra","12","1:52.629","28:16.794","Green","Pit","5.275","10.296","5.494","10.129","9.260","2.332","0.623","8.529","18.058","20.349","9.850","12.434","131.329"
"3","TCR","Alex Popow","9","1:37.578","28:24.805","Green","Track","5.207","8.746","5.025","9.502","8.650","2.261","0.610","8.232","17.414","19.460","6.810","5.661","134.128"
"39","GS","Jeff Westphal","6","1:33.886","28:26.496","Green","Track","4.970","8.785","4.971","9.353","8.555","2.185","0.584","7.703","16.666","18.574","6.267","5.273","140.100"
"97","GS","Rob Ecklin Jr.","12","1:39.700","28:35.745","Green","Track","5.055","8.880","4.981","9.877","8.404","2.126","0.569","8.480","18.382","19.877","7.088","5.981","143.793"
"65","GS","Brent Mosing","11","1:42.162","28:43.198","Green","Track","5.390","9.325","5.016","9.777","8.665","2.159","0.577","8.348","18.702","21.179","6.798","6.226","141.799"
"57","GS","Bryce Ward","11","1:52.060","28:43.316","Green","Pit","5.602","9.799","5.767","10.256","8.742","2.173","0.596","9.231","18.624","20.386","9.922","10.962","137.279"
"82","GS","Devin Jones","2","1:39.676","28:43.669","Green","Track","5.546","8.947","5.191","9.485","8.624","2.159","0.618","8.718","17.740","20.125","6.610","5.913","132.392"
"81","TCR","Remo Ruscitti","7","1:42.605","29:00.803","Green","Track","5.402","8.786","5.198","9.801","8.857","2.278","0.631","9.462","18.412","20.866","7.094","5.818","129.664"
"61","TCR","Gavin Ernstone","7","1:41.691","29:03.984","Green","Track","5.487","9.261","5.181","9.764","8.812","2.244","0.599","8.420","17.840","21.330","7.089","5.664","136.591"
"5","TCR","Tim Lewis Jr","11","1:40.446","29:16.557","Green","Track","5.247","8.884","5.444","10.156","8.677","2.259","0.608","8.901","17.608","20.312","6.884","5.466","134.569"
"98","TCR","Mark Wilkins","12","1:42.486","29:29.226","Green","Pit","5.010","8.501","5.020","9.279","8.771","2.263","0.606","8.016","16.673","18.963","8.270","11.114","135.014"
"40","GS","Jade Buford","13","1:41.375","29:32.231","Green","Pit","4.857","8.138","4.854","9.462","8.585","2.187","0.586","7.906","16.684","19.258","7.903","10.955","139.621"
"89","TCR","Ryan Eversley","7","1:37.649","29:34.083","Green","Track","5.160","8.736","5.232","9.744","8.835","2.286","0.614","8.163","17.262","19.681","6.585","5.351","133.254"
"7","GS","Alan Brynjolfsson","13","1:35.094","29:36.979","Green","Track","4.983","8.752","4.936","9.450","8.569","2.173","0.580","7.814","17.036","19.023","6.450","5.328","141.066"
"31","GS","Fred Roberts","11","3:28.701","29:40.856","Green","Pit","98.548","12.465","6.828","10.227","8.715","2.187","0.582","8.323","18.356","20.592","8.520","13.358","140.581"
"75","GS","Paul Holton","9","1:52.831","29:41.480","Green","Track","16.536","11.814","5.363","9.954","8.749","2.179","0.578","8.280","16.901","19.690","7.194","5.593","141.554"
"37","TCR","Shelby Blackstock","11","1:42.517","29:45.122","Green","Pit","5.076","8.362","5.068","9.445","8.724","2.262","0.607","7.896","17.032","19.564","7.724","10.757","134.791"
"13","GS","Orey Fidani","9","1:37.622","29:52.091","Green","Track","4.886","8.574","4.879","9.477","8.484","2.162","0.577","8.045","17.147","21.028","6.981","5.382","141.799"
"3","TCR","Alex Popow","10","1:37.549","30:02.354","Green","Track","5.134","8.747","4.996","9.530","8.666","2.256","0.609","8.202","16.946","20.055","6.876","5.532","134.348"
"39","GS","Jeff Westphal","7","1:43.063","30:09.559","Green","Pit","4.783","8.604","4.935","9.318","8.558","2.170","0.577","8.068","17.076","19.704","8.469","10.801","141.799"
"82","GS","Devin Jones","3","1:38.976","30:22.645","Green","Track","5.373","8.922","5.116","9.474","8.465","2.140","0.599","8.573","17.426","20.372","6.692","5.824","136.591"
"97","GS","Rob Ecklin Jr.","13","1:49.756","30:25.501","Green","Pit","5.068","8.932","5.110","10.182","8.569","2.143","0.574","8.574","18.870","22.221","8.388","11.125","142.540"
"65","GS","Brent Mosing","12","1:44.699","30:27.897","Red","Track","5.207","9.045","5.022","9.892","8.688","2.258","0.647","9.277","18.279","22.398","7.513","6.473","126.458"
"96","GS","Robby Foley","12","3:22.736","30:35.322","Red","Pit","4.947","8.422","4.904","9.496","8.401","2.154","0.581","7.992","16.861","19.388","7.956","111.634","140.823"
"84","TCR","Todd Lamb","10","3:48.500","30:53.766","Red","Pit","65.361","12.684","5.946","10.079","9.112","2.320","0.622","8.653","18.058","68.151","12.185","15.329","131.540"
"13","GS","Orey Fidani","10","2:00.676","31:52.767","Red","Pit","4.940","8.581","5.072","9.994","8.609","2.182","0.617","9.386","22.498","25.247","10.555","12.995","132.606"
"73","TCR","Mat Pombo","13","3:39.188","31:55.982","Red","Pit","91.280","13.440","6.968","11.799","9.401","2.524","0.674","9.645","22.457","25.353","11.987","13.660","121.392"
"82","GS","Devin Jones","4","1:53.271","32:15.916","Red","Pit","5.276","8.642","5.054","9.241","8.413","2.152","0.633","8.764","17.515","24.027","10.827","12.727","129.255"
"65","GS","Brent Mosing","13","1:59.520","32:27.417","Red","Pit","5.456","9.580","5.202","10.243","8.656","2.166","0.580","8.746","19.880","26.332","10.738","11.941","141.066"
"54","TCR","Michael Johnson","8","6:59.554","33:29.307","Red","Pit","138.508","11.980","6.080","10.708","8.823","2.249","0.607","9.193","19.379","186.489","12.382","13.156","134.791"
"52","TCR","Colin Mullan","5","10:54.686","34:51.174","Red","Pit","142.921","12.184","5.960","10.611","9.033","2.299","0.615","8.944","19.325","416.995","12.385","13.414","133.038"
"60","GS","Nate Stacy","2","32:08.528","36:09.287","Green","Pit","5.909","10.220","5.726","12.651","9.045","2.227","0.611","9.829","19.878","22.565","9.709","1820.158","133.909"
"7","GS","Alan Brynjolfsson","14","6:37.760","36:14.739","Green","Pit","4.963","8.710","4.949","9.622","8.643","2.184","0.583","7.785","16.833","21.561","8.677","303.250","140.340"
"89","TCR","Ryan Eversley","8","6:41.363","36:15.446","Green","Pit","5.168","8.765","5.265","9.713","8.767","2.283","0.614","8.234","17.122","21.073","9.045","305.314","133.254"
"3","TCR","Alex Popow","11","6:14.275","36:16.629","Green","Pit","5.080","8.543","5.027","9.528","8.617","2.255","0.607","8.196","18.718","23.833","11.621","272.250","134.791"
"5","TCR","Tim Lewis Jr","12","7:04.101","36:20.658","Green","Pit","5.159","8.685","5.288","10.080","8.622","2.248","0.605","8.563","17.522","22.586","9.626","325.117","135.237"
"61","TCR","Gavin Ernstone","8","7:32.520","36:36.504","Green","Pit","5.419","9.217","5.120","9.660","8.720","2.234","0.597","8.216","17.746","21.031","10.841","353.719","137.049"
"59","GS","Kenny Wilden","12","8:24.232","36:40.449","Green","Pit","4.863","8.451","4.841","9.380","8.483","2.164","0.579","7.914","16.800","21.441","7.353","411.963","141.309"
"96","GS","Bill Auberlen","13","6:14.718","36:50.040","Green","Pit","14.088","12.468","5.801","10.185","8.568","2.174","0.582","8.088","18.393","23.637","9.093","261.641","140.581"
"75","GS","Paul Holton","10","7:23.241","37:04.721","Green","Pit","5.051","8.637","4.978","9.306","8.584","2.180","0.580","7.861","16.546","18.664","9.694","351.160","141.066"
"71","GS","Robin Liddell","10","10:11.052","37:11.126","Green","Pit","4.922","8.148","4.801","9.048","8.348","2.147","0.575","7.789","17.234","20.972","9.024","518.044","142.292"
"82","GS","Devin Jones","5","5:32.077","37:47.993","Green","Track","235.767","11.879","5.394","9.761","8.680","2.172","0.588","8.336","17.261","19.591","6.786","5.862","139.147"
"37","TCR","Tom O'Gorman","12","8:06.054","37:51.176","Green","Pit","385.712","10.869","5.436","9.883","8.836","2.302","0.619","8.249","16.913","18.766","7.662","10.807","132.178"
"88","GS","Henry Schmitt","13","10:06.471","37:59.712","Green","Track","507.462","15.136","5.709","9.768","8.674","2.206","0.591","7.967","17.057","19.181","6.781","5.939","138.440"
"7","GS","Alan Brynjolfsson","15","1:51.181","38:05.920","Green","Track","14.665","10.908","5.320","10.913","9.218","2.228","0.594","8.327","17.553","19.571","6.363","5.521","137.741"
"21","TCR","Harry Gottsacker","11","11:30.197","38:10.006","Green","Track","582.241","14.593","6.452","10.776","9.117","2.307","0.618","8.908","18.616","22.843","7.512","6.214","132.392"
"13","GS","Orey Fidani","11","6:20.705","38:13.472","Green","Track","279.337","12.293","6.055","10.356","9.423","2.226","0.608","9.239","18.394","19.835","7.118","5.821","134.569"
"60","GS","Nate Stacy","3","2:07.632","38:16.919","Green","Pit","14.033","13.825","6.781","11.608","9.163","2.251","0.602","9.113","18.910","21.190","9.248","10.908","135.911"
"54","TCR","Michael Johnson","9","4:49.629","38:18.936","Green","Track","181.473","12.087","5.864","11.278","9.338","2.311","0.626","9.701","20.713","22.573","7.645","6.020","130.700"
"3","TCR","Alex Popow","12","2:06.909","38:23.538","Red","Track","18.147","13.005","6.748","11.593","10.254","2.572","0.683","9.806","18.546","22.041","7.832","5.682","119.792"
"39","GS","Jeff Westphal","8","8:15.838","38:25.397","Red","Track","394.416","12.307","5.338","9.901","8.757","2.198","0.590","9.210","18.838","20.016","8.231","6.036","138.675"
"73","TCR","Mat Pombo","14","6:31.365","38:27.347","Red","Track","286.289","11.616","5.675","11.065","9.410","2.339","0.635","9.571","19.688","20.853","7.815","6.409","128.848"
"98","TCR","Mark Wilkins","13","9:05.230","38:34.456","Red","Pit","436.131","11.587","5.481","10.058","8.973","2.280","0.639","9.492","19.566","20.577","8.881","11.565","128.041"
"5","TCR","Roy Block","13","2:13.849","38:34.507","Red","Track","18.772","13.112","5.807","12.008","9.258","2.324","0.623","9.364","23.032","24.340","8.094","7.115","131.329"
"40","GS","James Pesek","14","9:03.590","38:35.821","Red","Track","435.165","12.321","5.752","11.076","9.390","2.296","0.618","9.773","20.420","22.171","7.674","6.934","132.392"
"84","TCR","Todd Lamb","11","7:43.935","38:37.701","Red","Pit","346.829","13.462","6.116","10.915","9.711","2.426","0.646","9.129","19.564","23.248","9.260","12.629","126.654"
"59","GS","Rod Randall","13","2:17.333","38:57.782","Red","Pit","13.818","12.185","5.803","11.979","9.049","2.259","0.607","9.352","21.354","22.970","10.892","17.065","134.791"
"31","GS","Jeff Courtney","12","9:17.816","38:58.672","Red","Pit","437.785","13.163","6.048","11.129","9.111","2.236","0.595","8.782","19.341","21.785","12.318","15.523","137.510"
"82","GS","Devin Jones","6","1:47.375","39:35.368","Red","Pit","5.155","8.585","4.924","9.371","8.575","2.172","0.591","8.793","17.483","20.741","9.743","11.242","138.440"
"88","GS","Henry Schmitt","14","1:46.095","39:45.807","Red","Pit","5.137","8.606","4.943","9.496","8.586","2.199","0.589","7.920","18.249","20.220","8.575","11.575","138.910"
"37","TCR","Tom O'Gorman","13","1:55.551","39:46.727","Red","Pit","13.735","10.407","5.250","9.364","8.774","2.295","0.616","7.992","17.799","20.241","8.004","11.074","132.822"
"7","GS","Alan Brynjolfsson","16","1:43.327","39:49.247","Red","Pit","4.862","8.343","4.850","9.337","8.912","2.206","0.590","7.836","17.239","20.172","8.021","10.959","138.675"
"21","TCR","Harry Gottsacker","12","2:06.175","40:16.181","Red","Pit","5.464","9.044","5.376","10.784","9.528","2.809","0.821","11.344","20.513","27.356","10.888","12.248","99.657"
"13","GS","Orey Fidani","12","2:05.253","40:18.725","Red","Pit","5.137","8.812","6.133","11.018","10.254","2.853","0.853","10.471","21.331","26.017","10.491","11.883","95.918"
"57","GS","Bryce Ward","12","11:37.019","40:20.335","Red","Pit","571.656","12.932","6.744","12.056","10.039","2.751","0.796","11.116","21.840","25.537","9.922","11.630","102.787"
"54","TCR","Michael Johnson","10","2:03.424","40:22.360","Red","Pit","5.585","9.425","5.437","11.114","9.017","2.276","0.638","10.338","21.278","25.682","10.351","12.283","128.242"
"39","GS","Jeff Westphal","9","1:58.275","40:23.672","Red","Pit","5.301","8.925","5.628","10.017","8.818","2.215","0.592","8.597","19.991","26.885","10.454","10.852","138.206"
"73","TCR","Mat Pombo","15","1:58.990","40:26.337","Red","Pit","5.755","9.428","5.344","10.396","9.218","2.331","0.625","8.520","18.777","26.047","11.139","11.410","130.909"
"3","TCR","Alex Popow","13","2:16.378","40:39.916","Red","Pit","5.205","9.207","5.104","10.599","8.920","2.287","0.615","8.837","20.163","26.464","10.735","28.242","133.038"
"5","TCR","Roy Block","14","2:18.850","40:53.357","Red","Pit","6.167","10.101","5.549","12.895","10.264","2.469","0.657","10.609","21.421","28.386","12.104","18.228","124.533"
"40","GS","James Pesek","15","2:19.651","40:55.472","Red","Pit","6.783","10.653","5.907","12.750","10.632","2.578","0.682","10.127","21.011","26.898","12.648","18.982","119.968"
"65","GS","Tim Probert","14","9:51.589","42:19.006","Red","Pit","232.812","15.792","6.103","10.570","8.691","2.170","0.580","7.897","17.897","264.191","12.061","12.825","141.066"
"97","GS","Brandon Kidd","14","13:41.128","44:06.629","Red","Pit","360.467","12.296","6.571","292.789","36.526","5.091","1.529","16.859","28.315","30.635","12.802","17.248","53.511"
"61","TCR","Gavin Ernstone","9","8:06.443","44:42.947","Green","Pit","13.900","12.092","5.605","11.134","9.712","2.338","0.623","8.791","19.515","22.408","10.522","369.803","131.329"
"2","GS","Kenton Koch","1","44:52.119","44:52.119","Green","Pit","13.851","12.491","6.626","0.000","0.000","2.333","0.670","9.425","18.207","21.199","8.401","365.983","122.117"
