"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"67","GS","Chris Bellomo","1","22:20.731","22:20.731","Green","Track","0.000","18.835","12.223","22.621","8.764","6.866","6.285","11.431","7.760","6.655","5.496","0.495","3.158","165.289"
"88","GS","Henry Schmitt","1","22:20.851","22:20.851","Green","Track","0.000","19.762","12.207","23.922","8.913","7.136","6.497","11.291","7.864","6.853","5.689","0.514","3.307","159.179"
"7","GS","Trent Hindman","1","22:33.581","22:33.581","Green","Track","0.000","28.013","13.719","23.924","8.764","6.918","6.373","11.054","7.680","6.708","5.595","0.501","3.177","163.310"
"2","GS","Kenton Koch","1","22:36.092","22:36.092","Green","Track","0.000","21.351","12.621","22.816","8.615","6.971","6.714","11.070","7.717","6.813","5.616","0.500","3.205","163.636"
"8","GS","Gunnar Jeannette","1","22:39.025","22:39.025","Green","Track","0.000","21.353","12.083","23.137","8.668","6.958","6.373","11.520","7.761","6.802","5.579","0.501","3.173","163.310"
"35","GS","James Cox","1","22:39.183","22:39.183","Green","Track","36.055","20.257","12.413","22.838","8.630","6.916","6.316","11.450","7.623","6.705","5.548","0.499","3.196","163.964"
"80","GS","Aurora Straus","1","22:39.249","22:39.249","Green","Track","36.186","19.138","12.549","22.453","8.415","6.730","6.825","11.175","7.568","6.530","5.394","0.484","3.097","169.046"
"31","GS","Marc Miller","1","22:41.820","22:41.820","Green","Track","34.808","19.851","11.805","22.513","8.769","6.949","6.653","11.783","7.732","6.714","5.491","0.492","3.135","166.297"
"69","GS","Corey Fergus","1","22:49.397","22:49.397","Green","Track","33.849","20.644","12.717","25.392","8.657","7.164","7.605","11.733","7.546","6.589","5.494","0.492","3.136","166.297"
"26","GS","Kyle Reid","1","22:50.934","22:50.934","Green","Track","0.000","20.494","13.533","24.036","8.720","6.994","7.573","11.518","7.769","6.793","5.643","0.506","3.230","161.696"
"82","GS","James Clay","1","22:53.410","22:53.410","Green","Pit","36.226","19.425","12.507","22.749","8.541","6.757","6.574","11.418","7.575","6.530","8.849","0.000","0.000","0.000"
"56","GS","Jeff Mosing","1","23:00.030","23:00.030","Green","Track","0.000","20.780","15.041","27.127","11.231","7.964","6.661","10.827","7.741","6.809","5.590","0.503","3.199","162.660"
"65","GS","Tim Probert","1","23:01.147","23:01.147","Green","Track","0.000","19.769","14.869","27.341","10.979","7.970","6.618","11.458","7.765","6.839","5.642","0.509","3.234","160.743"
"24","GS","Drew Staveley","1","23:05.093","23:05.093","Green","Track","34.279","20.058","12.484","23.145","8.982","7.802","7.461","11.430","7.884","6.861","5.642","0.508","3.249","161.059"
"75","GS","Paul Holton","1","23:08.461","23:08.461","Green","Track","0.000","20.944","12.493","23.532","8.571","8.497","7.866","11.843","7.476","6.508","5.329","0.476","3.011","171.887"
"46","GS","Owen Trinkler","1","23:09.899","23:09.899","Green","Track","34.007","22.253","12.481","23.689","8.547","8.141","7.933","12.072","7.696","6.677","5.476","0.489","3.103","167.317"
"4","GS","Ted Giovanis","1","23:11.412","23:11.412","Green","Track","33.257","21.109","12.265","24.155","8.759","7.146","7.087","12.784","7.917","6.794","5.546","0.498","3.158","164.294"
"09","GS","Dale Katechis","1","23:29.272","23:29.272","Green","Track","35.612","21.145","13.341","24.560","9.057","7.376","6.746","12.470","7.983","6.946","5.767","0.517","3.285","158.256"
