"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"77","DPi","Oliver Jarvis","1","52:14.783","52:14.783","Green","Track","15.368","17.176","12.596","3.692","0.568","13.902","22.847","14.148","19.326","5.943","3.057","144.646"
"54","DPi","Jonathan Bennett","1","52:15.281","52:15.281","Green","Track","16.911","16.264","13.272","3.696","0.567","14.754","21.433","13.707","19.180","6.005","3.084","144.901"
"10","DPi","Renger Van Der Zande","1","52:17.581","52:17.581","Green","Pit","0.000","11.292","13.546","3.865","0.607","15.342","21.204","13.426","18.709","11.229","12.140","135.353"
"50","DPi","Rene Binder","1","52:50.183","52:50.183","Green","Track","14.732","11.308","14.607","4.070","0.569","16.038","22.780","14.352","17.472","5.894","3.181","144.392"
"52","LMP2","Gabriel Aubry","1","53:20.438","53:20.438","Green","Track","0.000","11.260","13.432","3.897","0.506","13.923","21.426","14.231","17.543","5.654","3.195","162.370"
"31","DPi","Felipe Nasr","2","1:33.384","53:24.236","Green","Track","2.931","7.836","11.194","3.753","0.508","11.873","18.891","12.775","15.744","4.908","2.971","161.730"
"5","DPi","Filipe Albuquerque","2","1:32.965","53:26.877","Green","Track","2.942","7.941","11.121","3.510","0.454","11.648","19.280","12.805","15.441","4.867","2.956","180.967"
"6","DPi","Dane Cameron","2","1:30.613","53:27.688","Green","Track","2.915","7.708","11.015","3.505","0.454","11.324","18.511","12.492","15.009","4.763","2.917","180.967"
"7","DPi","Ricky Taylor","2","1:34.559","53:34.187","Green","Track","2.916","7.812","11.092","3.516","0.481","12.639","19.691","12.734","15.801","4.912","2.965","170.809"
"55","DPi","Harry Tincknell","2","1:36.348","53:38.778","Green","Track","2.900","7.735","10.894","3.476","0.450","11.317","19.275","13.228","18.846","5.271","2.956","182.576"
"38","LMP2","Kyle Masson","2","1:36.637","53:41.445","Green","Track","3.187","8.678","11.513","3.619","0.470","12.268","19.587","13.161","16.002","5.075","3.077","174.807"
"84","DPi","Simon Trummer","2","1:42.341","53:50.086","Green","Track","3.106","8.562","11.312","3.574","0.461","12.910","20.222","17.507","16.508","5.140","3.039","178.219"
"85","DPi","Misha Goikhberg","2","1:43.176","53:52.555","Green","Track","3.004","8.096","11.252","3.548","0.459","12.293","21.939","15.790","18.554","5.193","3.048","178.996"
"77","DPi","Oliver Jarvis","2","1:38.026","53:52.809","Green","Track","2.920","7.880","10.950","3.490","0.452","11.975","21.659","13.662","16.689","5.357","2.992","181.768"
"54","DPi","Jonathan Bennett","2","1:38.163","53:53.444","Green","Track","2.973","8.227","11.019","3.484","0.450","12.763","20.093","13.782","17.147","5.240","2.985","182.576"
"10","DPi","Renger Van Der Zande","2","2:06.229","54:23.810","Green","Track","14.286","9.703","11.741","3.624","0.576","14.926","22.655","16.128","24.230","5.316","3.044","142.637"
"50","DPi","Rene Binder","2","1:38.690","54:28.873","Green","Track","3.045","8.137","11.298","3.566","0.462","13.517","20.380","13.443","16.308","5.439","3.095","177.834"
"52","LMP2","Gabriel Aubry","2","1:35.212","54:55.650","Green","Track","3.077","8.008","11.460","3.636","0.474","12.322","19.240","13.117","15.740","5.075","3.063","173.331"
"31","DPi","Felipe Nasr","3","1:32.163","54:56.399","Green","Track","2.889","7.831","11.184","3.512","0.453","11.288","18.818","12.691","15.504","4.993","3.000","181.367"
"5","DPi","Filipe Albuquerque","3","1:31.430","54:58.307","Green","Track","2.881","7.661","11.089","3.507","0.452","11.339","18.797","12.628","15.328","4.805","2.943","181.768"
"6","DPi","Dane Cameron","3","1:36.388","55:04.076","Green","Track","2.940","8.414","12.890","4.084","0.520","12.597","19.550","12.556","15.222","4.704","2.911","157.998"
"7","DPi","Ricky Taylor","3","1:34.709","55:08.896","Green","Track","2.870","7.624","11.007","3.484","0.452","11.788","20.450","13.337","15.827","4.908","2.962","181.768"
