"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"12","GTD","Townsend Bell","27","1:32.236","51:39.928","Green","Track","3.318","12.766","0.574","13.643","10.343","9.847","0.574","13.791","10.418","10.121","2.393","4.448","137.789","141.353"
"57","GTD","Katherine Legge","27","1:33.302","51:40.232","Green","Track","3.406","12.693","0.567","13.560","10.506","9.757","0.570","14.877","10.507","10.092","2.373","4.394","139.490","142.344"
"96","GTD","Bill Auberlen","27","1:30.890","51:41.099","Green","Track","3.430","12.468","0.560","13.568","10.331","9.684","0.561","13.290","10.319","10.020","2.330","4.329","141.234","144.628"
"44","GTD","Andy Lally","27","1:31.241","51:42.784","Green","Track","3.390","12.493","0.571","13.673","10.326","9.805","0.577","13.184","10.156","10.211","2.394","4.461","138.513","140.618"
"8","GTD","Ryan Dalziel","27","1:32.023","51:43.968","Green","Track","3.527","12.569","0.574","13.907","10.340","9.895","0.585","13.240","10.248","10.207","2.419","4.512","137.789","138.695"
"48","GTD","Bryan Sellers","27","1:32.238","51:44.379","Green","Track","3.616","12.662","0.566","13.920","10.379","9.761","0.572","13.284","10.362","10.255","2.408","4.453","139.737","141.847"
"74","GTD","Lawson Aschenbach","27","1:32.710","51:45.125","Green","Track","3.629","12.648","0.563","13.965","10.597","9.758","0.573","13.517","10.283","10.291","2.420","4.466","140.481","141.599"
"76","GTD","Paul Holton","27","1:32.598","51:45.566","Green","Track","3.483","12.799","0.574","13.818","10.505","9.876","0.582","13.534","10.319","10.244","2.391","4.473","137.789","139.410"
"6","DPi","Dane Cameron","29","1:22.511","52:30.197","Green","Track","2.938","10.831","0.526","12.706","9.496","8.637","0.551","12.387","9.557","8.960","2.049","3.873","150.363","147.253"
"77","DPi","Tristan Nunez","29","1:22.672","52:31.784","Green","Track","2.883","10.853","0.497","12.647","9.645","8.591","0.502","12.444","9.619","9.052","2.075","3.864","159.137","161.626"
"7","DPi","Ricky Taylor","29","1:22.795","52:32.886","Green","Track","2.932","10.923","0.504","12.579","9.635","8.688","0.524","12.363","9.602","9.041","2.089","3.915","156.926","154.840"
"31","DPi","Felipe Nasr","29","1:22.733","52:33.307","Green","Track","2.948","11.038","0.509","12.531","9.562","8.675","0.512","12.291","9.482","9.200","2.083","3.902","155.385","158.469"
"55","DPi","Harry Tincknell","29","1:22.471","52:34.335","Green","Track","2.867","10.774","0.502","12.713","9.585","8.623","0.508","12.190","9.579","9.180","2.074","3.876","157.552","159.717"
"10","DPi","Jordan Taylor","29","1:22.770","52:35.164","Green","Track","2.958","11.082","0.507","12.582","9.555","8.694","0.510","12.236","9.499","9.133","2.094","3.920","155.998","159.091"
"84","DPi","Stephen Simpson","29","1:22.730","52:35.642","Green","Track","3.045","10.992","0.508","12.617","9.499","8.756","0.516","12.366","9.440","8.984","2.081","3.926","155.691","157.241"
"5","DPi","Filipe Albuquerque","29","1:22.879","52:36.260","Green","Track","3.007","11.105","0.508","12.573","9.568","8.716","0.516","12.312","9.488","9.095","2.082","3.909","155.691","157.241"
"54","DPi","Colin Braun","29","1:22.997","52:37.338","Green","Track","2.907","11.025","0.498","12.576","9.691","8.788","0.504","12.412","9.513","9.161","2.077","3.845","158.817","160.985"
"85","DPi","Tristan Vautier","29","1:23.130","52:38.086","Green","Track","2.986","11.035","0.508","12.699","9.586","8.714","0.515","12.437","9.485","9.141","2.092","3.932","155.691","157.546"
"50","DPi","Will Owen","28","1:23.137","52:38.984","Green","Track","2.957","10.996","0.506","12.692","9.605","8.724","0.514","12.362","9.531","9.231","2.095","3.924","156.306","157.853"
"14","GTD","Jack Hawksworth","28","1:31.396","53:09.948","Green","Track","3.398","12.526","0.564","13.547","10.372","9.816","0.575","13.463","10.249","10.068","2.382","4.436","140.232","141.107"
"73","GTD","Patrick Long","28","1:31.354","53:10.908","Green","Track","3.372","12.533","0.568","13.659","10.343","9.853","0.577","13.279","10.180","10.139","2.397","4.454","139.245","140.618"
"12","GTD","Townsend Bell","28","1:31.540","53:11.468","Green","Track","3.325","12.696","0.572","13.635","10.355","9.808","0.575","13.333","10.276","10.150","2.381","4.434","138.271","141.107"
"57","GTD","Katherine Legge","28","1:31.526","53:11.758","Green","Track","3.321","12.844","0.569","13.491","10.379","9.715","0.567","13.360","10.290","10.191","2.392","4.407","139.000","143.098"
"96","GTD","Bill Auberlen","28","1:31.302","53:12.401","Green","Track","3.394","12.529","0.558","13.639","10.380","9.691","0.562","13.392","10.362","10.116","2.341","4.338","141.740","144.371"
"44","GTD","Andy Lally","28","1:31.202","53:13.986","Green","Track","3.376","12.518","0.573","13.793","10.365","9.841","0.579","13.074","10.071","10.167","2.390","4.455","138.030","140.132"
"8","GTD","Ryan Dalziel","28","1:31.285","53:15.253","Green","Track","3.442","12.460","0.574","13.612","10.281","9.914","0.585","13.163","10.200","10.157","2.400","4.497","137.789","138.695"
"48","GTD","Bryan Sellers","28","1:31.258","53:15.637","Green","Track","3.463","12.624","0.567","13.525","10.312","9.757","0.573","13.127","10.273","10.185","2.409","4.443","139.490","141.599"
"74","GTD","Lawson Aschenbach","28","1:31.479","53:16.604","Green","Track","3.347","12.516","0.566","13.737","10.527","9.749","0.574","13.268","10.236","10.129","2.387","4.443","139.737","141.353"
"76","GTD","Paul Holton","28","1:31.985","53:17.551","Green","Track","3.445","12.526","0.572","13.746","10.475","9.956","0.582","13.266","10.360","10.179","2.398","4.480","138.271","139.410"
"6","DPi","Dane Cameron","30","1:22.392","53:52.589","Green","Track","2.929","10.677","0.519","12.609","9.584","8.668","0.550","12.398","9.596","8.949","2.047","3.866","152.391","147.521"
"77","DPi","Tristan Nunez","30","1:21.835","53:53.619","Green","Track","2.879","10.733","0.495","12.419","9.546","8.576","0.503","12.425","9.432","8.927","2.052","3.848","159.780","161.305"
"7","DPi","Ricky Taylor","30","1:22.465","53:55.351","Green","Track","2.982","10.832","0.503","12.563","9.403","8.671","0.530","12.350","9.547","9.086","2.090","3.908","157.238","153.087"
"31","DPi","Felipe Nasr","30","1:22.444","53:55.751","Green","Track","2.895","11.059","0.506","12.335","9.516","8.684","0.520","12.337","9.350","9.248","2.088","3.906","156.306","156.031"
"55","DPi","Harry Tincknell","30","1:22.403","53:56.738","Green","Track","2.922","10.823","0.502","12.614","9.476","8.634","0.509","12.309","9.534","9.135","2.074","3.871","157.552","159.403"
"10","DPi","Jordan Taylor","30","1:22.299","53:57.463","Green","Track","2.921","10.945","0.504","12.447","9.556","8.685","0.510","12.200","9.423","9.096","2.095","3.917","156.926","159.091"
"84","DPi","Stephen Simpson","30","1:22.357","53:57.999","Green","Track","2.924","10.992","0.507","12.417","9.454","8.765","0.517","12.328","9.457","8.992","2.080","3.924","155.998","156.937"
"5","DPi","Filipe Albuquerque","30","1:22.340","53:58.600","Green","Track","2.873","11.007","0.508","12.506","9.477","8.654","0.526","12.279","9.357","9.144","2.086","3.923","155.691","154.252"
"54","DPi","Colin Braun","30","1:22.276","53:59.614","Green","Track","2.846","10.897","0.498","12.481","9.559","8.632","0.497","12.319","9.463","9.143","2.083","3.858","158.817","163.252"
"85","DPi","Tristan Vautier","30","1:22.507","54:00.593","Green","Track","2.953","11.043","0.509","12.508","9.411","8.732","0.520","12.177","9.492","9.119","2.099","3.944","155.385","156.031"
"50","DPi","Will Owen","29","1:23.207","54:02.191","Green","Track","3.080","11.067","0.506","12.514","9.562","8.741","0.514","12.591","9.479","9.143","2.089","3.921","156.306","157.853"
"14","GTD","Jack Hawksworth","29","1:30.762","54:40.710","Green","Track","3.369","12.472","0.568","13.502","10.340","9.793","0.575","13.259","10.159","9.934","2.372","4.419","139.245","141.107"
"73","GTD","Patrick Long","29","1:30.760","54:41.668","Green","Track","3.332","12.471","0.567","13.524","10.244","9.753","0.574","13.199","10.171","10.080","2.397","4.448","139.490","141.353"
"12","GTD","Townsend Bell","29","1:30.748","54:42.216","Green","Track","3.271","12.621","0.571","13.486","10.255","9.817","0.576","13.101","10.179","10.059","2.382","4.430","138.513","140.862"
"57","GTD","Katherine Legge","29","1:30.839","54:42.597","Green","Track","3.390","12.713","0.566","13.382","10.254","9.754","0.569","13.170","10.171","10.078","2.386","4.406","139.737","142.595"
"96","GTD","Bill Auberlen","29","1:30.876","54:43.277","Green","Track","3.417","12.419","0.556","13.625","10.276","9.646","0.560","13.275","10.368","10.043","2.351","4.340","142.250","144.886"
"44","GTD","Andy Lally","29","1:31.002","54:44.988","Green","Track","3.333","12.423","0.571","13.658","10.235","9.829","0.579","13.178","10.092","10.256","2.391","4.457","138.513","140.132"
"8","GTD","Ryan Dalziel","29","1:30.937","54:46.190","Green","Track","3.376","12.464","0.576","13.560","10.121","9.903","0.581","13.123","10.171","10.149","2.406","4.507","137.311","139.650"
"48","GTD","Bryan Sellers","29","1:30.930","54:46.567","Green","Track","3.439","12.540","0.566","13.428","10.253","9.791","0.572","13.130","10.301","10.075","2.398","4.437","139.737","141.847"
"74","GTD","Lawson Aschenbach","29","1:30.827","54:47.431","Green","Track","3.326","12.450","0.566","13.511","10.363","9.739","0.574","13.176","10.171","10.130","2.382","4.439","139.737","141.353"
"76","GTD","Paul Holton","29","1:31.819","54:49.370","Green","Track","3.419","12.655","0.581","13.738","10.280","9.886","0.584","13.269","10.328","10.197","2.394","4.488","136.129","138.932"
"6","DPi","Dane Cameron","31","1:21.536","55:14.125","Green","Track","2.922","10.649","0.516","12.462","9.387","8.610","0.543","12.229","9.355","8.929","2.056","3.878","153.277","149.422"
"77","DPi","Tristan Nunez","31","1:21.459","55:15.078","Green","Track","2.865","10.671","0.495","12.419","9.408","8.566","0.504","12.277","9.435","8.918","2.051","3.850","159.780","160.985"
"7","DPi","Ricky Taylor","31","1:21.917","55:17.268","Green","Track","2.877","10.785","0.508","12.465","9.400","8.687","0.527","12.231","9.431","9.033","2.079","3.894","155.691","153.959"
"31","DPi","Felipe Nasr","31","1:21.882","55:17.633","Green","Track","2.845","11.067","0.507","12.224","9.388","8.648","0.522","12.258","9.385","9.074","2.075","3.889","155.998","155.434"
"55","DPi","Harry Tincknell","31","1:22.072","55:18.810","Green","Track","2.805","10.702","0.500","12.537","9.420","8.627","0.505","12.225","9.713","9.129","2.057","3.852","158.182","160.666"
"10","DPi","Jordan Taylor","31","1:22.076","55:19.539","Green","Track","2.906","10.905","0.503","12.493","9.483","8.721","0.511","12.049","9.399","9.105","2.090","3.911","157.238","158.780"
"84","DPi","Stephen Simpson","31","1:22.196","55:20.195","Green","Track","2.912","11.032","0.509","12.403","9.481","8.791","0.517","12.143","9.444","8.961","2.078","3.925","155.385","156.937"
"5","DPi","Filipe Albuquerque","31","1:22.065","55:20.665","Green","Track","2.895","10.944","0.507","12.431","9.453","8.667","0.521","12.245","9.342","9.084","2.077","3.899","155.998","155.732"
"54","DPi","Colin Braun","31","1:22.254","55:21.868","Green","Track","2.803","10.926","0.497","12.516","9.525","8.583","0.500","12.262","9.596","9.131","2.071","3.844","159.137","162.273"
"85","DPi","Tristan Vautier","31","1:22.401","55:22.994","Green","Track","2.957","10.967","0.509","12.414","9.459","8.750","0.517","12.202","9.494","9.106","2.095","3.931","155.385","156.937"
"50","DPi","Will Owen","30","1:24.211","55:26.402","Green","Track","2.990","11.083","0.508","12.433","9.450","8.724","0.515","13.711","9.610","9.175","2.088","3.924","155.691","157.546"
"14","GTD","Jack Hawksworth","30","1:30.536","56:11.246","Green","Track","3.321","12.453","0.567","13.403","10.259","9.777","0.575","13.276","10.231","9.913","2.354","4.407","139.490","141.107"
"73","GTD","Patrick Long","30","1:30.521","56:12.189","Green","Track","3.347","12.489","0.568","13.342","10.188","9.864","0.576","13.091","10.192","10.050","2.381","4.433","139.245","140.862"
"12","GTD","Townsend Bell","30","1:30.716","56:12.932","Green","Track","3.280","12.603","0.569","13.423","10.208","9.821","0.577","13.115","10.259","10.032","2.389","4.440","139.000","140.618"
"57","GTD","Katherine Legge","30","1:30.911","56:13.508","Green","Track","3.320","12.733","0.568","13.304","10.142","9.994","0.574","13.225","10.185","10.110","2.368","4.388","139.245","141.353"
"96","GTD","Bill Auberlen","30","1:30.965","56:14.242","Green","Track","3.369","12.378","0.555","13.538","10.199","9.679","0.562","13.657","10.268","10.080","2.345","4.335","142.506","144.371"
"44","GTD","Andy Lally","30","1:30.582","56:15.570","Green","Track","3.274","12.416","0.572","13.559","10.151","9.859","0.578","12.955","10.152","10.193","2.402","4.471","138.271","140.374"
"8","GTD","Ryan Dalziel","30","1:31.078","56:17.268","Green","Track","3.371","12.468","0.578","13.521","10.256","9.983","0.587","13.075","10.191","10.150","2.402","4.496","136.835","138.222"
"48","GTD","Bryan Sellers","30","1:30.953","56:17.520","Green","Track","3.411","12.522","0.569","13.468","10.410","9.736","0.571","13.079","10.224","10.164","2.379","4.420","139.000","142.095"
"74","GTD","Lawson Aschenbach","30","1:31.140","56:18.571","Green","Track","3.325","12.432","0.566","13.747","10.441","9.772","0.577","13.274","10.079","10.114","2.382","4.431","139.737","140.618"
"76","GTD","Paul Holton","30","1:31.312","56:20.682","Green","Track","3.389","12.475","0.574","13.582","10.294","9.891","0.584","13.247","10.200","10.190","2.397","4.489","137.789","138.932"
"6","DPi","Dane Cameron","32","1:21.806","56:35.931","Green","Track","2.970","10.688","0.516","12.449","9.418","8.617","0.548","12.339","9.433","8.902","2.052","3.874","153.277","148.059"
"77","DPi","Tristan Nunez","32","1:21.643","56:36.721","Green","Track","2.817","10.740","0.495","12.354","9.454","8.563","0.504","12.444","9.396","8.984","2.053","3.839","159.780","160.985"
"7","DPi","Ricky Taylor","32","1:21.564","56:38.832","Green","Track","2.831","10.769","0.511","12.378","9.326","8.677","0.525","12.233","9.397","8.966","2.059","3.892","154.777","154.545"
"31","DPi","Felipe Nasr","32","1:21.676","56:39.309","Green","Track","2.815","11.005","0.506","12.256","9.387","8.685","0.514","12.159","9.358","9.020","2.078","3.893","156.306","157.853"
"55","DPi","Harry Tincknell","32","1:21.686","56:40.496","Green","Track","2.779","10.682","0.499","12.454","9.306","8.655","0.506","12.128","9.494","9.155","2.123","3.905","158.499","160.349"
"10","DPi","Jordan Taylor","32","1:21.794","56:41.333","Green","Track","2.853","10.973","0.505","12.282","9.442","8.692","0.511","12.114","9.315","9.112","2.088","3.907","156.616","158.780"
"84","DPi","Stephen Simpson","32","1:22.073","56:42.268","Green","Track","2.914","10.915","0.508","12.346","9.402","8.774","0.518","12.416","9.362","8.915","2.078","3.925","155.691","156.634"
"5","DPi","Filipe Albuquerque","32","1:22.081","56:42.746","Green","Track","2.947","10.998","0.508","12.347","9.520","8.611","0.511","12.337","9.332","9.010","2.067","3.893","155.691","158.780"
"54","DPi","Colin Braun","32","1:22.494","56:44.362","Green","Track","2.782","10.929","0.495","12.424","9.585","8.619","0.500","12.363","9.502","9.327","2.096","3.872","159.780","162.273"
"85","DPi","Tristan Vautier","32","1:21.923","56:44.917","Green","Track","2.926","10.970","0.508","12.441","9.296","8.741","0.516","12.150","9.267","9.088","2.093","3.927","155.691","157.241"
"50","DPi","Will Owen","31","1:22.481","56:48.883","Green","Track","3.103","11.032","0.506","12.355","9.453","8.727","0.515","12.298","9.422","9.048","2.096","3.926","156.306","157.546"
"14","GTD","Jack Hawksworth","31","1:30.102","57:41.348","Green","Track","3.289","12.427","0.565","13.296","10.261","9.743","0.574","13.135","10.165","9.885","2.357","4.405","139.984","141.353"
"73","GTD","Patrick Long","31","1:30.285","57:42.474","Green","Track","3.308","12.474","0.567","13.316","10.180","9.830","0.576","13.018","10.192","10.013","2.382","4.429","139.490","140.862"
"12","GTD","Townsend Bell","31","1:30.698","57:43.630","Green","Track","3.291","12.638","0.572","13.446","10.163","9.879","0.577","13.045","10.262","10.002","2.387","4.436","138.271","140.618"
"57","GTD","Katherine Legge","31","1:30.907","57:44.415","Green","Track","3.220","12.885","0.571","13.621","10.232","9.820","0.572","13.073","10.082","10.029","2.391","4.411","138.513","141.847"
"96","GTD","Bill Auberlen","31","1:31.628","57:45.870","Green","Track","3.324","12.598","0.558","13.670","10.399","9.756","0.563","13.376","10.634","10.061","2.348","4.341","141.740","144.114"
"44","GTD","Andy Lally","31","1:31.039","57:46.609","Green","Track","3.227","12.428","0.571","13.539","10.269","9.825","0.576","13.017","10.245","10.445","2.419","4.478","138.513","140.862"
"8","GTD","Ryan Dalziel","31","1:30.902","57:48.170","Green","Track","3.344","12.444","0.573","13.606","10.194","9.918","0.587","13.017","10.266","10.061","2.397","4.495","138.030","138.222"
"48","GTD","Bryan Sellers","31","1:31.260","57:48.780","Green","Track","3.362","12.524","0.566","13.599","10.354","9.811","0.573","13.142","10.244","10.240","2.401","4.444","139.737","141.599"
"74","GTD","Lawson Aschenbach","31","1:31.209","57:49.780","Green","Track","3.307","12.484","0.569","13.631","10.386","9.736","0.575","13.411","10.178","10.135","2.374","4.423","139.000","141.107"
"76","GTD","Paul Holton","31","1:31.453","57:52.135","Green","Track","3.299","12.607","0.572","13.613","10.324","9.958","0.585","13.144","10.284","10.205","2.388","4.474","138.271","138.695"
"6","DPi","Dane Cameron","33","1:21.900","57:57.831","Green","Track","2.947","10.704","0.518","12.420","9.415","8.613","0.547","12.251","9.622","8.946","2.045","3.872","152.685","148.330"
"77","DPi","Tristan Nunez","33","1:21.763","57:58.484","Green","Track","2.813","10.724","0.495","12.418","9.413","8.563","0.502","12.429","9.475","9.045","2.049","3.837","159.780","161.626"
"10","DPi","Jordan Taylor","33","1:21.718","58:03.051","Green","Track","2.879","10.911","0.503","12.285","9.452","8.676","0.511","12.086","9.282","9.112","2.097","3.924","157.238","158.780"
"84","DPi","Stephen Simpson","33","1:21.765","58:04.033","Green","Track","3.006","10.919","0.508","12.243","9.353","8.824","0.521","12.180","9.390","8.828","2.073","3.920","155.691","155.732"
"5","DPi","Filipe Albuquerque","33","1:22.835","58:05.581","Green","Track","2.933","11.007","0.507","12.392","9.385","8.653","0.512","13.013","9.394","9.073","2.069","3.897","155.998","158.469"
"7","DPi","Ricky Taylor","33","1:31.926","58:10.758","Green","Pit","2.854","10.697","0.502","12.191","9.267","8.695","0.526","12.174","9.523","9.225","4.977","11.295","157.552","154.252"
"50","DPi","Will Owen","32","1:22.199","58:11.082","Green","Track","3.054","10.971","0.507","12.362","9.385","8.721","0.515","12.184","9.395","9.108","2.087","3.910","155.998","157.546"
"31","DPi","Felipe Nasr","33","1:32.285","58:11.594","Green","Pit","2.849","10.988","0.506","12.100","9.328","8.656","0.512","12.031","9.393","9.133","5.401","11.388","156.306","158.469"
"55","DPi","Harry Tincknell","33","1:46.609","58:27.105","Green","Pit","2.829","10.734","0.498","12.425","9.351","8.612","0.506","12.121","9.603","9.254","5.575","25.101","158.817","160.349"
"54","DPi","Colin Braun","33","1:47.903","58:32.265","Green","Pit","2.782","11.033","0.498","12.497","9.548","8.599","0.497","12.356","9.554","9.301","5.539","25.699","158.817","163.252"
"85","DPi","Tristan Vautier","33","1:49.801","58:34.718","Green","Pit","2.899","11.108","0.509","12.544","9.516","8.744","0.517","12.253","9.435","9.166","5.806","27.304","155.385","156.937"
"14","GTD","Jack Hawksworth","32","1:30.577","59:11.925","Green","Track","3.315","12.631","0.571","13.458","10.307","9.771","0.574","13.143","10.116","9.927","2.359","4.405","138.513","141.353"
"73","GTD","Patrick Long","32","1:30.475","59:12.949","Green","Track","3.307","12.450","0.567","13.353","10.141","9.799","0.575","13.130","10.137","10.198","2.382","4.436","139.490","141.107"
"12","GTD","Townsend Bell","32","1:30.421","59:14.051","Green","Track","3.258","12.617","0.572","13.307","10.143","9.884","0.577","12.965","10.214","10.082","2.372","4.430","138.271","140.618"
"57","GTD","Katherine Legge","32","1:30.271","59:14.686","Green","Track","3.338","12.640","0.566","13.157","10.070","10.003","0.574","13.025","10.112","10.039","2.364","4.383","139.737","141.353"
"96","GTD","Bill Auberlen","32","1:30.476","59:16.346","Green","Track","3.415","12.486","0.559","13.289","10.213","9.717","0.564","13.236","10.290","10.043","2.335","4.329","141.486","143.859"
"44","GTD","Andy Lally","32","1:30.510","59:17.119","Green","Track","3.279","12.613","0.573","13.462","10.142","9.835","0.577","12.968","10.159","10.099","2.373","4.430","138.030","140.618"
"8","GTD","Ryan Dalziel","32","1:30.771","59:18.941","Green","Track","3.337","12.444","0.574","13.518","10.169","9.913","0.589","12.998","10.213","10.110","2.406","4.500","137.789","137.753"
"48","GTD","Bryan Sellers","32","1:30.451","59:19.231","Green","Track","3.344","12.418","0.566","13.428","10.221","9.750","0.574","13.105","10.200","10.036","2.385","4.424","139.737","141.353"
"74","GTD","Lawson Aschenbach","32","1:30.897","59:20.677","Green","Track","3.316","12.461","0.567","13.576","10.409","9.753","0.575","13.166","10.140","10.092","2.378","4.464","139.490","141.107"
"76","GTD","Paul Holton","32","1:32.224","59:24.359","Green","Track","3.359","12.615","0.579","13.618","10.363","9.832","0.584","13.567","10.327","10.440","2.428","4.512","136.599","138.932"
"50","DPi","Will Owen","33","1:22.406","59:33.488","Green","Track","2.972","10.975","0.508","12.313","9.319","8.733","0.517","12.462","9.500","9.095","2.092","3.920","155.691","156.937"
"5","DPi","Filipe Albuquerque","34","1:32.117","59:37.698","Green","Pit","2.828","10.790","0.504","12.123","9.379","8.631","0.512","12.441","9.383","9.210","4.876","11.440","156.926","158.469"
"10","DPi","Jordan Taylor","34","1:37.950","59:41.001","Green","Pit","2.878","10.828","0.503","12.229","9.356","8.702","0.510","17.536","9.737","9.617","4.870","11.184","157.238","159.091"
"6","DPi","Dane Cameron","34","1:45.867","59:43.698","Green","Pit","2.903","10.579","0.494","12.429","9.430","8.553","0.508","12.126","9.484","9.654","4.712","24.995","160.103","159.717"
"84","DPi","Stephen Simpson","34","1:48.777","59:52.810","Yellow","Pit","2.897","10.874","0.508","12.262","9.318","8.779","0.517","12.709","9.516","8.963","4.761","27.673","155.691","156.937"
"7","DPi","Ricky Taylor","34","1:45.595","59:56.353","Yellow","Track","22.998","12.875","0.511","12.871","9.642","8.766","0.514","12.707","9.563","9.147","2.093","3.908","154.777","157.853"
"31","DPi","Felipe Nasr","34","1:45.440","59:57.034","Yellow","Track","24.190","12.438","0.510","12.573","9.395","8.733","0.515","12.387","9.398","9.202","2.127","3.972","155.080","157.546"
"55","DPi","Harry Tincknell","34","1:31.498","59:58.603","Yellow","Track","9.403","12.377","0.506","12.963","9.608","8.661","0.508","12.583","9.650","9.230","2.101","3.908","156.306","159.717"
"77","DPi","Tristan Nunez","34","2:06.560","1:00:05.044","Yellow","Pit","2.861","10.700","0.492","12.591","9.458","8.570","0.502","13.080","10.163","9.503","5.667","42.973","160.754","161.626"
"54","DPi","Colin Braun","34","1:32.931","1:00:05.196","Yellow","Track","9.302","12.498","0.501","13.036","9.752","8.610","0.504","12.528","9.557","10.282","2.281","4.080","157.866","160.985"
"85","DPi","Tristan Vautier","34","1:32.808","1:00:07.526","Yellow","Track","9.369","12.242","0.514","12.929","9.648","8.789","0.515","12.449","9.459","10.366","2.368","4.160","153.873","157.546"
"14","GTD","Jack Hawksworth","33","1:38.995","1:00:50.920","Yellow","Track","3.232","12.422","0.568","13.305","10.445","10.796","0.683","16.454","12.477","11.168","2.484","4.961","139.245","118.794"
"73","GTD","Patrick Long","33","1:38.909","1:00:51.858","Yellow","Track","3.289","12.466","0.568","13.484","10.510","10.808","0.725","16.148","12.051","11.592","2.470","4.798","139.245","111.912"
"12","GTD","Townsend Bell","33","1:38.915","1:00:52.966","Yellow","Track","3.241","12.689","0.571","13.336","10.469","10.878","0.720","16.091","12.065","11.720","2.483","4.652","138.513","112.689"
"57","GTD","Katherine Legge","33","1:40.057","1:00:54.743","Yellow","Track","3.259","12.636","0.566","13.260","10.533","11.568","0.721","15.700","12.043","11.703","2.844","5.224","139.737","112.533"
"96","GTD","Bill Auberlen","33","1:39.996","1:00:56.342","Yellow","Track","3.363","12.514","0.560","13.367","10.419","11.049","0.790","15.939","12.238","11.942","2.591","5.224","141.234","102.704"
"44","GTD","Andy Lally","33","1:39.641","1:00:56.760","Yellow","Track","3.219","12.486","0.571","13.457","10.664","11.019","0.768","16.017","11.702","11.979","2.531","5.228","138.513","105.646"
"8","GTD","Ryan Dalziel","33","1:39.090","1:00:58.031","Yellow","Track","3.305","12.472","0.575","13.509","11.211","10.459","0.765","16.584","11.662","11.196","2.484","4.868","137.549","106.061"
"48","GTD","Bryan Sellers","33","1:39.333","1:00:58.564","Yellow","Track","3.366","12.522","0.567","13.509","11.934","10.098","0.722","16.626","11.677","11.002","2.474","4.836","139.490","112.377"
"74","GTD","Lawson Aschenbach","33","1:39.781","1:01:00.458","Yellow","Track","3.365","12.531","0.567","13.559","11.554","11.284","0.836","16.421","11.268","10.997","2.470","4.929","139.490","97.053"
"76","GTD","Paul Holton","33","1:37.102","1:01:01.461","Yellow","Track","3.412","12.525","0.572","14.247","11.389","10.112","0.589","15.112","11.066","10.734","2.450","4.894","138.271","137.753"
"50","DPi","Will Owen","34","1:35.704","1:01:09.192","Yellow","Track","3.013","11.003","0.508","13.683","11.444","12.192","0.773","17.107","10.017","9.694","2.171","4.099","155.691","104.963"
"6","DPi","Dane Cameron","35","2:36.879","1:02:20.577","Yellow","Track","9.583","13.344","0.526","16.413","18.989","22.311","1.642","22.614","16.280","19.354","5.015","10.808","150.363","49.413"
"7","DPi","Ricky Taylor","35","2:25.271","1:02:21.624","Yellow","Track","2.959","11.827","0.634","16.973","14.771","22.943","1.634","22.064","16.153","19.413","5.340","10.560","124.749","49.655"
"31","DPi","Felipe Nasr","35","2:26.094","1:02:23.128","Yellow","Track","2.834","12.510","0.658","16.371","14.626","23.408","1.654","22.044","16.050","19.051","5.975","10.913","120.199","49.055"
"55","DPi","Harry Tincknell","35","2:25.117","1:02:23.720","Yellow","Track","2.899","12.460","0.688","16.002","14.284","23.285","1.733","21.960","15.839","19.080","5.931","10.956","114.958","46.818"
"84","DPi","Stephen Simpson","35","2:32.306","1:02:25.116","Yellow","Track","13.415","13.951","0.798","15.578","12.725","20.244","1.702","22.496","16.116","18.633","5.435","11.213","99.111","47.671"
"54","DPi","Colin Braun","35","2:20.498","1:02:25.694","Yellow","Track","3.333","12.351","0.756","16.154","12.097","20.331","1.781","22.693","16.269","18.355","5.188","11.190","104.618","45.557"
"10","DPi","Jordan Taylor","35","2:46.039","1:02:27.040","Yellow","Track","26.347","14.288","0.759","16.487","12.191","20.170","1.813","23.829","14.750","18.611","5.372","11.422","104.204","44.753"
"85","DPi","Tristan Vautier","35","2:20.424","1:02:27.950","Yellow","Track","3.289","11.670","0.678","16.494","12.431","20.148","1.779","23.797","14.617","18.602","5.314","11.605","116.653","45.608"
"77","DPi","Oliver Jarvis","35","2:23.465","1:02:28.509","Yellow","Track","9.423","17.581","1.013","18.177","13.035","13.586","1.194","19.890","14.013","18.683","5.271","11.599","78.076","67.953"
"5","DPi","Filipe Albuquerque","35","2:51.632","1:02:29.330","Yellow","Track","39.464","15.362","0.952","18.329","12.878","13.641","1.270","19.834","14.600","18.229","5.265","11.808","83.079","63.887"
"14","GTD","Jack Hawksworth","34","1:41.137","1:02:32.057","Yellow","Track","3.745","13.337","0.577","14.723","11.186","10.183","0.634","14.819","12.055","10.947","2.467","6.464","137.073","127.975"
"73","GTD","Patrick Long","34","1:41.260","1:02:33.118","Yellow","Track","3.822","13.436","0.639","14.658","11.220","10.137","0.649","14.592","11.963","11.181","2.494","6.469","123.773","125.018"
"12","GTD","Townsend Bell","34","1:41.235","1:02:34.201","Yellow","Track","3.945","13.405","0.583","14.455","10.963","10.273","0.620","14.853","11.911","11.301","2.589","6.337","135.662","130.865"
