"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"84","DPi","Simon Trummer","16","1:22.132","26:24.846","Green","Track","2.870","11.111","0.508","12.487","9.316","8.702","0.520","12.034","9.425","9.149","2.093","3.917","155.691","156.031"
"55","DPi","Harry Tincknell","10","13:42.424","26:39.780","Green","Pit","2.870","10.850","0.501","12.514","9.482","8.647","0.513","12.279","9.685","9.463","6.425","739.195","157.866","158.161"
"48","GTD","Bryan Sellers","10","12:11.907","26:52.482","Green","Pit","3.691","12.632","0.565","14.218","10.494","9.749","0.578","13.523","10.698","10.676","5.936","639.147","139.984","140.374"
"63","GTD","Cooper MacNeil","14","1:31.517","26:55.997","Green","Track","3.504","12.458","0.568","13.711","10.295","9.817","0.578","13.150","10.406","10.262","2.363","4.405","139.245","140.374"
"73","GTD","Zacharie Robichon","16","1:31.671","26:58.023","Green","Track","3.327","12.417","0.562","13.835","10.589","9.832","0.575","13.404","10.384","10.028","2.347","4.371","140.731","141.107"
"31","DPi","Felipe Nasr","18","1:29.677","27:04.356","Green","Track","2.739","11.087","0.519","13.537","10.413","9.694","0.609","14.843","10.733","9.521","2.087","3.895","152.391","133.229"
"54","DPi","Colin Braun","12","1:25.374","27:05.567","Green","Track","2.707","10.924","0.492","13.052","9.939","8.638","0.501","12.856","10.313","10.055","2.074","3.823","160.754","161.949"
"50","DPi","Will Owen","12","1:37.677","27:11.029","Green","Track","10.090","14.048","0.620","14.472","10.225","8.755","0.518","12.901","9.907","9.963","2.188","3.990","127.566","156.634"
"44","GTD","John Potter","12","1:46.442","27:11.676","Green","Track","9.789","16.834","0.595","14.976","11.789","9.943","0.585","14.001","10.529","10.482","2.439","4.480","132.926","138.695"
"57","GTD","Katherine Legge","11","1:45.402","27:17.793","Green","Pit","3.315","12.466","0.562","14.873","10.946","10.015","0.579","13.792","10.678","11.081","5.461","11.634","140.731","140.132"
"7","DPi","Ricky Taylor","12","1:24.984","27:20.441","Green","Track","3.044","11.057","0.500","13.028","10.180","8.789","0.517","12.743","9.807","9.347","2.083","3.889","158.182","156.937"
"14","GTD","Richard Heistand","16","1:31.251","27:23.907","Green","Track","3.246","12.417","0.561","13.686","10.339","9.859","0.575","13.410","10.401","10.021","2.355","4.381","140.982","141.107"
"12","GTD","Frank Montecalvo","11","1:32.362","27:27.739","Green","Track","3.498","12.822","0.572","13.554","10.449","9.845","0.579","13.520","10.365","10.308","2.404","4.446","138.271","140.132"
"74","GTD","Gar Robinson V","15","1:32.230","27:41.829","Green","Track","3.242","12.677","0.571","13.718","10.490","9.834","0.581","13.532","10.428","10.333","2.388","4.436","138.513","139.650"
"55","DPi","Harry Tincknell","11","1:36.604","28:16.384","Green","Track","9.357","13.267","0.524","14.581","10.865","8.758","0.523","13.293","9.854","9.568","2.112","3.902","150.937","155.136"
"86","GTD","Trent Hindman","11","10:01.022","28:20.291","Green","Track","507.018","14.902","0.647","15.245","10.799","9.992","0.582","14.020","10.355","10.594","2.419","4.449","122.243","139.410"
"31","DPi","Felipe Nasr","19","1:22.707","28:27.063","Green","Track","2.732","10.828","0.500","12.382","9.589","8.728","0.532","12.555","9.567","9.326","2.080","3.888","158.182","152.512"
"54","DPi","Colin Braun","13","1:22.762","28:28.329","Green","Track","2.804","10.795","0.491","12.534","9.499","8.584","0.502","12.377","9.622","9.576","2.112","3.866","161.081","161.626"
"73","GTD","Zacharie Robichon","17","1:30.982","28:29.005","Green","Track","3.327","12.352","0.561","13.530","10.170","9.745","0.572","13.080","10.272","10.562","2.397","4.414","140.982","141.847"
"63","GTD","Cooper MacNeil","15","1:38.149","28:34.146","Green","Track","3.456","12.469","0.568","13.667","10.367","9.775","0.575","0.000","0.000","10.801","2.403","4.431","139.245","141.107"
"50","DPi","Will Owen","13","1:23.659","28:34.688","Green","Track","3.042","11.141","0.508","12.848","9.472","8.765","0.518","12.488","9.542","9.287","2.118","3.930","155.691","156.634"
"48","GTD","Bryan Sellers","11","1:46.450","28:38.932","Green","Track","9.650","14.429","0.579","16.733","10.726","9.846","0.583","15.885","10.882","10.322","2.391","4.424","136.599","139.170"
"44","GTD","John Potter","13","1:32.246","28:43.922","Green","Track","3.387","12.810","0.570","13.575","10.754","9.828","0.581","13.193","10.391","10.315","2.395","4.447","138.756","139.650"
"7","DPi","Ricky Taylor","13","1:23.509","28:43.950","Green","Track","2.871","10.758","0.498","12.609","9.600","8.775","0.514","12.552","9.708","9.445","2.101","4.078","158.817","157.853"
"14","GTD","Richard Heistand","17","1:31.682","28:55.589","Green","Track","3.230","12.631","0.564","13.728","10.393","9.780","0.575","13.437","10.319","10.247","2.376","4.402","140.232","141.107"
"12","GTD","Frank Montecalvo","12","1:31.518","28:59.257","Green","Track","3.264","12.785","0.571","13.373","10.371","9.862","0.578","13.324","10.237","10.295","2.402","4.456","138.513","140.374"
"96","GTD","Robby Foley","8","17:08.859","29:17.445","Green","Pit","4.182","17.593","1.014","19.480","13.497","16.411","1.012","17.442","12.078","14.282","8.327","903.541","77.999","80.174"
"55","DPi","Harry Tincknell","12","1:23.184","29:39.568","Green","Track","2.954","11.028","0.501","12.517","9.676","8.617","0.514","12.465","9.733","9.230","2.077","3.872","157.866","157.853"
"31","DPi","Felipe Nasr","20","1:23.309","29:50.372","Green","Track","2.730","10.838","0.501","12.215","9.191","8.621","0.510","13.472","10.018","9.236","2.085","3.892","157.866","159.091"
"86","GTD","Trent Hindman","12","1:31.951","29:52.242","Green","Track","3.500","12.552","0.565","13.666","10.432","9.850","0.578","13.392","10.284","10.356","2.378","4.398","139.984","140.374"
"50","DPi","Will Owen","14","1:25.633","30:00.321","Green","Track","3.412","11.677","0.511","12.863","9.517","8.695","0.517","13.194","9.580","9.405","2.234","4.028","154.777","156.937"
"63","GTD","Cooper MacNeil","16","1:32.401","30:06.547","Green","Track","3.552","12.475","0.565","13.710","10.432","9.776","0.574","13.624","10.468","10.443","2.374","4.408","139.984","141.353"
"7","DPi","Ricky Taylor","14","1:24.452","30:08.402","Green","Track","3.020","10.878","0.497","12.514","9.600","8.724","0.512","12.820","10.139","9.758","2.107","3.883","159.137","158.469"
"48","GTD","Bryan Sellers","12","1:31.304","30:10.236","Green","Track","3.355","12.429","0.565","13.252","10.200","9.765","0.578","13.135","10.220","11.012","2.386","4.407","139.984","140.374"
"73","GTD","Zacharie Robichon","18","1:42.566","30:11.571","Green","Pit","3.393","12.422","0.561","13.618","10.640","9.791","0.575","13.287","10.362","10.316","5.976","11.625","140.982","141.107"
"12","GTD","Frank Montecalvo","13","1:32.404","30:31.661","Green","Track","3.246","12.761","0.570","13.523","10.433","9.849","0.578","13.306","10.841","10.404","2.417","4.476","138.756","140.374"
"14","GTD","Jack Hawksworth","18","1:44.634","30:40.223","Green","Pit","3.209","12.933","0.565","13.950","11.930","10.035","0.580","13.796","10.684","10.376","5.261","11.315","139.984","139.890"
"84","DPi","Simon Trummer","17","4:37.077","31:01.923","Green","Pit","2.930","11.121","0.506","12.664","10.046","8.685","0.517","13.059","9.974","9.511","5.744","192.320","156.306","156.937"
"55","DPi","Harry Tincknell","13","1:22.574","31:02.142","Green","Track","2.815","10.975","0.500","12.438","9.629","8.684","0.513","12.296","9.547","9.218","2.085","3.874","158.182","158.161"
"31","DPi","Felipe Nasr","21","1:24.493","31:14.865","Green","Track","2.728","10.782","0.499","12.189","9.245","8.629","0.513","12.244","11.517","10.163","2.090","3.894","158.499","158.161"
"86","GTD","Trent Hindman","13","1:30.933","31:23.175","Green","Track","3.291","12.393","0.561","13.552","10.342","9.827","0.576","13.267","10.095","10.234","2.389","4.406","140.982","140.862"
"50","DPi","Will Owen","15","1:22.944","31:23.265","Green","Track","2.967","11.057","0.506","12.660","9.527","8.731","0.518","12.352","9.481","9.137","2.094","3.914","156.306","156.634"
"10","DPi","Renger Van Der Zande","13","7:24.866","31:27.491","Green","Pit","334.100","18.097","0.770","16.468","11.281","9.067","0.559","14.744","11.405","11.158","6.003","11.214","102.715","145.146"
"7","DPi","Ricky Taylor","15","1:21.765","31:30.167","Green","Track","2.853","10.843","0.496","12.475","9.442","8.712","0.514","12.037","9.495","8.973","2.058","3.867","159.457","157.853"
"63","GTD","Cooper MacNeil","17","1:31.144","31:37.691","Green","Track","3.412","12.491","0.568","13.585","10.255","9.789","0.575","13.253","10.303","10.162","2.359","4.392","139.245","141.107"
"48","GTD","Bryan Sellers","13","1:30.462","31:40.698","Green","Track","3.330","12.482","0.564","13.193","10.207","9.747","0.577","12.905","10.164","10.504","2.384","4.405","140.232","140.618"
"12","GTD","Frank Montecalvo","14","1:31.992","32:03.653","Green","Track","3.309","12.694","0.570","13.584","10.293","9.910","0.582","13.367","10.534","10.291","2.397","4.461","138.756","139.410"
"6","DPi","Dane Cameron","18","7:06.949","32:06.963","Green","Track","2.926","10.586","0.509","12.506","9.455","8.652","0.545","12.501","9.451","9.478","5.202","0.000","155.385","148.874"
"55","DPi","Harry Tincknell","14","1:22.298","32:24.440","Green","Track","2.857","10.848","0.498","12.496","9.573","8.635","0.510","12.195","9.686","9.005","2.106","3.889","158.817","159.091"
"74","GTD","Gar Robinson V","16","4:43.225","32:25.054","Green","Pit","3.262","12.552","0.568","13.662","11.111","9.907","0.582","14.153","10.499","10.793","5.451","190.685","139.245","139.410"
"31","DPi","Felipe Nasr","22","1:20.632","32:35.497","Green","Track","2.713","10.776","0.503","12.244","9.271","8.668","0.514","11.966","9.227","8.811","2.065","3.874","157.238","157.853"
"84","DPi","Simon Trummer","18","1:42.564","32:44.487","Green","Track","9.505","17.179","0.850","16.163","10.635","8.922","0.537","13.347","9.931","9.411","2.124","3.960","93.048","151.092"
"50","DPi","Will Owen","16","1:23.839","32:47.104","Green","Track","3.070","11.299","0.508","12.503","9.528","8.767","0.520","12.794","9.643","9.186","2.100","3.921","155.691","156.031"
"7","DPi","Ricky Taylor","16","1:21.159","32:51.326","Green","Track","2.796","10.739","0.498","12.236","9.374","8.738","0.514","12.099","9.415","8.837","2.057","3.856","158.817","157.853"
"86","GTD","Trent Hindman","14","1:32.927","32:56.102","Green","Track","3.555","12.744","0.561","14.093","10.634","9.852","0.577","13.621","10.196","10.307","2.386","4.401","140.982","140.618"
"8","GTD","Parker Chase","7","8:36.699","33:00.032","Green","Pit","3.837","13.608","0.600","15.450","11.108","10.047","0.589","14.334","10.868","11.301","5.739","419.218","131.818","137.753"
"10","DPi","Renger Van Der Zande","14","1:37.256","33:04.747","Green","Track","9.355","13.582","0.519","14.789","10.734","8.844","0.522","13.298","9.928","9.651","2.114","3.920","152.391","155.434"
"57","GTD","Katherine Legge","12","6:00.484","33:18.277","Green","Track","267.172","14.443","0.572","16.448","10.472","9.902","0.581","13.319","10.359","10.342","2.418","4.456","138.271","139.650"
"63","GTD","Cooper MacNeil","18","1:44.315","33:22.006","Green","Pit","3.396","12.461","0.566","13.632","10.284","9.782","0.575","13.639","10.797","11.450","6.300","11.433","139.737","141.107"
"5","DPi","Filipe Albuquerque","19","6:59.791","33:24.475","Green","Track","331.397","14.534","0.650","14.443","10.357","8.866","0.527","13.392","10.059","9.475","2.139","3.952","121.678","153.959"
"44","GTD","John Potter","14","4:44.751","33:28.673","Green","Pit","3.520","12.786","0.567","13.691","10.500","9.840","0.581","13.238","10.287","10.440","5.573","193.728","139.490","139.650"
"14","GTD","Jack Hawksworth","19","2:53.475","33:33.698","Green","Track","81.835","14.526","0.577","14.503","10.768","9.834","0.579","13.620","10.413","10.071","2.356","4.393","137.073","140.132"
"12","GTD","Frank Montecalvo","15","1:32.119","33:35.772","Green","Track","3.276","12.772","0.571","13.517","10.521","9.926","0.578","13.458","10.385","10.278","2.399","4.438","138.513","140.374"
"6","DPi","Juan Pablo Montoya","19","1:39.786","33:46.749","Green","Track","9.578","13.955","0.575","15.313","10.923","8.937","0.522","13.354","9.899","9.487","2.119","5.124","137.549","155.434"
"55","DPi","Harry Tincknell","15","1:22.321","33:46.761","Green","Track","2.826","10.808","0.497","12.264","9.470","8.643","0.511","12.223","9.516","9.064","2.102","4.397","159.137","158.780"
"73","GTD","Patrick Long","19","3:35.746","33:47.317","Green","Track","121.385","14.759","0.576","14.275","10.959","9.868","0.577","13.587","10.677","10.740","2.444","5.899","137.311","140.618"
"31","DPi","Felipe Nasr","23","1:30.246","34:05.743","Green","Track","2.698","10.963","0.502","12.993","10.881","11.713","0.597","13.850","10.573","9.485","2.094","3.897","157.552","135.907"
"74","GTD","Lawson Aschenbach","17","1:42.949","34:08.003","Green","Track","9.431","15.610","0.592","14.655","10.903","9.887","0.583","13.721","10.641","10.148","2.364","4.414","133.600","139.170"
"84","DPi","Simon Trummer","19","1:24.625","34:09.112","Green","Track","3.127","11.308","0.510","12.914","9.720","8.820","0.521","12.402","9.546","9.695","2.117","3.945","155.080","155.732"
"50","DPi","Will Owen","17","1:23.047","34:10.151","Green","Track","2.956","11.009","0.507","12.764","9.511","8.757","0.518","12.240","9.653","9.122","2.097","3.913","155.998","156.634"
"77","DPi","Oliver Jarvis","1","34:12.537","34:12.537","Green","Pit","0.000","15.670","0.629","17.248","12.533","10.101","0.726","16.584","12.227","12.376","7.649","1932.704","125.741","111.758"
"7","DPi","Ricky Taylor","17","1:24.373","34:15.699","Green","Track","2.810","10.803","0.494","12.311","9.559","8.742","0.513","12.406","10.158","10.646","2.063","3.868","160.103","158.161"
"85","DPi","Misha Goikhberg","1","34:21.240","34:21.240","Green","Track","9.615","15.052","0.739","15.893","10.761","11.236","0.673","14.036","10.641","12.145","2.189","4.026","107.024","120.559"
"10","DPi","Renger Van Der Zande","15","1:24.234","34:28.981","Green","Track","3.076","11.113","0.503","12.886","9.806","8.719","0.515","12.504","9.631","9.428","2.126","3.927","157.238","157.546"
"86","GTD","Trent Hindman","15","1:41.653","34:37.755","Green","Pit","3.289","12.420","0.560","13.552","10.410","9.810","0.575","13.268","10.221","10.600","5.321","11.627","141.234","141.107"
"57","GTD","Katherine Legge","13","1:30.604","34:48.881","Green","Track","3.367","12.517","0.566","13.317","10.134","9.930","0.580","13.043","10.251","10.092","2.382","4.425","139.737","139.890"
"5","DPi","Filipe Albuquerque","20","1:25.201","34:49.676","Green","Track","2.885","11.122","0.509","13.115","9.861","8.729","0.516","12.919","9.671","9.697","2.190","3.987","155.385","157.241"
"8","GTD","Parker Chase","8","1:50.370","34:50.402","Green","Track","9.810","17.151","0.625","16.160","11.643","10.313","0.605","14.242","11.162","11.623","2.476","4.560","126.545","134.110"
"48","GTD","Bryan Sellers","14","3:21.129","35:01.827","Green","Pit","3.625","12.913","0.571","17.887","10.621","9.824","0.579","13.316","11.416","11.487","6.442","102.448","138.513","140.132"
"14","GTD","Jack Hawksworth","20","1:30.341","35:04.039","Green","Track","3.247","12.447","0.561","13.482","10.249","9.753","0.572","13.206","10.249","9.872","2.335","4.368","140.982","141.847"
"12","GTD","Frank Montecalvo","16","1:31.785","35:07.557","Green","Track","3.286","12.740","0.568","13.441","10.460","9.876","0.579","13.351","10.356","10.296","2.396","4.436","139.245","140.132"
"44","GTD","John Potter","15","1:43.546","35:12.219","Green","Track","9.650","16.094","0.590","14.288","10.775","9.882","0.583","13.356","10.563","10.865","2.430","4.470","134.052","139.170"
"6","DPi","Juan Pablo Montoya","20","1:27.111","35:13.860","Green","Track","3.450","11.648","0.513","14.348","9.907","8.730","0.514","12.928","9.837","9.282","2.083","3.871","154.173","157.853"
"73","GTD","Patrick Long","20","1:35.014","35:22.331","Green","Track","4.480","13.692","0.572","14.151","10.686","9.830","0.576","13.213","10.511","10.468","2.409","4.426","138.271","140.862"
"31","DPi","Felipe Nasr","24","1:25.961","35:31.704","Green","Track","2.736","10.815","0.499","12.230","9.276","8.681","0.513","14.710","10.806","9.726","2.082","3.887","158.499","158.161"
"84","DPi","Simon Trummer","20","1:23.304","35:32.416","Green","Track","2.980","11.358","0.515","12.579","9.375","8.830","0.526","12.184","9.442","9.443","2.125","3.947","153.575","154.252"
"50","DPi","Will Owen","18","1:25.395","35:35.546","Green","Track","2.960","11.038","0.505","14.251","10.017","8.798","0.519","12.443","9.728","9.129","2.094","3.913","156.616","156.332"
"74","GTD","Lawson Aschenbach","18","1:35.591","35:43.594","Green","Track","3.318","12.579","0.566","15.208","11.221","9.940","0.621","14.482","10.623","10.241","2.377","4.415","139.737","130.654"
"85","DPi","Tristan Vautier","2","1:24.728","35:45.968","Green","Track","3.120","11.425","0.517","13.051","9.641","8.838","0.526","12.635","9.528","9.385","2.111","3.951","152.980","154.252"
"7","DPi","Ricky Taylor","18","1:33.025","35:48.724","Green","Pit","2.827","10.769","0.496","12.359","9.485","8.741","0.514","12.162","9.557","9.492","5.355","11.268","159.457","157.853"
"10","DPi","Renger Van Der Zande","16","1:23.758","35:52.739","Green","Track","3.010","10.990","0.502","12.578","9.696","8.677","0.514","12.460","9.858","9.437","2.115","3.921","157.552","157.853"
"77","DPi","Tristan Nunez","2","1:41.360","35:53.897","Green","Track","9.662","15.057","0.608","14.851","11.060","8.854","0.562","13.806","10.384","10.436","2.146","3.934","130.084","144.371"
"5","DPi","Filipe Albuquerque","21","1:25.275","36:14.951","Green","Track","2.984","11.502","0.511","12.807","9.900","8.747","0.520","12.483","10.662","9.175","2.081","3.903","154.777","156.031"
"54","DPi","Colin Braun","14","7:53.465","36:21.794","Green","Pit","2.772","10.865","0.491","12.413","9.498","8.571","0.501","12.310","9.962","10.111","6.102","389.869","161.081","161.949"
"8","GTD","Parker Chase","9","1:35.493","36:25.895","Green","Track","3.518","13.020","0.579","14.119","10.904","10.159","0.597","13.932","10.829","10.793","2.482","4.561","136.599","135.907"
"57","GTD","Katherine Legge","14","1:41.903","36:30.784","Green","Pit","3.205","12.581","0.566","13.365","10.145","9.967","0.584","13.090","10.225","10.258","6.308","11.609","139.737","138.932"
"14","GTD","Jack Hawksworth","21","1:30.197","36:34.236","Green","Track","3.215","12.397","0.561","13.280","10.131","9.767","0.576","13.209","10.389","9.937","2.353","4.382","140.982","140.862"
"12","GTD","Frank Montecalvo","17","1:31.868","36:39.425","Green","Track","3.302","12.723","0.569","13.491","10.292","9.993","0.583","13.319","10.326","10.392","2.419","4.459","139.000","139.170"
"6","DPi","Juan Pablo Montoya","21","1:30.538","36:44.398","Green","Track","2.958","11.213","0.504","13.520","10.053","8.786","0.516","12.790","14.044","10.101","2.133","3.920","156.926","157.241"
"44","GTD","John Potter","16","1:33.960","36:46.179","Green","Track","3.338","12.712","0.567","14.698","10.447","9.829","0.581","13.198","11.060","10.687","2.405","4.438","139.490","139.650"
"48","GTD","Ryan Hardwick","15","1:49.771","36:51.598","Green","Track","9.603","16.352","0.589","17.235","11.741","10.164","0.589","14.402","10.990","11.043","2.516","4.547","134.280","137.753"
"31","DPi","Felipe Nasr","25","1:22.521","36:54.225","Green","Track","2.773","10.732","0.498","12.349","9.386","8.699","0.514","12.253","9.734","9.535","2.131","3.917","158.817","157.853"
"73","GTD","Patrick Long","21","1:32.559","36:54.890","Green","Track","3.395","12.634","0.563","13.662","10.781","9.790","0.577","13.473","10.392","10.424","2.422","4.446","140.481","140.618"
"84","DPi","Simon Trummer","21","1:22.512","36:54.928","Green","Track","2.878","11.157","0.510","12.416","9.433","8.803","0.523","12.147","9.411","9.133","2.105","3.996","155.080","155.136"
"50","DPi","Will Owen","19","1:25.049","37:00.595","Green","Track","2.945","11.018","0.506","12.598","9.585","8.783","0.521","13.409","9.875","9.658","2.171","3.980","156.306","155.732"
"85","DPi","Tristan Vautier","3","1:24.496","37:10.464","Green","Track","2.898","11.159","0.511","13.182","10.004","8.826","0.526","12.417","9.641","9.273","2.105","3.954","154.777","154.252"
"10","DPi","Renger Van Der Zande","17","1:23.538","37:16.277","Green","Track","3.027","11.023","0.501","12.533","9.623","8.738","0.514","12.297","9.640","9.545","2.142","3.955","157.866","157.853"
"74","GTD","Lawson Aschenbach","19","1:32.719","37:16.313","Green","Track","3.398","12.507","0.566","13.489","11.367","9.844","0.580","13.429","10.218","10.531","2.371","4.419","139.737","139.890"
"63","GTD","Cooper MacNeil","19","3:54.189","37:16.195","Green","Pit","9.478","14.364","0.582","13.908","10.748","9.807","0.576","14.075","12.139","12.021","5.739","130.752","135.895","140.862"
"77","DPi","Tristan Nunez","3","1:26.452","37:20.349","Green","Track","3.092","11.465","0.507","13.361","10.009","8.853","0.521","13.147","9.891","9.586","2.118","3.902","155.998","155.732"
"5","DPi","Filipe Albuquerque","22","1:21.552","37:36.503","Green","Track","2.808","10.801","0.503","12.332","9.422","8.662","0.518","12.176","9.374","9.023","2.055","3.878","157.238","156.634"
"54","DPi","Colin Braun","15","1:34.278","37:56.072","Green","Track","9.309","12.989","0.516","13.469","9.999","8.614","0.506","12.521","10.570","9.919","2.049","3.817","153.277","160.349"
"8","GTD","Parker Chase","10","1:34.939","38:00.834","Green","Track","3.470","12.847","0.578","14.183","10.896","10.103","0.589","13.618","10.672","10.876","2.518","4.589","136.835","137.753"
"6","DPi","Juan Pablo Montoya","22","1:26.999","38:11.397","Green","Track","2.996","11.097","0.502","12.945","9.583","8.708","0.514","13.315","10.431","10.788","2.168","3.952","157.552","157.853"
"12","GTD","Frank Montecalvo","18","1:33.737","38:13.162","Green","Track","3.307","12.653","0.569","13.480","10.447","9.910","0.582","13.388","10.707","11.697","2.479","4.518","139.000","139.410"
"14","GTD","Jack Hawksworth","22","1:42.499","38:16.735","Green","Pit","3.205","12.483","0.560","13.527","10.858","9.945","0.577","13.746","10.577","10.439","5.234","11.348","141.234","140.618"
"31","DPi","Felipe Nasr","26","1:23.331","38:17.556","Green","Track","2.824","10.885","0.497","12.358","9.606","8.693","0.513","12.305","9.556","9.996","2.157","3.941","159.137","158.161"
"44","GTD","John Potter","17","1:32.041","38:18.220","Green","Track","3.277","12.716","0.568","13.653","10.558","9.934","0.583","13.274","10.335","10.276","2.418","4.449","139.245","139.170"
"84","DPi","Simon Trummer","22","1:24.444","38:19.372","Green","Track","2.927","11.367","0.508","13.083","9.575","8.746","0.521","12.208","9.613","9.853","2.109","3.934","155.691","155.732"
"50","DPi","Will Owen","20","1:26.111","38:26.706","Green","Track","3.049","11.055","0.506","12.755","9.658","8.750","0.518","12.908","10.406","10.378","2.162","3.966","156.306","156.634"
"73","GTD","Patrick Long","22","1:32.455","38:27.345","Green","Track","3.554","12.579","0.561","13.664","10.508","9.828","0.575","13.315","10.667","10.344","2.423","4.437","140.982","141.107"
"48","GTD","Ryan Hardwick","16","1:38.784","38:30.382","Green","Track","3.534","13.016","0.572","15.134","11.002","9.875","0.582","13.722","10.881","13.318","2.560","4.588","138.271","139.410"
"85","DPi","Tristan Vautier","4","1:22.256","38:32.720","Green","Track","2.830","10.997","0.510","12.442","9.504","8.807","0.524","12.130","9.416","9.057","2.103","3.936","155.080","154.840"
"10","DPi","Renger Van Der Zande","18","1:22.456","38:38.733","Green","Track","2.923","11.107","0.502","12.440","9.612","8.696","0.514","12.149","9.336","9.203","2.088","3.886","157.552","157.853"
"77","DPi","Tristan Nunez","4","1:27.627","38:47.976","Green","Track","3.002","11.176","0.500","12.841","9.861","8.815","0.578","14.459","10.670","9.719","2.113","3.893","158.182","140.374"
"74","GTD","Lawson Aschenbach","20","1:33.790","38:50.103","Green","Track","3.484","12.530","0.565","13.431","10.444","9.794","0.587","14.196","11.117","10.827","2.386","4.429","139.984","138.222"
"5","DPi","Filipe Albuquerque","23","1:23.110","38:59.613","Green","Track","2.760","10.855","0.502","12.464","9.444","8.685","0.516","12.306","9.462","10.129","2.086","3.901","157.552","157.241"
"63","GTD","Toni Vilander","20","1:46.091","39:02.286","Green","Track","9.616","15.209","0.586","14.774","10.955","9.902","0.584","13.752","10.433","13.376","2.446","4.458","134.967","138.932"
"54","DPi","Colin Braun","16","1:21.161","39:17.233","Green","Track","2.791","10.697","0.490","12.278","9.419","8.566","0.503","12.152","9.475","8.916","2.052","3.822","161.410","161.305"
"8","GTD","Parker Chase","11","1:33.593","39:34.427","Green","Track","3.437","12.959","0.577","13.708","10.541","10.015","0.591","13.702","10.481","10.578","2.462","4.542","137.073","137.287"
"55","DPi","Harry Tincknell","16","5:52.691","39:39.452","Green","Pit","3.019","10.896","0.496","12.340","9.519","8.615","0.506","12.405","9.997","9.659","5.910","269.329","159.457","160.349"
"31","DPi","Felipe Nasr","27","1:23.352","39:40.908","Green","Track","2.805","10.846","0.500","12.352","9.980","8.800","0.515","12.456","9.808","9.326","2.080","3.884","158.182","157.546"
"84","DPi","Simon Trummer","23","1:24.107","39:43.479","Green","Track","2.925","11.312","0.512","12.404","9.452","8.722","0.519","12.922","9.897","9.366","2.122","3.954","154.474","156.332"
"12","GTD","Frank Montecalvo","19","1:32.231","39:45.393","Green","Track","3.443","12.736","0.566","13.492","10.399","9.989","0.581","13.369","10.296","10.501","2.407","4.452","139.737","139.650"
"50","DPi","Will Owen","21","1:23.502","39:50.208","Green","Track","2.950","11.042","0.505","12.606","9.471","8.742","0.519","12.468","9.598","9.204","2.122","4.275","156.616","156.332"
"44","GTD","John Potter","18","1:31.995","39:50.215","Green","Track","3.315","12.600","0.567","13.633","10.508","9.949","0.582","13.331","10.364","10.234","2.422","4.490","139.490","139.410"
"85","DPi","Tristan Vautier","5","1:24.124","39:56.844","Green","Track","2.821","10.997","0.510","12.353","9.528","8.800","0.515","13.073","10.077","9.398","2.109","3.943","155.080","157.546"
"73","GTD","Patrick Long","23","1:31.294","39:58.639","Green","Track","3.372","12.354","0.559","13.480","10.318","9.814","0.576","13.192","10.324","10.514","2.390","4.401","141.486","140.862"
"10","DPi","Renger Van Der Zande","19","1:23.617","40:02.350","Green","Track","2.907","10.886","0.498","12.411","9.424","8.651","0.512","12.497","10.425","9.407","2.097","3.902","158.817","158.469"
"48","GTD","Ryan Hardwick","17","1:34.548","40:04.930","Green","Track","3.534","12.946","0.571","13.876","10.550","9.978","0.583","13.866","10.746","10.992","2.432","4.474","138.513","139.170"
"77","DPi","Tristan Nunez","5","1:24.296","40:12.272","Green","Track","2.942","11.139","0.498","12.933","9.877","8.778","0.513","12.749","9.598","9.298","2.091","3.880","158.817","158.161"
"5","DPi","Filipe Albuquerque","24","1:21.356","40:20.969","Green","Track","2.778","10.809","0.502","12.272","9.318","8.660","0.515","12.206","9.313","9.010","2.064","3.909","157.552","157.546"
"74","GTD","Lawson Aschenbach","21","1:31.255","40:21.358","Green","Track","3.359","12.501","0.565","13.442","10.500","9.832","0.581","13.406","10.156","10.135","2.371","4.407","139.984","139.650"
"63","GTD","Toni Vilander","21","1:32.166","40:34.452","Green","Track","3.226","12.760","0.568","13.890","10.371","9.810","0.578","13.364","10.464","10.320","2.396","4.419","139.245","140.374"
"57","GTD","Christina Nielsen","15","4:25.814","40:56.598","Green","Track","167.785","17.974","0.597","15.007","11.220","10.049","0.583","14.318","10.832","10.555","2.433","4.461","132.481","139.170"
"31","DPi","Felipe Nasr","28","1:21.287","41:02.195","Green","Track","2.770","10.798","0.499","12.226","9.354","8.686","0.512","12.098","9.339","9.071","2.064","3.870","158.499","158.469"
"84","DPi","Simon Trummer","24","1:23.670","41:07.149","Green","Track","2.970","11.045","0.507","12.369","9.331","8.720","0.519","12.118","9.433","10.437","2.207","4.014","155.998","156.332"
"8","GTD","Parker Chase","12","1:33.493","41:07.920","Green","Track","3.423","12.784","0.574","13.687","10.565","9.984","0.590","13.702","10.417","10.732","2.481","4.554","137.789","137.519"
"12","GTD","Frank Montecalvo","20","1:32.650","41:18.043","Green","Track","3.357","12.746","0.570","13.569","10.482","9.860","0.580","13.323","10.388","10.888","2.420","4.467","138.756","139.890"
