"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"31","DPi","Pipo Derani","13","1:22.944","23:51.094","Green","Track","2.898","10.951","0.503","13.055","9.570","8.687","0.512","12.321","9.559","8.959","2.062","3.867","157.238","158.469"
"48","GTD","Bryan Sellers","4","1:32.616","23:55.778","Green","Track","3.615","12.827","0.558","13.725","10.706","9.619","0.565","13.427","10.282","10.542","2.384","4.366","141.740","143.604"
"76","GTD","Paul Holton","5","1:33.084","23:58.746","Green","Track","3.387","12.735","0.572","14.659","10.544","9.876","0.580","13.369","10.322","10.170","2.406","4.464","138.271","139.890"
"7","DPi","Helio Castroneves","11","1:23.289","24:03.451","Green","Track","2.858","11.302","0.505","12.610","9.552","8.694","0.512","12.619","9.488","9.192","2.080","3.877","156.616","158.469"
"85","DPi","Tristan Vautier","11","1:36.941","24:10.769","Green","Track","9.384","14.001","0.566","15.064","10.623","8.809","0.518","12.810","9.685","9.448","2.099","3.934","139.737","156.634"
"10","DPi","Renger Van Der Zande","12","1:35.913","24:11.706","Green","Pit","3.099","11.224","0.504","13.205","9.963","8.694","0.513","12.613","9.614","10.051","5.342","11.091","156.926","158.161"
"84","DPi","Simon Trummer","12","1:45.522","24:14.837","Green","Track","9.849","16.606","0.570","16.865","11.641","8.901","0.532","13.592","10.356","10.393","2.193","4.024","138.756","152.512"
"63","GTD","Toni Vilander","4","1:37.359","24:19.751","Green","Track","3.603","13.508","0.575","14.909","10.934","9.853","0.578","14.300","10.925","11.206","2.476","4.492","137.549","140.374"
"5","DPi","Joao Barbosa","15","1:22.405","24:21.783","Green","Track","2.950","11.084","0.510","12.703","9.424","8.650","0.513","12.169","9.316","9.127","2.071","3.888","155.080","158.161"
"14","GTD","Jack Hawksworth","5","1:39.663","24:34.682","Green","Track","4.816","13.868","0.600","16.491","11.551","9.893","0.574","14.132","10.645","10.320","2.373","4.400","131.818","141.353"
"96","GTD","Bill Auberlen","5","1:32.335","24:39.133","Green","Track","3.423","12.607","0.551","13.870","10.474","9.574","0.557","13.559","10.602","10.439","2.355","4.324","143.541","145.667"
"44","GTD","Andy Lally","5","1:36.319","24:40.905","Green","Track","3.428","12.772","0.570","14.092","10.551","9.780","0.573","14.607","11.290","11.697","2.468","4.491","138.756","141.599"
"73","GTD","Patrick Long","5","1:34.340","24:54.514","Green","Track","3.550","13.119","0.566","14.302","10.586","9.850","0.574","13.611","10.577","10.729","2.430","4.446","139.737","141.353"
"86","GTD","Mario Farnbacher","6","1:33.861","24:57.704","Green","Track","3.436","12.627","0.563","14.502","10.683","9.848","0.573","13.646","10.439","10.660","2.430","4.454","140.481","141.599"
"54","DPi","Jonathan Bennett","13","1:29.588","24:59.301","Green","Track","3.166","11.701","0.494","13.380","10.043","8.537","0.528","13.825","10.541","11.309","2.159","3.905","160.103","153.667"
"8","GTD","Parker Chase","5","1:37.182","25:00.079","Green","Track","3.639","13.376","0.580","15.195","10.861","9.927","0.581","13.997","10.633","11.377","2.453","4.563","136.364","139.650"
"12","GTD","Townsend Bell","6","1:36.786","25:02.488","Green","Track","3.414","12.993","0.572","14.036","10.654","9.808","0.574","15.054","11.808","11.038","2.403","4.432","138.271","141.353"
"31","DPi","Pipo Derani","14","1:30.388","25:21.482","Green","Track","2.996","11.895","0.514","13.226","10.682","8.815","0.520","15.078","11.407","9.280","2.087","3.888","153.873","156.031"
"57","GTD","Christina Nielsen","5","1:34.240","25:24.390","Green","Track","3.415","12.919","0.566","14.226","10.739","9.954","0.574","13.578","10.828","10.612","2.415","4.414","139.737","141.353"
"7","DPi","Helio Castroneves","12","1:22.937","25:26.388","Green","Track","2.932","10.993","0.500","12.603","9.696","8.674","0.510","12.367","9.486","9.249","2.066","3.861","158.182","159.091"
"85","DPi","Tristan Vautier","12","1:23.105","25:33.874","Green","Track","2.933","10.976","0.509","12.831","9.659","8.690","0.516","12.296","9.454","9.209","2.101","3.931","155.385","157.241"
"84","DPi","Simon Trummer","13","1:26.998","25:41.835","Green","Track","3.352","11.595","0.515","13.556","10.109","8.762","0.519","12.803","9.913","9.693","2.180","4.001","153.575","156.332"
"5","DPi","Joao Barbosa","16","1:22.528","25:44.311","Green","Track","2.912","11.286","0.514","12.595","9.431","8.639","0.513","12.159","9.483","9.027","2.071","3.898","153.873","158.161"
"6","DPi","Juan Pablo Montoya","10","8:14.291","25:52.336","Green","Pit","2.887","11.968","0.542","14.929","11.330","8.819","0.523","13.718","10.575","10.082","6.105","402.813","145.924","155.136"
"63","GTD","Toni Vilander","5","1:35.502","25:55.253","Green","Track","3.560","13.312","0.574","14.422","10.720","9.809","0.574","14.031","10.726","10.867","2.442","4.465","137.789","141.353"
"14","GTD","Jack Hawksworth","6","1:31.917","26:06.599","Green","Track","3.308","12.523","0.563","13.880","10.529","9.747","0.572","13.533","10.378","10.135","2.359","4.390","140.481","141.847"
"96","GTD","Bill Auberlen","6","1:32.021","26:11.154","Green","Track","3.445","12.436","0.553","13.797","10.550","9.612","0.559","13.525","10.492","10.368","2.355","4.329","143.022","145.146"
"44","GTD","Andy Lally","6","1:31.922","26:12.827","Green","Track","3.397","12.734","0.568","13.669","10.300","9.774","0.572","13.381","10.295","10.390","2.407","4.435","139.245","141.847"
"73","GTD","Patrick Long","6","1:33.380","26:27.894","Green","Track","3.520","13.061","0.567","13.987","10.498","9.779","0.572","13.536","10.460","10.580","2.400","4.420","139.490","141.847"
"54","DPi","Jonathan Bennett","14","1:30.515","26:29.816","Green","Track","3.214","11.567","0.497","14.276","10.834","8.623","0.500","13.451","10.683","10.589","2.155","4.126","159.137","162.273"
"86","GTD","Mario Farnbacher","7","1:33.926","26:31.630","Green","Track","3.435","12.544","0.562","14.208","10.831","9.836","0.571","13.904","10.349","10.798","2.433","4.455","140.731","142.095"
"8","GTD","Parker Chase","6","1:35.544","26:35.623","Green","Track","3.392","13.100","0.578","14.457","10.701","10.006","0.584","14.048","10.575","11.085","2.474","4.544","136.835","138.932"
"12","GTD","Townsend Bell","7","1:35.243","26:37.731","Green","Track","3.335","12.867","0.570","13.945","10.576","9.877","0.573","13.256","10.438","12.897","2.436","4.473","138.756","141.599"
"31","DPi","Pipo Derani","15","1:21.849","26:43.331","Green","Track","2.874","10.879","0.503","12.645","9.374","8.666","0.511","12.109","9.434","8.909","2.070","3.875","157.238","158.780"
"7","DPi","Helio Castroneves","13","1:21.769","26:48.157","Green","Track","2.855","11.005","0.503","12.481","9.357","8.736","0.512","12.161","9.384","8.883","2.044","3.848","157.238","158.469"
"85","DPi","Tristan Vautier","13","1:23.514","26:57.388","Green","Track","2.914","10.942","0.507","12.630","9.407","8.718","0.516","12.223","9.373","10.027","2.226","4.031","155.998","157.241"
"57","GTD","Christina Nielsen","6","1:33.492","26:57.882","Green","Track","3.357","12.883","0.563","14.002","10.640","9.810","0.570","13.550","10.584","10.666","2.436","4.431","140.481","142.344"
"84","DPi","Simon Trummer","14","1:24.593","27:06.428","Green","Track","3.052","11.369","0.513","13.155","9.709","8.710","0.522","12.455","9.673","9.344","2.131","3.960","154.173","155.434"
"5","DPi","Joao Barbosa","17","1:22.623","27:06.934","Green","Track","3.005","10.945","0.506","12.578","9.506","8.727","0.513","12.319","9.480","9.067","2.085","3.892","156.306","158.161"
"63","GTD","Toni Vilander","6","1:34.955","27:30.208","Green","Track","3.470","13.169","0.572","14.538","10.696","9.779","0.574","13.808","10.755","10.722","2.429","4.443","138.271","141.353"
"6","DPi","Dane Cameron","11","1:38.535","27:30.871","Green","Track","9.764","13.032","0.578","14.962","11.211","8.756","0.528","13.567","10.163","9.942","2.120","3.912","136.835","153.667"
"14","GTD","Jack Hawksworth","7","1:31.757","27:38.356","Green","Track","3.306","12.528","0.561","13.949","10.514","9.765","0.572","13.418","10.286","10.104","2.363","4.391","140.982","141.847"
"76","GTD","Paul Holton","6","3:43.876","27:42.622","Green","Pit","3.385","12.829","0.576","14.795","11.200","9.923","0.582","13.684","10.709","10.954","8.613","126.626","137.311","139.410"
"96","GTD","Bill Auberlen","7","1:31.867","27:43.021","Green","Track","3.370","12.446","0.554","13.753","10.627","9.605","0.558","13.428","10.568","10.285","2.350","4.323","142.763","145.406"
"44","GTD","Andy Lally","7","1:31.779","27:44.606","Green","Track","3.324","12.728","0.567","13.995","10.287","9.749","0.571","13.211","10.239","10.298","2.387","4.423","139.490","142.095"
"74","GTD","Lawson Aschenbach","5","5:20.664","27:54.189","Green","Pit","3.546","12.835","0.570","14.505","11.040","9.820","0.618","14.026","10.614","10.675","5.663","226.752","138.756","131.289"
"55","DPi","Harry Tincknell","2","25:13.523","27:59.003","Green","Pit","3.949","12.907","0.602","16.059","12.564","9.282","0.685","16.610","11.950","12.245","7.380","1409.290","131.380","118.447"
"54","DPi","Jonathan Bennett","15","1:29.968","27:59.784","Green","Track","3.268","11.576","0.512","14.714","11.205","8.625","0.499","13.445","10.427","9.778","2.089","3.830","154.474","162.598"
"31","DPi","Pipo Derani","16","1:25.695","28:09.026","Green","Track","2.902","10.822","0.501","12.535","9.450","8.649","0.514","13.866","10.701","9.758","2.096","3.901","157.866","157.853"
"7","DPi","Helio Castroneves","14","1:22.559","28:10.716","Green","Track","2.839","10.978","0.502","12.408","9.444","8.737","0.510","12.176","9.626","9.294","2.127","3.918","157.552","159.091"
"8","GTD","Parker Chase","7","1:35.908","28:11.531","Green","Track","3.458","13.016","0.576","14.299","10.676","9.962","0.584","14.193","10.729","11.420","2.466","4.529","137.311","138.932"
"73","GTD","Patrick Long","7","1:47.151","28:15.045","Green","Pit","3.481","12.933","0.566","14.760","12.334","9.887","0.574","13.976","10.790","10.784","5.446","11.620","139.737","141.353"
"12","GTD","Townsend Bell","8","1:37.980","28:15.711","Green","Track","3.374","12.866","0.570","13.901","10.665","9.891","0.573","13.544","13.429","12.288","2.421","4.458","138.756","141.599"
"86","GTD","Mario Farnbacher","8","1:45.803","28:17.433","Green","Pit","3.434","12.628","0.564","14.307","10.862","9.898","0.572","13.803","10.417","10.908","6.381","12.029","140.232","141.847"
"85","DPi","Tristan Vautier","14","1:22.017","28:19.405","Green","Track","2.891","11.015","0.512","12.433","9.386","8.695","0.516","12.186","9.352","9.043","2.079","3.909","154.474","157.241"
"5","DPi","Joao Barbosa","18","1:22.949","28:29.883","Green","Track","2.993","10.941","0.506","12.397","9.428","8.678","0.513","12.196","9.436","9.767","2.144","3.950","156.306","158.161"
"57","GTD","Christina Nielsen","7","1:32.514","28:30.396","Green","Track","3.396","12.721","0.560","13.824","10.484","9.810","0.571","13.505","10.518","10.346","2.385","4.394","141.234","142.095"
"84","DPi","Simon Trummer","15","1:25.139","28:31.567","Green","Track","3.028","11.612","0.535","13.303","9.770","8.709","0.517","12.378","9.735","9.449","2.147","3.956","147.833","156.937"
"6","DPi","Dane Cameron","12","1:26.803","28:57.674","Green","Track","3.296","12.181","0.509","13.390","10.308","8.647","0.510","12.663","9.774","9.495","2.120","3.910","155.385","159.091"
"63","GTD","Toni Vilander","7","1:33.918","29:04.126","Green","Track","3.356","13.160","0.572","14.259","10.532","9.736","0.571","13.588","10.711","10.582","2.417","4.434","138.271","142.095"
"96","GTD","Bill Auberlen","8","1:32.065","29:15.086","Green","Track","3.339","12.675","0.553","13.848","10.485","9.634","0.558","13.391","10.432","10.404","2.384","4.362","143.022","145.406"
"44","GTD","Andy Lally","8","1:31.651","29:16.257","Green","Track","3.344","12.663","0.567","13.682","10.312","9.853","0.572","13.190","10.229","10.399","2.409","4.431","139.490","141.847"
"76","GTD","Paul Holton","7","1:42.152","29:24.774","Green","Track","9.673","14.697","0.579","14.949","10.797","9.928","0.583","13.482","10.456","10.188","2.376","4.444","136.599","139.170"
"14","GTD","Jack Hawksworth","8","1:46.539","29:24.895","Green","Pit","3.306","12.499","0.561","15.248","11.019","9.888","0.574","14.036","11.229","11.050","5.798","11.331","140.982","141.353"
"54","DPi","Jonathan Bennett","16","1:27.872","29:27.656","Green","Track","3.157","11.646","0.494","13.647","10.158","8.559","0.496","13.495","10.573","9.708","2.095","3.844","160.103","163.581"
"31","DPi","Pipo Derani","17","1:23.160","29:32.186","Green","Track","2.866","10.821","0.501","12.639","10.124","8.797","0.514","12.372","9.728","8.875","2.061","3.862","157.866","157.853"
"7","DPi","Helio Castroneves","15","1:22.348","29:33.064","Green","Track","2.914","10.967","0.501","12.421","9.466","8.701","0.509","12.343","9.586","9.001","2.074","3.865","157.866","159.403"
"48","GTD","Bryan Sellers","5","5:37.356","29:33.134","Green","Pit","3.510","12.643","0.555","13.645","10.795","9.575","0.561","13.348","10.360","11.853","7.111","243.400","142.506","144.628"
"10","DPi","Renger Van Der Zande","13","5:26.195","29:37.901","Green","Track","234.462","13.472","0.531","14.258","11.865","9.103","0.764","14.059","11.411","10.180","2.146","3.944","148.947","106.199"
"74","GTD","Lawson Aschenbach","6","1:45.612","29:39.801","Green","Track","9.434","15.066","0.582","14.977","11.447","10.723","0.641","14.406","10.761","10.726","2.402","4.447","135.895","126.578"
"8","GTD","Parker Chase","8","1:35.303","29:46.834","Green","Track","3.294","13.048","0.578","14.171","10.747","10.036","0.584","14.062","10.597","11.202","2.453","4.531","136.835","138.932"
"12","GTD","Townsend Bell","9","1:32.512","29:48.223","Green","Track","3.276","12.830","0.572","13.846","10.557","9.841","0.572","13.273","10.480","10.440","2.396","4.429","138.271","141.847"
"5","DPi","Joao Barbosa","19","1:21.584","29:51.467","Green","Track","2.929","10.937","0.505","12.365","9.300","8.630","0.513","12.102","9.393","8.936","2.084","3.890","156.616","158.161"
"84","DPi","Simon Trummer","16","1:24.213","29:55.780","Green","Track","3.154","11.435","0.513","13.085","9.587","8.687","0.515","12.212","9.566","9.366","2.139","3.954","154.173","157.546"
"57","GTD","Christina Nielsen","8","1:37.235","30:07.631","Green","Track","3.365","12.852","0.564","14.504","10.695","9.873","0.573","13.529","10.782","13.547","2.479","4.472","140.232","141.599"
"50","DPi","Will Owen","11","9:52.088","30:15.810","Green","Pit","2.974","11.023","0.502","12.915","9.606","8.759","0.511","12.572","10.037","10.295","6.401","506.493","157.552","158.780"
"6","DPi","Dane Cameron","13","1:24.373","30:22.047","Green","Track","3.171","11.080","0.501","13.137","9.972","8.632","0.510","12.507","9.660","9.228","2.089","3.886","157.866","159.091"
"63","GTD","Toni Vilander","8","1:33.505","30:37.631","Green","Track","3.355","12.988","0.568","14.183","10.462","9.791","0.575","13.494","10.590","10.633","2.419","4.447","139.245","141.107"
"96","GTD","Bill Auberlen","9","1:31.421","30:46.507","Green","Track","3.413","12.464","0.554","13.673","10.407","9.634","0.559","13.349","10.438","10.258","2.349","4.323","142.763","145.146"
"76","GTD","Paul Holton","8","1:33.152","30:57.926","Green","Track","3.362","12.581","0.569","14.335","10.326","9.925","0.581","13.441","10.360","10.762","2.424","4.486","139.000","139.650"
"10","DPi","Renger Van Der Zande","14","1:24.516","31:02.417","Green","Track","3.147","11.238","0.503","12.969","9.894","8.658","0.512","12.391","9.562","9.596","2.117","3.929","157.238","158.469"
"31","DPi","Pipo Derani","18","1:35.292","31:07.478","Green","Pit","2.826","10.762","0.501","12.620","9.357","8.666","0.511","12.941","9.988","10.037","5.635","11.448","157.866","158.780"
"7","DPi","Helio Castroneves","16","1:35.046","31:08.110","Green","Pit","2.851","11.029","0.500","12.433","9.513","8.669","0.509","12.494","9.821","10.270","5.474","11.483","158.182","159.403"
"74","GTD","Lawson Aschenbach","7","1:33.267","31:13.068","Green","Track","3.482","12.778","0.567","13.975","10.782","9.841","0.576","13.611","10.386","10.442","2.391","4.436","139.490","140.862"
"48","GTD","Bryan Sellers","6","1:43.098","31:16.232","Green","Track","9.687","14.735","0.573","15.758","10.972","9.669","0.569","13.346","10.425","10.620","2.376","4.368","138.030","142.595"
"8","GTD","Parker Chase","9","1:34.160","31:20.994","Green","Track","3.395","12.852","0.574","14.197","10.502","9.977","0.584","13.695","10.447","10.927","2.450","4.560","137.789","138.932"
"12","GTD","Townsend Bell","10","1:36.880","31:25.103","Green","Track","3.205","13.306","0.572","14.013","10.631","9.849","0.582","15.109","12.253","10.527","2.397","4.436","138.271","139.410"
"5","DPi","Joao Barbosa","20","1:39.987","31:31.454","Red","Pit","2.885","10.980","0.510","13.685","10.750","8.706","0.535","13.413","10.476","10.769","5.545","11.733","155.080","151.657"
"57","GTD","Christina Nielsen","9","1:43.547","31:51.178","Red","Pit","3.397","12.599","0.559","13.782","10.667","9.810","0.569","13.369","10.330","11.069","5.784","11.612","141.486","142.595"
"50","DPi","Will Owen","12","1:53.217","32:09.027","Red","Pit","9.488","14.139","0.598","15.570","11.120","8.758","0.592","13.673","10.757","10.671","6.455","11.396","132.259","137.055"
"10","DPi","Renger Van Der Zande","15","1:53.494","32:55.911","Red","Pit","3.076","11.143","0.504","12.979","10.224","9.716","0.611","14.981","13.277","13.340","12.042","11.601","156.926","132.793"
"74","GTD","Lawson Aschenbach","8","1:46.147","32:59.215","Red","Pit","3.418","12.717","0.567","14.076","11.028","9.789","0.576","14.062","11.101","10.860","6.461","11.492","139.490","140.862"
"73","GTD","Patrick Long","8","4:57.983","33:13.028","Red","Pit","189.324","15.888","0.580","14.747","10.981","9.866","0.587","14.359","10.989","12.616","6.481","11.565","136.364","138.222"
"12","GTD","Townsend Bell","11","1:48.836","33:13.939","Red","Pit","3.258","12.962","0.631","15.389","11.296","9.946","0.588","14.292","10.852","11.384","6.919","11.319","125.342","137.987"
"8","GTD","Parker Chase","10","8:47.058","40:08.052","Green","Pit","3.453","12.932","0.664","15.263","11.468","10.151","0.701","15.065","10.891","12.131","6.661","427.678","119.113","115.744"
"85","DPi","Tristan Vautier","15","11:50.227","40:09.632","Green","Pit","2.822","10.987","0.507","12.999","10.526","8.735","0.516","12.471","9.906","9.786","4.928","626.044","155.998","157.241"
"77","DPi","Tristan Nunez","1","40:10.319","40:10.319","Green","Pit","11.822","18.436","0.923","19.973","14.314","11.490","0.793","17.278","12.943","13.195","8.525","2257.766","85.689","102.316"
"96","GTD","Bill Auberlen","10","9:26.329","40:12.836","Green","Pit","3.273","12.499","0.552","14.168","10.985","9.611","0.561","14.877","11.547","12.803","6.962","468.491","143.281","144.628"
"48","GTD","Bryan Sellers","7","8:58.809","40:15.041","Green","Pit","3.528","12.648","0.558","13.926","11.559","9.688","0.565","13.359","10.497","11.101","7.096","444.284","141.740","143.604"
"54","DPi","Jonathan Bennett","17","10:48.575","40:16.231","Green","Pit","3.233","11.579","0.494","13.438","9.966","8.669","0.500","13.275","10.329","10.298","5.742","561.052","160.103","162.273"
"76","GTD","Matt Plumb","9","9:19.807","40:17.733","Green","Pit","3.408","12.652","0.571","14.542","10.417","9.871","0.593","15.116","12.692","14.015","11.513","454.417","138.513","136.824"
"44","GTD","Andy Lally","9","11:04.244","40:20.501","Green","Pit","3.376","12.516","0.562","13.760","10.590","9.812","0.573","13.765","10.712","11.388","6.228","570.962","140.731","141.599"
"10","DPi","Renger Van Der Zande","16","8:29.767","41:25.678","Green","Track","421.597","13.295","0.519","14.755","10.263","8.742","0.515","13.462","10.460","10.068","2.134","3.957","152.391","157.546"
"50","DPi","Will Owen","13","9:17.201","41:26.228","Green","Track","467.350","14.315","0.561","15.378","10.579","8.735","0.528","13.478","10.503","9.721","2.120","3.933","140.982","153.667"
"14","GTD","Jack Hawksworth","9","12:04.765","41:29.660","Green","Track","572.558","70.414","0.582","14.648","11.006","9.982","0.593","14.843","11.716","11.601","2.384","4.438","135.895","136.824"
"74","GTD","Lawson Aschenbach","9","8:39.346","41:38.561","Green","Track","422.327","16.304","0.618","15.966","11.505","9.923","0.582","14.018","10.638","10.577","2.421","4.467","127.979","139.410"
"5","DPi","Filipe Albuquerque","21","10:07.108","41:38.562","Green","Track","517.147","12.982","0.569","15.122","11.334","8.786","0.569","13.906","10.317","10.185","2.173","4.018","139.000","142.595"
"73","GTD","Patrick Long","9","8:27.690","41:40.718","Green","Track","409.726","16.043","0.603","15.498","11.298","9.909","0.580","14.253","11.164","11.731","2.436","4.449","131.162","139.890"
"7","DPi","Helio Castroneves","17","10:34.813","41:42.923","Green","Track","548.021","13.886","0.527","14.221","10.332","8.857","0.515","12.669","9.786","10.011","2.095","3.893","150.078","157.546"
"12","GTD","Townsend Bell","12","8:32.242","41:46.181","Green","Track","417.139","14.667","0.582","14.223","11.042","9.920","0.581","13.676","11.450","12.089","2.410","4.463","135.895","139.650"
"57","GTD","Katherine Legge","10","10:02.573","41:53.751","Green","Track","498.539","17.411","0.595","17.011","12.475","10.076","0.617","15.591","11.526","11.613","2.484","4.635","132.926","131.501"
"96","GTD","Bill Auberlen","11","1:42.482","41:55.318","Green","Track","9.335","14.307","0.570","15.095","10.837","9.912","0.654","13.918","10.626","10.506","2.372","4.350","138.756","124.062"
"8","GTD","Ryan Dalziel","11","1:48.751","41:56.803","Green","Track","9.429","15.196","0.662","16.763","11.977","10.552","0.829","14.894","10.652","10.879","2.432","4.486","119.473","97.873"
"85","DPi","Tristan Vautier","16","1:50.602","42:00.234","Green","Track","9.486","15.894","0.693","17.483","12.299","9.469","0.690","15.416","11.454","10.871","2.255","4.592","114.128","117.589"
"54","DPi","Jonathan Bennett","18","1:43.988","42:00.219","Green","Track","11.691","15.630","0.637","15.110","11.987","8.823","0.510","13.671","10.106","9.757","2.114","3.952","124.162","159.091"
"48","GTD","Bryan Sellers","8","1:48.767","42:03.808","Green","Track","10.681","17.541","0.641","16.522","11.676","9.727","0.571","13.580","10.415","10.666","2.374","4.373","123.387","142.095"
"76","GTD","Matt Plumb","10","1:49.857","42:07.590","Green","Track","11.454","16.019","0.591","15.184","11.647","9.953","0.585","14.308","13.132","10.189","2.366","4.429","133.826","138.695"
"44","GTD","John Potter","10","1:50.131","42:10.632","Green","Track","9.954","17.049","0.597","16.049","11.740","9.965","0.611","15.219","11.114","10.842","2.465","4.526","132.481","132.793"
"86","GTD","Trent Hindman","9","14:02.415","42:19.848","Green","Track","749.825","13.721","0.568","14.798","11.272","9.983","0.580","13.855","10.555","10.399","2.410","4.449","139.245","139.890"
"31","DPi","Pipo Derani","19","11:40.805","42:48.283","Green","Track","611.610","14.633","0.552","16.118","10.945","9.247","0.535","12.620","9.541","8.991","2.103","3.910","143.281","151.657"
"10","DPi","Renger Van Der Zande","17","1:24.329","42:50.007","Green","Track","3.048","11.240","0.505","13.104","9.750","8.672","0.512","12.423","9.566","9.476","2.108","3.925","156.616","158.469"
"50","DPi","Will Owen","14","1:24.862","42:51.090","Green","Track","3.137","11.259","0.508","13.290","9.943","8.716","0.515","12.715","9.600","9.198","2.084","3.897","155.691","157.546"
"14","GTD","Jack Hawksworth","10","1:31.367","43:01.027","Green","Track","3.310","12.647","0.568","13.755","10.388","9.796","0.577","13.286","10.268","10.010","2.355","4.407","139.245","140.618"
"7","DPi","Helio Castroneves","18","1:23.159","43:06.082","Green","Track","2.943","11.014","0.502","12.557","9.970","8.822","0.513","12.336","9.686","8.938","2.041","3.837","157.552","158.161"
"5","DPi","Filipe Albuquerque","22","1:29.483","43:08.045","Green","Track","3.174","11.620","0.510","13.866","10.393","8.751","0.518","13.185","11.154","10.199","2.152","3.961","155.080","156.634"
"74","GTD","Lawson Aschenbach","10","1:33.065","43:11.626","Green","Track","3.636","12.812","0.566","13.773","11.025","9.792","0.575","13.477","10.354","10.263","2.382","4.410","139.737","141.107"
"73","GTD","Patrick Long","10","1:32.635","43:13.353","Green","Track","3.473","12.917","0.567","14.084","10.380","9.796","0.573","13.372","10.489","10.228","2.369","4.387","139.490","141.599"
"12","GTD","Townsend Bell","13","1:32.635","43:18.816","Green","Track","3.261","13.077","0.583","13.828","10.603","9.872","0.580","13.403","10.359","10.237","2.391","4.441","135.662","139.890"
"54","DPi","Jonathan Bennett","19","1:27.187","43:27.406","Green","Track","3.285","11.758","0.497","13.133","10.651","8.617","0.501","12.905","10.112","9.797","2.094","3.837","159.137","161.949"
"96","GTD","Bill Auberlen","12","1:32.640","43:27.958","Green","Track","3.423","12.746","0.560","13.906","10.498","9.680","0.564","13.584","10.506","10.342","2.353","4.478","141.234","143.859"
"8","GTD","Ryan Dalziel","12","1:35.218","43:32.021","Green","Track","3.580","12.848","0.574","14.468","10.929","9.904","0.581","13.773","10.900","10.756","2.421","4.484","137.789","139.650"
"57","GTD","Katherine Legge","11","1:39.262","43:33.013","Green","Track","4.116","13.745","0.583","14.988","11.042","9.886","0.621","14.273","10.955","12.155","2.458","4.440","135.662","130.654"
"48","GTD","Bryan Sellers","9","1:31.884","43:35.692","Green","Track","3.420","12.627","0.557","13.624","10.543","9.601","0.562","13.049","10.748","10.437","2.364","4.352","141.994","144.371"
"76","GTD","Matt Plumb","11","1:32.209","43:39.799","Green","Track","3.331","12.639","0.572","14.108","10.554","9.878","0.581","13.261","10.336","10.082","2.404","4.463","138.271","139.650"
"44","GTD","John Potter","11","1:35.234","43:45.866","Green","Track","3.548","13.599","0.580","14.355","10.845","9.811","0.576","13.649","10.752","10.634","2.432","4.453","136.364","140.862"
"77","DPi","Tristan Nunez","2","3:40.825","43:51.144","Green","Pit","9.742","17.575","0.887","18.686","13.744","13.009","0.839","18.670","12.841","12.909","7.076","94.847","89.167","96.706"
"86","GTD","Trent Hindman","10","1:32.227","43:52.075","Green","Track","3.537","12.679","0.567","13.867","10.706","9.787","0.573","13.368","10.208","10.148","2.371","4.416","139.490","141.599"
"31","DPi","Pipo Derani","20","1:20.957","44:09.240","Green","Track","2.826","10.851","0.501","12.377","9.293","8.639","0.509","11.926","9.304","8.779","2.072","3.880","157.866","159.403"
"10","DPi","Renger Van Der Zande","18","1:23.614","44:13.621","Green","Track","3.068","11.169","0.503","12.828","9.678","8.649","0.512","12.268","9.548","9.371","2.101","3.919","157.238","158.469"
"50","DPi","Will Owen","15","1:23.562","44:14.652","Green","Track","2.998","11.075","0.505","12.977","9.619","8.613","0.512","12.441","9.685","9.147","2.087","3.903","156.616","158.469"
"85","DPi","Misha Goikhberg","17","2:22.358","44:22.592","Green","Pit","3.915","13.278","0.600","14.826","10.849","8.888","0.547","14.039","11.796","11.964","7.121","44.535","131.818","148.330"
"7","DPi","Helio Castroneves","19","1:21.060","44:27.142","Green","Track","2.812","10.804","0.498","12.174","9.469","8.666","0.511","12.130","9.404","8.720","2.035","3.837","158.817","158.780"
"14","GTD","Jack Hawksworth","11","1:30.956","44:31.983","Green","Track","3.298","12.468","0.566","13.577","10.403","9.804","0.571","13.365","10.199","9.950","2.356","4.399","139.737","142.095"
"5","DPi","Filipe Albuquerque","23","1:26.173","44:34.218","Green","Track","3.301","11.112","0.504","13.262","9.907","8.678","0.516","13.488","9.766","9.571","2.131","3.937","156.926","157.241"
"74","GTD","Lawson Aschenbach","11","1:31.911","44:43.537","Green","Track","3.393","12.628","0.568","13.700","10.637","9.730","0.574","13.392","10.301","10.199","2.370","4.419","139.245","141.353"
"73","GTD","Patrick Long","11","1:31.265","44:44.618","Green","Track","3.378","12.525","0.561","13.775","10.330","9.780","0.573","13.135","10.314","10.100","2.387","4.407","140.982","141.599"
"63","GTD","Toni Vilander","9","14:12.001","44:49.632","Green","Pit","3.300","12.944","0.568","14.912","12.409","10.311","0.664","15.493","12.160","13.571","6.960","748.709","139.245","122.193"
"12","GTD","Townsend Bell","14","1:31.786","44:50.602","Green","Track","3.304","12.836","0.576","13.623","10.493","9.810","0.579","13.199","10.311","10.188","2.408","4.459","137.311","140.132"
"54","DPi","Jonathan Bennett","20","1:25.748","44:53.154","Green","Track","3.087","11.527","0.495","13.498","10.005","8.611","0.500","12.809","9.827","9.496","2.073","3.820","159.780","162.273"
