"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"66","GTLM","Sebastien Bourdais","6","1:21.075","34:27.888","Green","Track","4.147","7.202","4.314","8.478","7.553","1.959","0.527","6.942","14.871","14.918","5.670","4.494","155.253"
"67","GTLM","Ryan Briscoe","6","1:21.631","34:52.057","Green","Track","4.174","7.102","4.280","8.637","7.653","1.970","0.529","7.049","15.003","15.074","5.591","4.569","154.666"
"24","GTLM","Jesse Krohn","5","1:20.654","35:03.648","Green","Track","4.107","7.069","4.294","8.336","7.527","1.943","0.521","7.076","14.979","14.821","5.458","4.523","157.041"
"3","GTLM","Jan Magnussen","7","1:20.621","35:10.813","Green","Track","4.115","7.113","4.299","8.310","7.522","1.942","0.521","6.956","14.890","14.953","5.523","4.477","157.041"
"4","GTLM","Tommy Milner","7","1:20.921","35:19.837","Green","Track","4.125","6.956","4.214","8.492","7.497","1.939","0.521","7.267","15.056","14.876","5.489","4.489","157.041"
"911","GTLM","Patrick Pilet","7","1:21.590","35:28.692","Green","Track","4.200","7.054","4.240","8.539","7.480","1.953","0.523","7.273","15.035","15.135","5.797","4.361","156.440"
"912","GTLM","Laurens Vanthoor","7","1:22.633","35:33.850","Green","Track","4.105","7.048","4.229","8.732","7.698","1.968","0.527","7.366","15.602","15.121","5.761","4.476","155.253"
"25","GTLM","Connor De Phillippi","7","1:20.683","35:42.630","Green","Track","4.091","7.046","4.311","8.556","7.552","1.951","0.523","6.954","14.773","14.835","5.534","4.557","156.440"
"66","GTLM","Sebastien Bourdais","7","1:20.179","35:48.067","Green","Track","4.127","7.031","4.258","8.304","7.545","1.962","0.526","6.997","14.588","14.772","5.577","4.492","155.548"
"67","GTLM","Ryan Briscoe","7","1:20.886","36:12.943","Green","Track","4.187","6.984","4.240","8.511","7.625","1.969","0.529","6.902","14.857","14.959","5.625","4.498","154.666"
"24","GTLM","Jesse Krohn","6","1:20.383","36:24.031","Green","Track","4.105","6.989","4.298","8.256","7.482","1.941","0.521","6.984","15.031","14.770","5.500","4.506","157.041"
"3","GTLM","Jan Magnussen","8","1:20.346","36:31.159","Green","Track","4.108","6.937","4.263","8.348","7.491","1.939","0.521","6.862","14.940","14.884","5.496","4.557","157.041"
"4","GTLM","Tommy Milner","8","1:20.935","36:40.772","Green","Track","4.100","6.971","4.241","8.458","7.477","1.938","0.520","7.351","14.940","14.856","5.631","4.452","157.343"
"911","GTLM","Patrick Pilet","8","1:20.563","36:49.255","Green","Track","4.127","6.942","4.208","8.526","7.510","1.955","0.525","7.006","14.880","14.891","5.612","4.381","155.844"
"912","GTLM","Laurens Vanthoor","8","1:20.257","36:54.107","Green","Track","4.106","6.894","4.223","8.503","7.544","1.954","0.524","6.986","14.786","14.749","5.635","4.353","156.142"
"25","GTLM","Connor De Phillippi","8","1:20.259","37:02.889","Green","Track","4.088","6.993","4.250","8.511","7.510","1.948","0.523","6.843","14.624","14.885","5.527","4.557","156.440"
"66","GTLM","Sebastien Bourdais","8","1:19.648","37:07.715","Green","Track","4.117","6.961","4.232","8.230","7.520","1.959","0.526","6.866","14.482","14.761","5.565","4.429","155.548"
"67","GTLM","Ryan Briscoe","8","1:20.577","37:33.520","Green","Track","4.144","6.989","4.244","8.570","7.631","1.968","0.529","6.910","14.721","14.904","5.451","4.516","154.666"
"24","GTLM","Jesse Krohn","7","1:19.852","37:43.883","Green","Track","4.101","6.891","4.231","8.325","7.523","1.938","0.522","6.998","14.697","14.650","5.528","4.448","156.740"
"3","GTLM","Jan Magnussen","9","1:20.013","37:51.172","Green","Track","4.108","6.944","4.270","8.314","7.477","1.937","0.520","6.888","14.724","14.768","5.560","4.503","157.343"
"4","GTLM","Tommy Milner","9","1:20.483","38:01.255","Green","Track","4.095","6.908","4.225","8.391","7.467","1.937","0.521","7.226","14.837","14.844","5.603","4.429","157.041"
"911","GTLM","Patrick Pilet","9","1:20.026","38:09.281","Green","Track","4.113","6.938","4.199","8.445","7.413","1.942","0.522","6.877","14.641","14.904","5.591","4.441","156.740"
"912","GTLM","Laurens Vanthoor","9","1:19.577","38:13.684","Green","Track","4.063","6.784","4.200","8.408","7.508","1.948","0.524","6.846","14.688","14.661","5.580","4.367","156.142"
"25","GTLM","Connor De Phillippi","9","1:19.893","38:22.782","Green","Track","4.088","6.973","4.277","8.506","7.536","1.948","0.523","6.830","14.551","14.680","5.408","4.573","156.440"
"66","GTLM","Sebastien Bourdais","9","1:19.425","38:27.140","Green","Track","4.092","6.857","4.231","8.296","7.526","1.959","0.527","6.758","14.510","14.673","5.538","4.458","155.253"
"67","GTLM","Ryan Briscoe","9","1:20.244","38:53.764","Green","Track","4.117","6.878","4.225","8.432","7.586","1.966","0.528","6.770","14.645","15.142","5.361","4.594","154.959"
"24","GTLM","Jesse Krohn","8","1:19.807","39:03.690","Green","Track","4.062","6.952","4.232","8.235","7.490","1.937","0.521","6.892","14.808","14.675","5.519","4.484","157.041"
"3","GTLM","Jan Magnussen","10","1:19.919","39:11.091","Green","Track","4.097","6.923","4.272","8.365","7.485","1.936","0.520","6.869","14.733","14.739","5.487","4.493","157.343"
"4","GTLM","Tommy Milner","10","1:24.873","39:26.128","Green","Track","4.065","6.894","4.225","8.481","7.724","1.958","0.525","7.376","15.606","16.924","6.664","4.431","155.844"
"911","GTLM","Patrick Pilet","10","1:20.119","39:29.400","Green","Track","4.129","6.940","4.208","8.399","7.421","1.945","0.522","6.997","14.796","14.730","5.703","4.329","156.740"
"912","GTLM","Laurens Vanthoor","10","1:21.925","39:35.609","Green","Track","4.058","6.943","4.216","9.205","7.759","1.972","0.529","7.348","15.165","14.738","5.637","4.355","154.666"
"25","GTLM","Connor De Phillippi","10","1:21.112","39:43.894","Green","Track","4.085","6.961","4.261","8.503","7.552","1.948","0.523","7.023","14.886","15.259","5.625","4.486","156.440"
"66","GTLM","Sebastien Bourdais","10","1:21.587","39:48.727","Green","Track","4.072","6.889","4.421","9.100","7.709","1.972","0.530","7.133","14.863","14.831","5.612","4.455","154.374"
"67","GTLM","Ryan Briscoe","10","1:19.724","40:13.488","Finish","Track","4.151","6.931","4.228","8.427","7.575","1.962","0.527","6.715","14.578","14.757","5.372","4.501","155.253"
"24","GTLM","Jesse Krohn","9","1:19.623","40:23.313","Finish","Track","4.066","6.917","4.254","8.261","7.496","1.937","0.520","6.894","14.687","14.558","5.606","4.427","157.343"
"3","GTLM","Jan Magnussen","11","1:19.963","40:31.054","Finish","Track","4.103","6.962","4.285","8.303","7.468","1.933","0.520","6.787","14.812","14.760","5.550","4.480","157.343"
"4","GTLM","Tommy Milner","11","1:19.721","40:45.849","Finish","Track","4.072","6.886","4.216","8.468","7.434","1.931","0.520","6.968","14.585","14.669","5.537","4.435","157.343"
"911","GTLM","Patrick Pilet","11","1:20.098","40:49.498","Finish","Track","4.085","6.904","4.194","8.708","7.422","1.938","0.521","6.845","14.645","14.819","5.591","4.426","157.041"
"912","GTLM","Laurens Vanthoor","11","1:19.399","40:55.008","Finish","Track","4.069","6.778","4.216","8.446","7.504","1.943","0.522","6.881","14.655","14.496","5.533","4.356","156.740"
"66","GTLM","Sebastien Bourdais","11","1:19.124","41:07.851","Finish","Track","4.089","6.943","4.274","8.252","7.521","1.955","0.524","6.708","14.357","14.591","5.468","4.442","156.142"
"31","DPi","Pipo Derani","1","51:38.205","51:38.205","Green","Track","0.000","12.266","5.792","10.270","8.519","2.178","0.564","8.383","16.597","15.280","5.774","4.246","145.068"
"7","DPi","Helio Castroneves","1","51:39.731","51:39.731","Green","Track","0.000","10.696","5.298","10.508","8.252","2.967","0.706","8.860","15.945","15.234","5.992","4.395","115.890"
"5","DPi","Joao Barbosa","1","51:45.662","51:45.662","Green","Track","0.000","12.402","6.444","11.245","8.410","2.155","0.693","10.137","17.523","16.278","5.990","4.750","118.064"
"10","DPi","Renger Van Der Zande","1","51:49.250","51:49.250","Green","Track","0.000","12.170","6.255","10.850","9.355","2.518","0.798","8.589","16.852","17.007","6.308","4.665","102.529"
"6","DPi","Dane Cameron","1","51:52.898","51:52.898","Green","Track","0.000","11.621","6.332","10.437","10.050","2.288","0.582","8.315","18.059","18.188","6.350","5.242","140.581"
"84","DPi","Simon Trummer","1","51:53.437","51:53.437","Green","Track","0.000","11.557","6.090","11.502","8.289","2.167","0.685","9.459","17.411","18.219","6.753","4.594","119.443"
"85","DPi","Misha Goikhberg","1","51:57.098","51:57.098","Green","Track","0.000","11.901","6.556","11.097","9.565","2.467","0.711","9.452","17.931","18.973","6.125","4.750","115.075"
"52","LMP2","Eric Lux","1","52:00.876","52:00.876","Green","Track","0.000","12.949","6.652","12.851","10.149","2.582","0.738","10.459","19.473","18.538","6.692","5.284","110.865"
