"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"86","LMP3","Paul LaHaye","6","1:51.909","11:28.865","Green","Track","12.478","14.313","10.389","21.342","7.788","6.418","6.044","10.500","7.167","6.432","5.415","0.492","3.131","166.297"
"19","LMP3","Bradley Baker","6","2:01.452","11:29.939","Green","Track","11.644","14.673","9.914","32.245","7.927","6.428","6.064","10.282","7.087","6.314","5.318","0.481","3.075","170.100"
"11","LMP3","Maurice Smith","6","1:49.039","11:59.198","Green","Track","11.922","14.151","10.074","20.227","7.802","6.430","5.970","10.036","7.018","6.358","5.420","0.491","3.140","166.636"
"51","LMP3","Garett Grist","7","1:45.289","12:21.439","Green","Track","10.877","14.034","9.638","19.479","7.669","6.308","5.797","9.562","6.882","6.241","5.278","0.479","3.045","170.810"
"10","LMP3","Stevan McAleer","7","1:44.795","12:22.727","Green","Track","10.982","13.799","9.676","19.441","7.657","6.282","5.783","9.321","6.883","6.223","5.250","0.476","3.022","171.887"
"23","LMP3","Anthony Simone","7","1:45.104","12:23.162","Green","Track","11.132","14.063","9.692","19.578","7.630","6.246","5.746","9.370","6.866","6.154","5.182","0.468","2.977","174.825"
"64","LMP3","Alex Barron","7","1:46.354","12:35.344","Green","Track","11.298","14.060","9.699","19.668","7.693","6.296","5.841","9.884","6.922","6.227","5.256","0.477","3.033","171.527"
"25","LMP3","Aaron Povoledo","7","1:46.672","12:36.478","Green","Track","11.136","14.143","9.817","19.861","7.675","6.280","5.797","10.000","6.964","6.243","5.257","0.475","3.024","172.249"
"75","LMP3","James French","7","1:46.822","12:36.757","Green","Track","11.506","14.219","9.773","19.820","7.661","6.311","5.857","9.850","6.916","6.204","5.221","0.473","3.011","172.977"
"47","LMP3","Rodrigo Pflucker Minaya","7","1:46.176","12:37.427","Green","Track","11.091","14.126","9.668","19.928","7.678","6.300","5.823","9.681","6.913","6.221","5.244","0.476","3.027","171.887"
"55","LMP3","Nikko Reger","7","1:46.874","12:38.056","Green","Track","11.343","14.343","9.738","19.968","7.649","6.304","5.818","9.659","6.926","6.265","5.304","0.483","3.074","169.396"
"74","LMP3","Benjamin Waddell","7","1:46.558","12:40.206","Green","Track","11.074","14.081","9.834","19.766","7.731","6.357","5.889","9.725","6.942","6.297","5.311","0.481","3.070","170.100"
"40","LMP3","Keith Grant","7","1:48.047","12:45.985","Green","Track","11.814","14.205","9.765","20.318","7.747","6.319","5.768","9.859","6.988","6.340","5.353","0.485","3.086","168.697"
"4","LMP3","Leo Lamelas","7","1:47.295","12:46.443","Green","Track","11.370","14.047","9.719","20.243","7.736","6.347","5.862","9.867","6.939","6.320","5.289","0.479","3.077","170.810"
