"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"7","LMP3","Blake Mount","1","2:50.693","2:50.693","Green","Track","437.805","11.984","30.278","17.389","29.096","10.118","19.438","0.574","11.828","1.558","2.889","147.688","110.865"
"19","LMP3","Bradley Baker","1","2:51.388","2:51.388","Green","Track","437.460","12.302","32.757","18.727","31.728","10.411","20.115","0.620","12.250","1.564","2.893","136.730","110.439"
"75","LMP3","Cameron Cassels","1","2:55.867","2:55.867","Green","Track","440.053","12.826","31.861","18.807","31.370","10.825","19.693","0.587","11.828","1.539","2.868","144.417","112.233"
"33","LMP3","Lance Willsey","1","2:58.032","2:58.032","Green","Track","435.781","13.579","31.380","18.103","30.344","10.657","19.795","0.563","12.043","1.577","2.916","150.573","109.529"
"10","LMP3","Joe Robillard","1","3:01.365","3:01.365","Green","Pit","455.315","12.980","33.588","18.897","31.335","10.567","19.590","0.618","13.406","3.612","10.809","137.173","47.820"
"25","LMP3","Ross Chouest","1","3:08.374","3:08.374","Green","Track","266.121","12.573","33.858","19.940","31.133","11.047","21.094","1.030","13.710","1.545","2.881","82.304","111.798"
"2","LMP3","Jon Brownson","1","3:18.278","3:18.278","Green","Pit","23.716","11.931","31.524","17.503","31.133","10.753","21.634","0.985","15.707","4.252","10.929","86.064","40.623"
"26","LMP3","James McGuire","1","3:22.356","3:22.356","Green","Track","518.738","10.630","28.832","17.598","32.459","13.111","19.539","0.566","10.674","1.483","2.813","149.775","116.472"
"4","LMP3","Neil Alberico","1","3:25.180","3:25.180","Green","Track","23.540","10.605","29.432","17.511","29.943","9.420","18.627","0.558","10.474","1.502","2.835","151.922","114.998"
"9","LMP3","Gerry Kraut","1","3:27.366","3:27.366","Green","Track","327.240","10.183","28.421","16.442","29.499","9.597","19.470","0.630","11.486","1.482","2.783","134.560","116.550"
"60","LMP3","Bruce Hamilton","1","3:42.463","3:42.463","Green","Pit","237.035","12.803","30.004","17.423","30.814","10.367","19.272","0.562","13.912","3.730","10.381","150.841","46.308"
"70","LMP3","Joel Janco","1","3:44.002","3:44.002","Green","Track","23.931","11.043","28.305","16.071","28.941","9.541","19.147","0.557","11.053","1.531","2.868","152.195","112.820"
"11","LMP3","Nico Rondet","1","4:04.726","4:04.726","Green","Track","163.703","12.376","32.021","17.680","29.845","9.941","19.080","0.564","11.682","1.516","2.856","150.306","113.936"
"12","LMP3","Tim Moser","1","4:06.137","4:06.137","Green","Pit","526.904","13.789","32.730","17.109","32.396","11.287","20.111","0.642","17.143","4.076","10.394","132.045","42.377"
"51","LMP3","Rob Hodes","2","2:03.734","4:24.403","Green","Track","5.923","5.535","24.921","15.443","27.453","8.987","19.268","0.553","11.361","1.487","2.803","153.296","116.158"
"23","LMP3","Anthony Simone","2","2:06.240","4:24.985","Green","Track","0.000","0.000","25.284","15.597","28.181","8.855","19.626","0.542","12.036","1.488","2.772","156.407","116.080"
"64","LMP3","Alex Barron","2","2:03.251","4:26.802","Green","Track","6.061","5.808","25.237","15.543","27.041","9.077","18.790","0.554","10.830","1.491","2.819","153.019","115.847"
"40","LMP3","Keith Grant","2","2:04.881","4:34.723","Green","Track","6.139","6.205","25.746","16.099","27.000","9.181","18.566","0.553","11.017","1.522","2.853","153.296","113.487"
"52","LMP3","Mike Guasch","2","2:07.303","4:36.912","Green","Track","6.214","6.009","26.037","16.458","27.944","9.412","18.986","0.556","11.225","1.563","2.899","152.469","110.510"
"86","LMP3","Paul LaHaye","2","2:09.493","4:39.347","Green","Track","6.569","6.605","26.685","16.038","28.662","9.516","19.109","0.555","11.269","1.578","2.908","152.744","109.460"
"55","LMP3","Timo Reger","1","4:39.454","4:39.454","Green","Track","23.152","10.996","27.136","16.238","27.769","9.174","18.533","0.542","10.868","1.486","2.777","156.407","116.236"
"43","LMP3","Stevan McAleer","2","2:10.079","4:45.798","Green","Track","0.000","0.000","26.921","0.000","0.000","9.546","19.551","0.568","0.000","0.000","2.767","149.248","0.000"
"7","LMP3","Blake Mount","2","2:04.233","4:54.926","Green","Track","6.136","5.996","26.144","15.780","26.865","9.174","18.670","0.551","10.645","1.480","2.792","153.852","116.708"
"19","LMP3","Bradley Baker","2","2:06.326","4:57.714","Green","Track","6.290","6.056","26.109","15.989","27.584","9.334","18.837","0.557","11.215","1.516","2.839","152.195","113.936"
"75","LMP3","Cameron Cassels","2","2:07.762","5:03.629","Green","Track","6.262","6.314","26.517","15.935","28.052","9.556","19.041","0.569","11.186","1.507","2.823","148.985","114.617"
"33","LMP3","Lance Willsey","2","2:08.371","5:06.403","Green","Track","6.431","6.425","26.748","16.493","27.993","9.452","18.868","0.557","11.034","1.522","2.848","152.195","113.487"
"25","LMP3","Ross Chouest","2","2:06.161","5:14.535","Green","Track","6.168","5.904","25.584","16.538","27.863","9.288","18.895","0.555","10.997","1.522","2.847","152.744","113.487"
"74","LMP3","Wyatt Schwab","1","5:17.277","5:17.277","Green","Track","23.303","11.025","28.668","17.141","28.627","9.949","19.215","0.551","11.779","1.528","2.836","153.852","113.041"
"26","LMP3","James McGuire","2","2:02.542","5:24.898","Green","Track","5.984","5.398","24.364","15.225","26.098","8.853","21.239","0.632","10.503","1.462","2.784","134.134","118.145"
"9","LMP3","Gerry Kraut","2","2:00.607","5:27.973","Green","Track","5.833","5.690","24.637","15.629","26.411","8.791","18.244","0.535","10.608","1.469","2.760","158.454","117.582"
"54","LMP3","Dylan Murry","2","2:22.151","5:50.301","Green","Pit","0.000","0.000","0.000","16.455","28.573","10.197","19.299","0.578","13.717","3.373","10.245","146.666","51.209"
"4","LMP3","Neil Alberico","2","2:00.910","5:26.089","Green","Track","5.993","5.446","24.537","15.447","26.673","9.176","18.373","0.554","0.000","0.000","0.000","153.019","0.000"
"70","LMP3","Joel Janco","2","2:07.724","5:51.726","Green","Track","6.045","5.771","26.212","15.770","28.687","10.228","19.288","0.557","10.828","1.506","2.832","152.195","114.693"
"2","LMP3","Jon Brownson","2","2:34.848","5:53.126","Green","Track","22.497","11.436","28.496","16.203","29.369","9.919","20.279","0.602","11.596","1.552","2.899","140.818","111.293"
"11","LMP3","Nico Rondet","2","2:02.861","6:07.587","Green","Track","6.166","6.065","25.135","15.492","26.814","9.102","18.596","0.551","10.628","1.487","2.825","153.852","116.158"
"47","LMP3","Austin McCusker","1","6:20.140","6:20.140","Green","Track","23.392","11.398","27.551","15.829","27.336","9.111","18.330","0.538","10.553","1.465","2.757","157.570","117.903"
"51","LMP3","Rob Hodes","3","2:00.471","6:24.874","Green","Track","5.950","5.584","24.509","15.338","26.529","8.839","18.366","0.547","10.540","1.478","2.791","154.978","116.866"
"23","LMP3","Anthony Simone","3","2:03.303","6:28.288","Green","Track","5.804","5.837","24.965","0.000","0.000","8.856","19.734","0.539","10.800","1.490","2.770","157.278","115.924"
"64","LMP3","Alex Barron","3","2:02.110","6:28.912","Green","Track","6.029","5.793","24.876","15.418","26.678","9.036","18.618","0.550","10.784","1.504","2.824","154.132","114.845"
"12","LMP3","Tim Moser","2","2:30.319","6:36.456","Green","Track","22.798","11.572","27.413","16.216","27.847","9.171","19.268","0.557","11.156","1.497","2.824","152.195","115.382"
"40","LMP3","Keith Grant","3","2:02.515","6:37.238","Green","Track","6.038","5.736","25.254","15.437","26.739","8.977","18.749","0.552","10.678","1.516","2.839","153.574","113.936"
"52","LMP3","Mike Guasch","3","2:04.991","6:41.903","Green","Track","6.135","5.843","25.562","15.993","27.340","9.201","18.822","0.557","11.103","1.550","2.885","152.195","111.437"
"55","LMP3","Timo Reger","2","2:03.875","6:43.329","Green","Track","5.873","5.761","25.631","15.340","27.669","9.331","18.563","0.542","10.886","1.492","2.787","156.407","115.769"
"60","LMP3","Bruce Hamilton","2","3:06.390","6:48.853","Green","Track","57.499","10.688","28.086","16.444","28.506","9.474","19.031","0.546","11.717","1.543","2.856","155.261","111.942"
"86","LMP3","Paul LaHaye","3","2:11.316","6:50.663","Green","Track","6.300","6.310","27.177","16.718","28.821","9.985","0.000","0.000","11.503","1.652","3.016","0.000","104.556"
"7","LMP3","Blake Mount","3","2:01.943","6:56.869","Green","Track","5.960","5.644","25.391","15.396","26.542","9.118","18.600","0.549","10.479","1.477","2.787","154.413","116.945"
"43","LMP3","Stevan McAleer","3","2:14.433","7:00.231","Green","Pit","0.000","0.000","24.828","0.000","0.000","10.057","19.462","0.551","11.931","3.164","10.164","153.852","54.591"
"19","LMP3","Bradley Baker","3","2:04.643","7:02.357","Green","Track","6.043","5.611","25.921","15.771","27.357","9.191","18.810","0.555","11.007","1.525","2.852","152.744","113.264"
"75","LMP3","Cameron Cassels","3","2:05.195","7:08.824","Green","Track","6.094","6.063","25.881","15.706","27.408","9.521","18.677","0.555","10.984","1.497","2.809","152.744","115.382"
"33","LMP3","Lance Willsey","3","2:05.761","7:12.164","Green","Track","6.104","5.934","25.539","15.606","27.244","9.381","20.039","0.563","10.988","1.522","2.841","150.573","113.487"
"25","LMP3","Ross Chouest","3","2:05.067","7:19.602","Green","Track","6.075","5.806","25.488","15.735","27.706","9.245","18.915","0.556","11.182","1.519","2.840","152.469","113.711"
"74","LMP3","Wyatt Schwab","2","2:05.285","7:22.562","Green","Track","6.155","6.410","26.115","15.622","27.405","9.264","18.572","0.542","10.936","1.484","2.780","156.407","116.393"
"26","LMP3","James McGuire","3","1:58.676","7:23.574","Green","Track","5.899","5.150","24.232","15.273","25.944","8.797","18.167","0.551","10.396","1.479","2.788","153.852","116.787"
"4","LMP3","Neil Alberico","3","2:01.765","7:27.847","Green","Track","5.993","5.446","146.255","15.542","26.761","9.027","18.433","0.555","10.373","1.484","2.799","152.744","116.393"
"9","LMP3","Gerry Kraut","3","2:00.574","7:28.547","Green","Track","5.790","5.650","24.971","15.332","26.484","8.932","18.082","0.531","10.591","1.466","2.745","159.647","117.822"
"10","LMP3","Joe Robillard","2","4:37.477","7:38.842","Green","Track","143.365","11.558","29.479","0.000","0.000","10.110","19.154","0.552","12.421","1.549","2.848","153.574","111.509"
"70","LMP3","Joel Janco","3","2:04.996","7:56.722","Green","Track","6.033","5.694","25.715","15.754","27.310","9.397","19.271","0.560","10.916","1.512","2.834","151.380","114.238"
"2","LMP3","Jon Brownson","3","2:07.795","8:00.921","Green","Track","6.235","6.402","26.357","16.004","28.032","9.506","19.198","0.562","11.114","1.534","2.851","150.841","112.599"
