"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"65","GS","Tim Probert","2","1:57.132","34:06.546","Green","Track","3.620","9.799","13.973","4.267","0.546","15.739","23.912","15.719","19.610","6.244","3.703","150.475"
"13","GS","Scott Hargrove","2","2:11.505","34:26.172","Green","Track","3.745","9.987","14.056","4.286","0.598","16.618","24.396","16.175","31.383","6.493","3.768","137.390"
"4","GS","Ted Giovanis","2","1:59.558","34:29.520","Green","Track","3.672","9.875","13.909","4.295","0.553","15.894","24.633","16.185","20.037","6.647","3.858","148.570"
"40","GS","James Pesek","2","2:03.452","34:44.645","Green","Track","3.713","10.146","14.493","4.363","0.558","16.803","25.284","16.344","21.002","6.889","3.857","147.239"
"82","GS","James Clay","2","1:56.466","35:13.238","Green","Track","3.529","9.658","13.749","4.233","0.544","15.296","23.927","15.678","19.429","6.673","3.750","151.028"
"57","GS","Christian Hohenadel","2","1:54.891","35:15.343","Green","Track","3.576","9.591","13.788","4.243","0.544","15.145","23.368","15.558","19.093","6.273","3.712","151.028"
"2","GS","Kenton Koch","2","1:56.904","35:18.959","Green","Track","3.599","9.716","14.049","4.340","0.557","15.508","23.840","15.784","19.333","6.388","3.790","147.503"
"8","GS","Gunnar Jeannette","2","1:59.779","35:23.461","Green","Track","3.619","9.976","14.089","4.327","0.554","16.384","24.659","16.010","19.630","6.708","3.823","148.302"
"96","GS","Vin Barletta","2","2:01.402","35:27.432","Green","Track","3.618","10.179","14.229","4.282","0.548","16.867","24.883","16.143","20.184","6.678","3.791","149.925"
"39","GS","Tyler McQuarrie","2","1:55.658","35:28.213","Green","Track","3.586","9.647","13.905","4.288","0.548","15.134","23.582","15.626","19.191","6.421","3.730","149.925"
"7","GS","Trent Hindman","2","1:58.648","35:32.965","Green","Track","3.677","9.847","14.023","4.271","0.544","15.667","24.023","15.914","20.483","6.450","3.749","151.028"
"46","GS","Owen Trinkler","3","1:56.706","35:35.665","Green","Track","3.507","9.526","13.706","4.221","0.542","15.328","24.121","16.053","19.697","6.313","3.692","151.585"
"75","GS","Kuno Wittmer","2","2:00.806","35:38.432","Green","Track","3.517","9.601","13.564","4.151","0.534","15.310","24.950","17.798","21.317","6.377","3.687","153.856"
"93","GS","Mark Siegel","2","2:05.115","35:39.582","Green","Track","3.818","10.485","14.072","4.305","0.547","16.408","26.613","17.016","21.119","6.887","3.845","150.199"
"33","GS","Indy Dontje","2","2:05.424","35:43.891","Green","Track","3.592","9.628","13.897","4.647","0.684","16.223","31.155","16.126","19.455","6.315","3.702","120.116"
"69","GS","Jesse Lazare","2","2:04.944","35:44.642","Green","Track","3.564","9.775","13.532","4.261","0.651","16.626","27.509","19.377","19.611","6.373","3.665","126.204"
"88","GS","Henry Schmitt","3","1:57.272","35:47.257","Green","Track","3.536","9.882","13.715","4.160","0.533","15.640","24.198","15.782","19.649","6.483","3.694","154.145"
"59","GS","Rod Randall","2","2:42.608","35:50.213","Green","Track","39.427","12.957","15.436","4.427","0.561","16.465","26.279","16.344","20.182","6.759","3.771","146.451"
"97","GS","Rob Ecklin Jr.","3","1:57.259","35:51.006","Green","Track","3.507","9.595","13.626","4.204","0.540","15.918","24.237","15.640","19.674","6.607","3.711","152.146"
"56","GS","Jeff Mosing","3","2:11.565","35:53.862","Green","Pit","3.561","9.643","13.863","4.241","0.544","15.384","23.997","15.806","20.241","8.815","15.470","151.028"
"35","GS","James Cox","3","1:55.948","36:00.574","Green","Track","3.576","9.653","13.714","4.206","0.539","15.367","23.641","15.687","19.335","6.505","3.725","152.429"
"60","GS","Nate Stacy","3","1:56.037","36:01.240","Green","Track","3.576","9.620","13.678","4.212","0.542","15.282","23.753","15.749","19.244","6.621","3.760","151.585"
"65","GS","Tim Probert","3","1:57.371","36:03.917","Green","Track","3.524","9.773","14.003","4.271","0.548","15.568","24.285","15.810","19.500","6.335","3.754","149.925"
"11","GS","Thomas Collingwood","3","2:02.607","36:06.162","Green","Track","3.657","9.729","14.119","4.504","0.693","17.333","24.733","17.158","20.138","6.736","3.807","118.556"
"71","GS","Frank DePew","2","3:41.146","36:07.721","Green","Pit","3.772","10.645","14.971","4.451","0.566","16.878","28.740","16.983","22.084","10.561","91.495","145.157"
"13","GS","Scott Hargrove","3","1:57.259","36:23.431","Green","Track","3.563","9.628","13.898","4.232","0.543","15.589","24.122","15.840","19.470","6.539","3.835","151.306"
"4","GS","Ted Giovanis","3","1:58.847","36:28.367","Green","Track","3.650","9.943","13.974","4.299","0.553","16.036","24.330","15.880","19.906","6.521","3.755","148.570"
"40","GS","James Pesek","3","2:01.113","36:45.758","Green","Track","3.685","10.111","14.332","4.377","0.560","16.387","24.698","15.969","20.498","6.707","3.789","146.713"
"82","GS","James Clay","3","1:55.457","37:08.695","Green","Track","3.566","9.498","13.584","4.221","0.543","15.212","23.760","15.647","19.207","6.494","3.725","151.306"
"57","GS","Christian Hohenadel","3","1:54.880","37:10.223","Green","Track","3.538","9.646","13.796","4.237","0.544","14.850","23.545","15.686","19.070","6.262","3.706","151.028"
"2","GS","Kenton Koch","3","1:56.286","37:15.245","Green","Track","3.604","9.533","13.939","4.338","0.557","15.097","23.912","15.775","19.223","6.507","3.801","147.503"
"8","GS","Gunnar Jeannette","3","1:58.017","37:21.478","Green","Track","3.613","9.794","14.076","4.343","0.558","15.705","24.041","15.859","19.651","6.575","3.802","147.239"
"39","GS","Tyler McQuarrie","3","1:55.202","37:23.415","Green","Track","3.541","9.492","13.839","4.286","0.548","15.002","23.604","15.724","19.073","6.373","3.720","149.925"
"96","GS","Vin Barletta","3","1:59.902","37:27.334","Green","Track","3.580","9.993","14.806","4.346","0.553","15.831","24.633","15.906","19.976","6.516","3.762","148.570"
"7","GS","Trent Hindman","3","1:56.571","37:29.536","Green","Track","3.552","9.705","14.001","4.267","0.546","15.069","23.941","15.951","19.369","6.426","3.744","150.475"
"46","GS","Owen Trinkler","4","1:55.411","37:31.076","Green","Track","3.525","9.598","13.898","4.257","0.547","15.065","23.658","15.604","19.245","6.314","3.700","150.199"
"75","GS","Kuno Wittmer","3","1:55.019","37:33.451","Green","Track","3.510","9.488","13.568","4.128","0.533","14.885","23.875","15.643","19.330","6.366","3.693","154.145"
"33","GS","Indy Dontje","3","1:54.969","37:38.860","Green","Track","3.533","9.452","13.671","4.216","0.540","15.003","23.457","15.443","19.543","6.402","3.709","152.146"
"93","GS","Mark Siegel","3","2:00.589","37:40.171","Green","Track","3.634","9.996","13.977","4.313","0.552","15.955","24.546","16.028","20.904","6.863","3.821","148.839"
"69","GS","Jesse Lazare","3","1:55.976","37:40.618","Green","Track","3.457","9.880","13.622","4.115","0.530","15.070","24.221","15.741","19.252","6.411","3.677","155.017"
"88","GS","Henry Schmitt","4","1:58.961","37:46.218","Green","Track","3.476","10.824","13.904","4.170","0.534","16.051","24.084","15.841","19.789","6.584","3.704","153.856"
"97","GS","Rob Ecklin Jr.","4","1:58.585","37:49.591","Green","Track","3.522","9.794","14.114","4.262","0.544","16.482","24.240","15.645","19.703","6.572","3.707","151.028"
"59","GS","Rod Randall","3","2:03.356","37:53.569","Green","Track","3.594","10.186","14.283","4.276","0.547","17.991","25.284","16.274","20.246","6.891","3.784","150.199"
"60","GS","Nate Stacy","4","1:56.888","37:58.128","Green","Track","3.566","9.609","13.714","4.225","0.543","15.695","24.039","15.848","19.288","6.605","3.756","151.306"
"65","GS","Tim Probert","4","1:56.638","38:00.555","Green","Track","3.573","9.455","13.907","4.278","0.550","15.450","24.073","15.770","19.500","6.346","3.736","149.380"
"11","GS","Thomas Collingwood","4","1:59.596","38:05.758","Green","Track","3.589","9.834","14.078","4.270","0.545","15.829","24.484","16.080","19.907","7.084","3.896","150.751"
"56","GS","Jeff Mosing","4","2:16.916","38:10.778","Green","Track","14.245","11.799","18.014","5.069","0.650","16.508","25.027","15.825","19.736","6.332","3.711","126.399"
"13","GS","Scott Hargrove","4","1:56.947","38:20.378","Green","Track","3.597","9.677","13.768","4.201","0.540","15.478","23.994","15.882","19.359","6.599","3.852","152.146"
"4","GS","Ted Giovanis","4","1:59.248","38:27.615","Green","Track","3.595","9.640","13.814","4.276","0.550","15.843","24.614","15.999","19.973","7.022","3.922","149.380"
"40","GS","James Pesek","4","1:59.437","38:45.195","Green","Track","3.630","9.859","14.047","4.309","0.552","15.887","24.600","15.934","20.241","6.609","3.769","148.839"
"57","GS","Christian Hohenadel","4","1:55.056","39:05.279","Green","Track","3.544","9.556","13.682","4.225","0.543","14.990","23.447","15.638","19.125","6.509","3.797","151.306"
"82","GS","James Clay","4","1:57.504","39:06.199","Green","Track","3.567","9.597","13.622","4.222","0.543","15.199","23.886","17.281","19.417","6.461","3.709","151.306"
"2","GS","Kenton Koch","4","1:56.679","39:11.924","Green","Track","3.604","9.589","13.974","4.343","0.558","15.232","23.809","15.819","19.384","6.558","3.809","147.239"
"39","GS","Tyler McQuarrie","4","1:55.805","39:19.220","Green","Track","3.538","9.540","13.850","4.274","0.545","14.996","23.722","16.017","19.282","6.317","3.724","150.751"
"8","GS","Rodrigo Sales","4","1:59.186","39:20.664","Green","Track","3.605","9.790","14.066","4.347","0.558","15.542","24.486","16.321","19.877","6.762","3.832","147.239"
"71","GS","Frank DePew","3","3:17.013","39:24.734","Green","Pit","14.541","10.591","15.333","4.475","0.569","17.016","26.038","16.414","21.707","11.485","58.844","144.392"
"7","GS","Trent Hindman","4","1:56.707","39:26.243","Green","Track","3.550","9.620","13.852","4.236","0.541","15.110","23.917","15.898","19.658","6.548","3.777","151.865"
"96","GS","Vin Barletta","4","1:59.745","39:27.079","Green","Track","3.567","10.080","13.804","4.210","0.542","15.940","24.542","16.147","20.493","6.650","3.770","151.585"
"75","GS","Kuno Wittmer","4","1:55.719","39:29.170","Green","Track","3.522","9.568","13.559","4.113","0.530","15.056","23.958","15.634","19.623","6.435","3.721","155.017"
