"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"53","ProAm","Bradley Baker","14","1:52.945","32:02.899","Green","Track","3.291","9.387","12.996","3.922","0.516","15.594","23.365","14.746","19.367","6.334","3.427","159.223"
"69","ProAm","William Hubbell","12","2:00.204","32:12.104","Green","Track","3.341","9.993","13.459","3.974","0.530","17.813","25.335","15.495","20.058","6.728","3.478","155.017"
"63","Am","McKay Snow","13","1:58.391","32:13.310","Green","Track","3.492","10.031","12.419","3.803","0.489","15.627","28.068","15.691","19.027","6.343","3.401","168.015"
"46","Pro","Conor Daly","13","1:46.677","32:16.034","Green","Track","3.184","8.928","12.118","3.749","0.482","14.168","22.006","14.805","18.011","5.910","3.316","170.455"
"88","LB Cup","Jonathan Hirshberg","13","2:07.348","32:21.262","Green","Track","3.842","11.329","14.571","4.123","0.561","18.524","25.756","16.610","21.269","7.220","3.543","146.451"
"27","Pro","Cedric Sbirrazzuoli","15","1:54.940","32:26.151","Green","Track","3.204","9.105","12.363","3.830","0.491","14.775","22.967","18.962","19.767","6.101","3.375","167.330"
"29","Pro","Richy Antinucci","8","2:07.199","32:32.834","Green","Track","15.704","10.482","14.088","3.985","0.505","15.917","23.504","14.737","18.715","6.174","3.388","162.691"
"1","Pro","Andrea Amici","14","1:48.831","32:40.657","Green","Track","3.261","9.397","12.394","3.786","0.486","14.544","22.267","14.394","18.269","6.628","3.405","169.052"
"34","Pro","D. Bryce Miller","15","1:48.428","32:50.586","Green","Track","3.227","9.057","12.172","3.766","0.483","14.452","22.874","14.738","18.204","6.086","3.369","170.102"
"33","Am","Cameron Cassels","15","2:13.449","32:53.501","Green","Pit","3.203","9.098","14.016","4.019","0.569","18.011","24.195","15.629","19.439","9.355","15.915","144.392"
"09","ProAm","Damon Ockey","15","1:49.510","32:57.806","Green","Track","3.213","9.161","12.248","3.769","0.485","15.374","22.840","14.493","18.433","6.124","3.370","169.400"
"24","LB Cup","Ron Atapattu","11","2:37.862","33:00.127","Green","Pit","14.876","12.340","16.214","4.175","0.526","18.298","25.548","15.528","20.777","10.890","18.690","156.196"
"3","LB Cup","Randy Sellari","13","1:56.058","33:18.408","Green","Track","3.325","9.785","13.456","3.946","0.503","16.348","24.173","15.076","19.341","6.621","3.484","163.338"
"22","ProAm","Chad Reed","14","1:55.723","33:18.917","Green","Track","3.334","9.659","13.527","3.945","0.502","16.141","24.263","14.781","19.493","6.601","3.477","163.664"
"6","Am","Steven Aghakhani","15","1:52.160","33:19.439","Green","Track","3.190","9.036","12.261","3.722","0.480","15.627","24.171","14.904","19.167","6.228","3.374","171.165"
"08","LB Cup","Mel Melsom","15","1:57.134","33:21.840","Green","Track","3.359","9.407","13.269","3.944","0.503","16.098","24.049","14.930","21.526","6.578","3.471","163.338"
"43","LB Cup","Ashton Harrison","13","1:55.068","33:34.050","Green","Track","3.431","9.580","13.067","3.879","0.506","16.088","24.026","15.175","19.431","6.456","3.429","162.370"
"36","LB Cup","Matt Dicken","14","1:57.685","33:40.611","Green","Track","3.388","9.827","13.823","4.001","0.509","16.380","24.252","15.221","20.368","6.458","3.458","161.413"
"53","ProAm","Bradley Baker","15","1:53.898","33:56.797","Green","Track","3.302","9.561","13.268","3.900","0.504","15.689","23.288","15.188","19.305","6.438","3.455","163.014"
"63","Am","McKay Snow","14","1:49.766","34:03.076","Green","Track","3.291","9.325","13.033","3.933","0.503","15.098","22.533","14.428","18.270","5.977","3.375","163.338"
"69","ProAm","William Hubbell","13","1:59.491","34:11.595","Green","Track","3.319","9.852","13.553","3.979","0.550","17.475","25.133","15.548","19.889","6.695","3.498","149.380"
"27","Pro","Cedric Sbirrazzuoli","16","1:47.918","34:14.069","Green","Track","3.215","9.009","12.402","3.862","0.496","14.445","22.301","14.505","18.235","6.076","3.372","165.643"
"29","Pro","Richy Antinucci","9","1:49.952","34:22.786","Green","Track","3.240","9.240","12.532","3.819","0.489","14.913","22.668","15.255","18.328","6.083","3.385","168.015"
"88","LB Cup","Jonathan Hirshberg","14","2:05.999","34:27.261","Green","Track","3.979","10.885","14.640","4.161","0.566","17.959","25.362","16.671","21.134","7.111","3.531","145.157"
"1","Pro","Andrea Amici","15","1:46.995","34:27.652","Green","Track","3.240","9.089","12.188","3.760","0.483","14.299","22.290","14.347","17.902","6.039","3.358","170.102"
"34","Pro","D. Bryce Miller","16","1:47.788","34:38.374","Green","Track","3.219","9.105","12.168","3.761","0.484","14.545","22.671","14.448","18.113","5.923","3.351","169.750"
"09","ProAm","Damon Ockey","16","1:49.616","34:47.422","Green","Track","3.206","9.119","12.387","3.788","0.487","15.236","22.763","14.541","18.568","6.146","3.375","168.704"
"6","Am","Steven Aghakhani","16","1:52.901","35:12.340","Green","Track","3.280","9.924","12.917","3.793","0.511","16.863","23.056","14.297","18.610","6.268","3.382","160.781"
"3","LB Cup","Randy Sellari","14","1:58.681","35:17.089","Green","Track","3.315","9.726","13.674","3.940","0.505","17.389","25.151","15.250","19.637","6.602","3.492","162.691"
"08","LB Cup","Mel Melsom","16","1:56.333","35:18.173","Green","Track","3.334","9.411","14.989","4.080","0.518","15.646","24.255","14.921","19.303","6.418","3.458","158.608"
"24","LB Cup","Ron Atapattu","12","2:23.780","35:23.907","Green","Track","20.178","13.147","17.034","4.160","0.529","16.853","25.246","15.738","20.658","6.691","3.546","155.310"
"22","ProAm","Chad Reed","15","2:07.484","35:26.401","Green","Track","3.396","10.829","14.926","3.993","0.508","16.834","27.503","17.819","21.360","6.782","3.534","161.730"
"43","LB Cup","Ashton Harrison","14","1:54.392","35:28.442","Green","Track","3.365","9.347","13.018","3.872","0.508","15.945","23.918","15.130","19.294","6.538","3.457","161.730"
"36","LB Cup","Matt Dicken","15","1:55.375","35:35.986","Green","Track","3.299","9.413","13.444","3.952","0.518","16.249","23.735","14.888","20.008","6.424","3.445","158.608"
"53","ProAm","Bradley Baker","16","1:52.112","35:48.909","Green","Track","3.301","9.447","13.124","3.885","0.499","15.497","23.060","14.655","18.879","6.335","3.430","164.647"
"63","Am","McKay Snow","15","1:48.391","35:51.467","Green","Track","3.213","9.401","12.377","3.785","0.487","14.724","22.417","14.572","18.156","5.910","3.349","168.704"
"27","Pro","Cedric Sbirrazzuoli","17","1:50.495","36:04.564","Green","Track","3.218","9.073","12.338","3.830","0.493","16.451","22.987","14.510","18.227","6.009","3.359","166.651"
"69","ProAm","William Hubbell","14","1:57.959","36:09.554","Green","Track","3.351","9.825","13.269","3.922","0.511","16.791","25.084","15.591","19.498","6.639","3.478","160.781"
"29","Pro","Richy Antinucci","10","1:47.803","36:10.589","Green","Track","3.235","9.152","12.234","3.788","0.487","14.615","22.413","14.331","18.102","6.072","3.374","168.704"
"1","Pro","Andrea Amici","16","1:46.843","36:14.495","Green","Track","3.218","9.075","12.156","3.754","0.483","14.366","22.176","14.303","17.962","6.013","3.337","170.102"
"34","Pro","D. Bryce Miller","17","1:50.314","36:28.688","Green","Track","3.209","8.994","13.415","4.000","0.508","14.639","22.711","14.608","18.830","6.039","3.361","161.730"
"88","LB Cup","Jonathan Hirshberg","15","2:04.627","36:31.888","Green","Track","3.832","10.564","14.566","4.128","0.574","18.176","25.284","16.483","20.630","6.853","3.537","143.134"
"09","ProAm","Damon Ockey","17","1:49.376","36:36.798","Green","Track","3.218","9.146","12.293","3.788","0.486","15.289","22.853","14.337","18.444","6.138","3.384","169.052"
"7","Am","Sheena Monk","15","5:00.921","36:46.527","Green","Pit","169.562","13.270","16.503","4.282","0.532","15.850","23.653","14.685","18.996","7.128","16.460","154.434"
"6","Am","Steven Aghakhani","17","1:49.377","37:01.717","Green","Track","3.203","9.111","12.306","3.749","0.482","15.236","22.893","14.273","18.653","6.119","3.352","170.455"
"46","Pro","Conor Daly","14","4:53.928","37:09.962","Green","Pit","3.168","8.875","12.065","3.718","0.518","16.743","23.730","14.806","18.285","7.683","184.337","158.608"
"3","LB Cup","Randy Sellari","15","1:57.278","37:14.367","Green","Track","3.353","9.817","13.548","3.931","0.509","16.293","24.782","15.189","19.690","6.682","3.484","161.413"
"08","LB Cup","Mel Melsom","17","1:56.761","37:14.934","Green","Track","3.342","9.514","13.218","3.967","0.521","16.231","24.756","15.464","19.656","6.616","3.476","157.695"
"24","LB Cup","Ron Atapattu","13","2:00.617","37:24.524","Green","Track","3.491","10.118","14.446","4.060","0.513","17.358","24.982","15.409","20.132","6.614","3.494","160.154"
"43","LB Cup","Ashton Harrison","15","1:56.999","37:25.441","Green","Track","3.329","9.648","13.234","3.876","0.499","16.161","25.901","15.386","19.189","6.356","3.420","164.647"
"22","ProAm","Chad Reed","16","2:01.832","37:28.233","Green","Track","3.413","9.828","13.503","3.940","0.504","16.943","27.889","15.694","20.179","6.492","3.447","163.014"
"36","LB Cup","Matt Dicken","16","1:55.155","37:31.141","Green","Track","3.348","9.626","13.195","3.919","0.507","15.901","23.921","14.788","20.090","6.412","3.448","162.049"
"53","ProAm","Bradley Baker","17","1:51.871","37:40.780","Green","Track","3.285","9.328","13.030","3.875","0.502","15.490","22.974","14.630","18.771","6.344","3.642","163.664"
"63","Am","McKay Snow","16","1:49.339","37:40.806","Green","Track","3.196","9.095","12.343","3.775","0.486","14.758","22.663","14.515","18.733","6.357","3.418","169.052"
"27","Pro","Cedric Sbirrazzuoli","18","1:47.119","37:51.683","Green","Track","3.214","8.943","12.277","3.828","0.492","14.454","22.239","14.328","18.060","5.935","3.349","166.990"
"29","Pro","Richy Antinucci","11","1:49.175","37:59.764","Green","Track","3.275","9.230","12.793","3.861","0.492","14.955","22.492","14.422","18.199","6.078","3.378","166.990"
"1","Pro","Andrea Amici","17","1:48.034","38:02.529","Green","Track","3.189","9.090","12.154","3.740","0.481","14.439","23.191","14.365","18.023","6.017","3.345","170.809"
"69","ProAm","William Hubbell","15","1:57.347","38:06.901","Green","Track","3.379","9.690","13.135","3.892","0.515","16.979","24.636","15.615","19.262","6.741","3.503","159.532"
"34","Pro","D. Bryce Miller","18","1:47.385","38:16.073","Green","Track","3.210","9.002","12.120","3.765","0.485","14.203","22.600","14.429","18.200","6.014","3.357","169.400"
"09","ProAm","Damon Ockey","18","1:50.076","38:26.874","Green","Track","3.222","9.079","12.431","3.798","0.485","15.737","22.737","14.346","18.560","6.309","3.372","169.400"
"88","LB Cup","Jonathan Hirshberg","16","2:05.079","38:36.967","Green","Track","3.598","10.713","14.713","4.122","0.578","17.843","25.420","15.850","21.712","6.984","3.546","142.144"
"6","Am","Steven Aghakhani","18","1:48.877","38:50.594","Green","Track","3.179","9.219","12.467","3.751","0.481","14.832","22.822","14.203","18.396","6.171","3.356","170.809"
"7","Am","Sheena Monk","16","2:21.112","39:07.639","Green","Track","28.738","11.547","14.131","3.955","0.503","15.332","23.241","14.544","18.529","7.097","3.495","163.338"
"3","LB Cup","Randy Sellari","16","1:59.192","39:13.559","Green","Track","3.291","9.809","14.451","3.998","0.517","17.401","24.486","15.260","19.876","6.590","3.513","158.915"
"08","LB Cup","Mel Melsom","18","2:02.498","39:17.432","Green","Track","3.372","9.600","17.450","4.803","0.574","15.606","25.224","14.994","21.018","6.399","3.458","143.134"
