"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"67","GTLM","Richard Westbrook","8","1:35.557","19:26.092","Green","Track","4.674","8.387","4.886","10.874","8.178","2.024","0.570","8.962","17.715","17.304","6.834","5.149","143.541"
"33","GTD","Jeroen Bleekemolen","9","1:28.184","19:26.247","Green","Track","4.386","7.804","4.506","9.329","8.012","2.038","0.543","7.644","16.568","16.253","6.171","4.930","150.678"
"44","GTD","Andy Lally","9","1:30.363","19:46.053","Green","Track","4.430","7.927","4.506","9.489","8.023","2.028","0.543","7.904","16.987","17.184","6.347","4.995","150.678"
"66","GTLM","Dirk Mueller","8","3:02.837","19:47.135","Green","Track","90.079","9.642","5.092","10.289","8.183","2.021","0.547","8.802","17.957","17.627","7.198","5.400","149.576"
"55","DPi","Ryan Hunter-Reay","9","1:23.168","19:47.493","Green","Track","3.885","6.646","4.090","8.930","6.957","1.782","0.479","7.977","16.615","15.344","6.011","4.452","170.810"
"38","LMP2","Kyle Masson","9","1:28.305","19:49.106","Green","Track","4.266","7.567","4.431","9.434","7.488","1.864","0.499","8.456","16.547","16.621","6.298","4.834","163.964"
"52","LMP2","Matthew McMurry","8","1:25.685","19:54.813","Green","Track","4.179","7.169","4.437","10.100","7.637","1.877","0.502","7.724","15.949","15.464","6.103","4.544","162.984"
"6","DPi","Juan Pablo Montoya","8","1:21.194","19:55.647","Green","Track","3.905","6.858","3.922","8.855","7.119","1.797","0.482","7.478","15.424","14.866","5.908","4.580","169.747"
"14","GTD","Jack Hawksworth","8","1:27.338","20:09.274","Green","Track","4.313","7.743","4.447","9.101","7.967","2.028","0.544","7.550","16.413","16.284","6.179","4.769","150.401"
"8","GTD","Ryan Dalziel","8","3:29.472","20:12.783","Green","Pit","4.524","8.076","4.668","0.000","0.000","2.071","0.554","8.464","18.850","18.040","8.121","117.671","147.686"
"85","DPi","Tristan Vautier","10","1:24.591","20:14.353","Green","Track","4.036","7.118","4.185","9.006","7.314","1.847","0.496","7.730","16.710","15.578","5.946","4.625","164.956"
"73","GTD","Patrick Long","9","1:29.595","20:15.628","Green","Track","4.396","8.033","4.545","9.446","8.014","2.039","0.550","7.991","16.709","16.815","6.182","4.875","148.760"
"76","GTD","Matt Plumb","8","1:30.460","20:18.600","Green","Track","4.537","7.815","4.819","9.888","8.307","2.093","0.561","8.036","16.878","16.492","6.242","4.792","145.843"
"3","GTLM","Jan Magnussen","9","1:30.388","20:21.537","Green","Track","4.408","7.860","4.738","9.699","7.918","1.982","0.530","8.091","17.267","16.608","6.424","4.863","154.374"
"19","GTD","Alex Riberas","8","1:48.113","20:24.896","Green","Track","13.932","10.675","5.267","10.236","9.041","2.577","0.786","10.043","17.346","16.884","6.497","4.829","104.094"
"63","GTD","Toni Vilander","6","4:59.294","20:26.637","Green","Pit","4.511","8.288","4.656","10.032","8.095","2.020","0.544","8.241","17.618","17.499","8.503","209.287","150.401"
"5","DPi","Filipe Albuquerque","10","1:26.970","20:26.993","Green","Track","4.261","7.515","4.392","9.270","7.264","1.825","0.513","8.630","16.358","16.249","6.033","4.660","159.490"
"74","GTD","Gar Robinson V","8","1:35.001","20:28.997","Green","Track","4.694","8.195","4.755","10.482","8.212","2.064","0.555","8.981","17.431","17.703","6.753","5.176","147.420"
"31","DPi","Felipe Nasr","8","1:26.625","20:30.666","Green","Track","4.090","7.097","4.357","9.425","7.287","1.823","0.495","8.312","16.893","16.233","6.260","4.353","165.289"
"12","GTD","Townsend Bell","5","1:34.490","20:33.384","Green","Track","4.768","8.284","4.848","10.154","8.177","2.046","0.549","8.688","18.096","17.296","6.675","4.909","149.031"
"86","GTD","Mario Farnbacher","9","1:26.754","20:34.097","Green","Track","4.453","7.807","4.449","9.165","7.829","1.998","0.537","7.691","16.011","16.066","5.938","4.810","152.362"
"912","GTLM","Earl Bamber","10","1:32.105","20:34.708","Green","Pit","4.315","7.615","4.464","8.920","7.572","1.944","0.523","7.693","15.730","15.939","6.558","10.832","156.440"
"57","GTD","Katherine Legge","9","1:27.703","20:36.868","Green","Track","4.345","7.720","4.528","9.295","7.982","2.002","0.536","7.736","16.474","16.271","6.167","4.647","152.646"
"911","GTLM","Nick Tandy","10","1:25.896","20:38.553","Green","Track","4.322","7.403","4.447","9.154","7.610","1.954","0.524","7.715","16.150","15.995","6.102","4.520","156.142"
"84","DPi","Stephen Simpson","10","1:24.326","20:39.434","Green","Track","4.271","7.411","4.442","8.926","7.255","1.850","0.497","7.774","15.938","15.963","5.579","4.420","164.624"
"77","DPi","Oliver Jarvis","10","1:23.452","20:41.161","Green","Track","3.963","7.115","4.269","9.076","7.041","1.790","0.481","7.859","15.944","15.547","5.954","4.413","170.100"
"50","DPi","Kyle Kaiser","10","1:25.519","20:46.279","Green","Track","4.373","7.492","4.364","9.423","7.367","1.844","0.494","7.916","15.933","15.471","6.315","4.527","165.624"
"96","GTD","Bill Auberlen","9","1:27.494","20:49.126","Green","Track","4.284","7.731","4.432","9.464","7.823","1.957","0.524","7.855","16.435","16.113","6.125","4.751","156.142"
"4","GTLM","Tommy Milner","10","1:28.067","20:50.457","Green","Track","4.334","7.489","4.481","9.287","7.694","1.951","0.524","8.239","16.713","16.445","6.276","4.634","156.142"
"24","GTLM","John Edwards","10","1:26.553","20:51.561","Green","Track","4.230","7.659","4.542","9.001","7.698","1.951","0.523","7.836","15.989","16.327","6.020","4.777","156.440"
"9","GTD","Scott Hargrove","9","1:31.663","20:51.993","Green","Track","4.508","7.693","4.685","9.764","8.043","2.033","0.546","8.480","17.620","16.877","6.527","4.887","149.850"
"33","GTD","Jeroen Bleekemolen","10","1:26.790","20:53.037","Green","Track","4.415","7.884","4.503","9.200","7.935","2.032","0.541","7.505","16.137","15.939","5.930","4.769","151.235"
"67","GTLM","Richard Westbrook","9","1:32.208","20:58.300","Green","Track","4.681","8.244","4.818","9.801","7.936","1.992","0.550","8.357","17.448","16.998","6.366","5.017","148.760"
"55","DPi","Ryan Hunter-Reay","10","1:20.252","21:07.745","Green","Track","3.974","7.121","4.167","9.080","7.050","1.793","0.483","7.068","15.135","14.483","5.634","4.264","169.396"
"25","GTLM","Tom Blomqvist","9","3:15.113","21:08.152","Green","Pit","4.454","8.019","4.580","9.360","7.804","1.956","0.537","8.192","17.092","16.993","7.233","108.893","152.362"
"44","GTD","Andy Lally","10","1:29.453","21:15.506","Green","Track","4.473","7.881","4.609","9.585","7.964","2.022","0.542","7.673","16.810","16.747","6.248","4.899","150.956"
"38","LMP2","Kyle Masson","10","1:27.389","21:16.495","Green","Track","4.223","7.713","4.541","9.557","7.517","1.858","0.499","8.194","16.309","15.926","6.097","4.955","163.964"
"66","GTLM","Dirk Mueller","9","1:32.505","21:19.640","Green","Track","4.735","8.166","4.817","9.699","8.015","2.004","0.540","8.761","17.332","17.103","6.333","5.000","151.515"
"6","DPi","Juan Pablo Montoya","9","1:24.153","21:19.800","Green","Track","3.929","6.964","4.170","9.819","7.309","1.804","0.483","7.805","15.527","15.395","6.353","4.595","169.396"
"52","LMP2","Matthew McMurry","9","1:25.558","21:20.371","Green","Track","4.052","7.174","4.401","9.507","7.437","1.853","0.496","7.492","15.606","15.775","6.981","4.784","164.956"
"14","GTD","Jack Hawksworth","9","1:26.393","21:35.667","Green","Track","4.342","7.685","4.465","9.032","7.876","2.021","0.542","7.540","16.088","16.067","6.027","4.708","150.956"
"85","DPi","Tristan Vautier","11","1:21.776","21:36.129","Green","Track","3.975","6.876","4.139","8.766","7.168","1.839","0.494","7.277","15.639","15.018","6.076","4.509","165.624"
"76","GTD","Matt Plumb","9","1:28.012","21:46.612","Green","Track","4.477","7.698","4.665","9.256","8.045","2.065","0.557","7.813","16.382","16.229","6.143","4.682","146.891"
"3","GTLM","Jan Magnussen","10","1:28.744","21:50.281","Green","Track","4.462","7.892","4.689","9.524","7.842","1.976","0.529","7.727","16.850","16.285","6.151","4.817","154.666"
"5","DPi","Filipe Albuquerque","11","1:24.667","21:51.660","Green","Track","4.146","6.913","4.651","9.771","7.368","1.835","0.491","7.838","15.584","15.624","5.896","4.550","166.636"
"31","DPi","Felipe Nasr","9","1:23.455","21:54.121","Green","Track","4.017","7.003","4.268","8.953","7.118","1.808","0.489","8.029","16.028","15.560","5.953","4.229","167.317"
"19","GTD","Alex Riberas","9","1:31.177","21:56.073","Green","Track","4.403","8.028","4.765","9.879","8.161","2.032","0.543","8.420","16.942","16.917","6.348","4.739","150.678"
"54","DPi","Colin Braun","3","16:39.751","22:02.767","Green","Track","899.076","12.632","6.090","13.258","8.356","2.245","0.670","9.616","18.623","17.412","6.640","5.133","122.117"
"8","GTD","Ryan Dalziel","9","1:50.859","22:03.642","Green","Track","16.723","11.070","5.072","0.000","0.000","2.043","0.549","8.736","18.313","17.685","6.766","5.100","149.031"
"86","GTD","Mario Farnbacher","10","1:29.651","22:03.748","Green","Track","4.416","7.665","4.411","9.191","7.879","1.996","0.537","7.584","16.869","17.252","6.800","5.051","152.362"
"74","GTD","Gar Robinson V","9","1:35.293","22:04.290","Green","Track","4.636","8.114","4.953","10.221","8.017","2.029","0.546","8.711","18.225","17.982","6.765","5.094","149.850"
"911","GTLM","Nick Tandy","11","1:26.573","22:05.126","Green","Track","4.211","7.344","4.439","8.995","7.518","1.933","0.518","7.621","16.511","16.630","6.223","4.630","157.950"
"12","GTD","Townsend Bell","6","1:32.664","22:06.048","Green","Track","4.480","7.936","5.078","9.962","8.675","2.068","0.553","8.237","16.975","17.355","6.475","4.870","147.953"
"84","DPi","Stephen Simpson","11","1:27.006","22:06.440","Green","Track","4.108","7.145","4.410","9.086","7.173","1.834","0.511","7.936","17.304","16.483","6.400","4.616","160.114"
"57","GTD","Katherine Legge","10","1:30.373","22:07.241","Green","Track","4.294","7.827","4.500","9.155","7.873","1.986","0.532","7.703","17.740","17.394","6.560","4.809","153.794"
"50","DPi","Kyle Kaiser","11","1:25.025","22:11.304","Green","Track","4.133","7.030","4.343","9.173","7.164","1.818","0.488","7.892","16.719","15.449","6.265","4.551","167.660"
"63","GTD","Toni Vilander","7","1:49.122","22:15.759","Green","Track","13.846","11.334","5.763","10.817","8.144","2.023","0.546","8.802","18.597","17.499","6.675","5.076","149.850"
"96","GTD","Bill Auberlen","10","1:26.832","22:15.958","Green","Track","4.227","7.618","4.371","9.309","7.723","1.954","0.524","7.644","15.949","15.935","6.604","4.974","156.142"
"4","GTLM","Tommy Milner","11","1:25.927","22:16.384","Green","Track","4.271","7.367","4.421","9.162","7.653","1.952","0.523","7.714","16.113","15.905","6.188","4.658","156.440"
"9","GTD","Scott Hargrove","10","1:28.096","22:20.089","Green","Track","4.416","7.729","4.567","9.290","7.786","2.003","0.539","8.086","16.422","16.358","6.184","4.716","151.796"
"55","DPi","Ryan Hunter-Reay","11","1:18.380","22:26.125","Green","Track","3.780","6.528","3.957","8.614","6.930","1.782","0.479","6.885","14.880","14.595","5.666","4.284","170.810"
"48","GTD","Bryan Sellers","9","4:26.644","22:27.337","Green","Pit","4.412","7.853","4.566","9.410","7.963","2.008","0.538","7.779","16.652","16.818","7.652","180.993","152.078"
"67","GTLM","Richard Westbrook","10","1:30.856","22:29.156","Green","Track","4.494","8.150","4.718","9.630","7.883","1.989","0.550","8.222","17.118","16.817","6.368","4.917","148.760"
"33","GTD","Jeroen Bleekemolen","11","1:37.230","22:30.267","Green","Pit","4.321","7.764","4.505","0.000","0.000","2.034","0.541","7.973","17.067","16.750","7.835","10.934","151.235"
"6","DPi","Juan Pablo Montoya","10","1:22.245","22:42.045","Green","Track","3.893","6.825","3.999","8.638","7.004","1.771","0.476","7.948","16.064","15.226","5.997","4.404","171.887"
"44","GTD","Andy Lally","11","1:28.221","22:43.727","Green","Track","4.403","7.729","4.519","9.272","7.913","2.019","0.543","7.682","16.527","16.586","6.245","4.783","150.678"
"38","LMP2","Kyle Masson","11","1:28.446","22:44.941","Green","Track","4.141","7.419","4.536","9.466","7.404","1.861","0.499","8.933","16.948","15.973","6.421","4.845","163.964"
"52","LMP2","Matthew McMurry","10","1:24.822","22:45.193","Green","Track","4.217","7.416","4.471","9.290","7.527","1.857","0.496","7.330","15.629","15.464","6.287","4.838","164.956"
"66","GTLM","Dirk Mueller","10","1:29.253","22:48.893","Green","Track","4.487","7.672","4.667","9.722","7.826","1.977","0.529","8.213","16.622","16.591","6.175","4.772","154.666"
"25","GTLM","Connor De Phillippi","10","1:49.036","22:57.188","Green","Track","14.222","10.194","5.341","10.345","8.767","2.137","0.655","9.449","18.464","17.761","6.700","5.001","124.913"
"10","DPi","Jordan Taylor","10","3:38.419","22:59.854","Green","Track","127.909","11.123","5.821","10.716","7.478","1.936","0.662","9.066","16.924","16.176","6.090","4.518","123.592"
"14","GTD","Jack Hawksworth","10","1:26.283","23:01.950","Green","Track","4.285","7.714","4.497","8.960","7.849","2.010","0.539","7.546","16.208","16.070","5.903","4.702","151.796"
"85","DPi","Tristan Vautier","12","1:32.708","23:08.837","Green","Pit","4.098","7.492","4.153","8.609","7.147","1.836","0.494","7.487","16.130","16.370","7.832","11.060","165.624"
"5","DPi","Filipe Albuquerque","12","1:22.329","23:13.989","Green","Track","4.146","6.733","4.253","8.961","7.098","1.811","0.489","7.930","15.132","15.569","5.742","4.465","167.317"
"76","GTD","Matt Plumb","10","1:29.086","23:15.698","Green","Track","4.400","7.574","4.652","9.340","8.319","2.083","0.559","7.787","16.324","16.771","6.461","4.816","146.365"
"31","DPi","Felipe Nasr","10","1:22.451","23:16.572","Green","Track","3.868","6.784","4.141","8.786","7.077","1.801","0.484","7.873","16.272","15.293","5.876","4.196","169.046"
"3","GTLM","Jan Magnussen","11","1:27.731","23:18.012","Green","Track","4.358","7.579","4.581","9.579","7.831","1.970","0.527","7.849","16.436","16.159","6.156","4.706","155.253"
"19","GTD","Alex Riberas","10","1:27.504","23:23.577","Green","Track","4.437","7.884","4.492","9.281","7.958","2.015","0.540","7.757","16.061","16.299","6.151","4.629","151.515"
"54","DPi","Colin Braun","4","1:28.674","23:31.441","Green","Track","4.397","7.809","4.516","9.802","7.140","1.795","0.495","8.036","16.972","16.431","6.475","4.806","165.289"
"86","GTD","Mario Farnbacher","11","1:28.106","23:31.854","Green","Track","4.406","7.980","4.492","9.184","7.802","1.996","0.535","7.501","16.336","16.422","6.474","4.978","152.931"
"84","DPi","Stephen Simpson","12","1:28.331","23:34.771","Green","Track","4.229","7.829","4.514","9.642","7.335","1.843","0.503","8.323","17.227","16.606","5.825","4.455","162.660"
"8","GTD","Ryan Dalziel","10","1:32.673","23:36.315","Green","Track","4.647","8.446","4.709","0.000","0.000","2.031","0.543","8.340","17.180","17.274","6.526","4.884","150.678"
"12","GTD","Townsend Bell","7","1:31.177","23:37.225","Green","Track","4.433","7.830","4.831","10.215","8.014","2.017","0.541","8.210","17.136","16.807","6.334","4.809","151.235"
"57","GTD","Katherine Legge","11","1:31.136","23:38.377","Green","Track","4.291","7.595","4.488","10.064","8.004","1.987","0.531","8.079","17.355","17.203","6.520","5.019","154.083"
"50","DPi","Kyle Kaiser","12","1:27.657","23:38.961","Green","Track","4.159","7.033","4.337","9.233","7.153","1.819","0.488","7.726","16.828","17.202","6.885","4.794","167.660"
"74","GTD","Gar Robinson V","10","1:34.606","23:38.896","Green","Track","4.733","8.297","5.136","10.193","8.080","2.042","0.548","8.418","17.192","17.784","7.018","5.165","149.303"
"911","GTLM","Nick Tandy","12","1:33.938","23:39.064","Green","Pit","4.358","7.898","4.559","9.617","7.585","1.947","0.523","7.904","16.047","16.044","6.574","10.882","156.440"
"96","GTD","Bill Auberlen","11","1:25.016","23:40.974","Green","Track","4.235","7.678","4.364","9.175","7.661","1.954","0.524","7.367","15.790","15.652","6.013","4.603","156.142"
"63","GTD","Toni Vilander","8","1:31.809","23:47.568","Green","Track","4.556","8.526","4.782","9.874","8.022","1.996","0.536","8.068","17.022","17.042","6.387","4.998","152.646"
"55","DPi","Ryan Hunter-Reay","12","1:21.471","23:47.596","Green","Track","3.754","6.402","3.938","8.574","6.998","1.782","0.479","7.039","15.401","15.978","6.394","4.732","170.810"
"4","GTLM","Tommy Milner","12","1:33.152","23:49.536","Green","Pit","4.348","7.832","4.523","9.142","7.713","1.952","0.523","7.620","16.057","15.896","6.743","10.803","156.440"
"67","GTLM","Richard Westbrook","11","1:29.022","23:58.178","Green","Track","4.404","7.975","4.697","9.428","7.856","1.984","0.537","8.227","16.496","16.494","6.106","4.818","152.362"
"6","DPi","Juan Pablo Montoya","11","1:18.644","24:00.689","Green","Track","3.822","6.652","3.948","8.599","7.030","1.788","0.480","6.991","14.798","14.500","5.631","4.405","170.455"
"73","GTD","Patrick Long","10","3:50.287","24:05.915","Green","Pit","4.399","7.971","4.603","9.403","7.984","2.034","0.549","7.721","16.848","16.599","6.994","145.182","149.031"
"24","GTLM","John Edwards","11","3:16.449","24:08.010","Green","Pit","4.223","7.623","4.458","8.856","7.636","1.937","0.518","7.664","15.827","15.844","6.912","114.951","157.950"
"52","LMP2","Matthew McMurry","11","1:26.564","24:11.757","Green","Track","4.277","7.391","4.389","9.443","7.483","1.845","0.504","8.484","16.810","15.470","5.996","4.472","162.338"
"66","GTLM","Dirk Mueller","11","1:27.437","24:16.330","Green","Track","4.407","7.547","4.594","9.260","7.803","1.972","0.530","7.911","16.155","16.497","6.137","4.624","154.374"
"48","GTD","Ryan Hardwick","10","1:52.581","24:19.918","Green","Track","14.069","11.056","5.226","10.758","8.174","2.039","0.550","8.819","20.930","18.647","7.054","5.259","148.760"
"44","GTD","Andy Lally","12","1:37.076","24:20.803","Green","Pit","4.340","7.806","4.462","9.368","7.926","2.014","0.538","8.075","17.214","16.897","7.411","11.025","152.078"
"38","LMP2","Kyle Masson","12","1:36.834","24:21.775","Green","Pit","4.172","7.337","4.343","9.254","7.271","1.842","0.512","9.035","17.733","16.362","8.118","10.855","159.801"
"25","GTLM","Connor De Phillippi","11","1:28.691","24:25.879","Green","Track","4.611","7.685","4.692","9.427","7.790","1.983","0.533","8.346","16.578","16.135","6.106","4.805","153.505"
"10","DPi","Jordan Taylor","11","1:26.137","24:25.991","Green","Track","4.199","7.037","4.678","9.277","7.255","1.837","0.513","8.244","16.242","16.224","6.120","4.511","159.490"
"14","GTD","Jack Hawksworth","11","1:32.400","24:34.350","Green","Pit","4.247","7.567","4.408","8.739","7.824","2.009","0.539","7.317","15.790","15.886","7.193","10.881","151.796"
"5","DPi","Filipe Albuquerque","13","1:22.890","24:36.879","Green","Track","4.049","6.667","4.345","8.865","7.013","1.805","0.485","7.727","15.611","15.945","5.896","4.482","168.697"
"31","DPi","Felipe Nasr","11","1:20.876","24:37.448","Green","Track","3.958","6.894","4.138","8.571","7.022","1.806","0.484","7.635","15.202","15.208","5.739","4.219","169.046"
"912","GTLM","Laurens Vanthoor","11","4:04.965","24:39.673","Green","Track","154.813","9.651","4.945","9.946","7.867","1.985","0.536","8.618","17.227","18.068","6.393","4.916","152.646"
"76","GTD","Matt Plumb","11","1:26.172","24:41.870","Green","Track","4.411","7.569","4.585","8.992","7.947","2.057","0.554","7.556","15.946","15.872","5.997","4.686","147.686"
"3","GTLM","Jan Magnussen","12","1:26.607","24:44.619","Green","Track","4.311","7.512","4.558","9.058","7.736","1.962","0.526","7.597","16.584","16.053","6.029","4.681","155.548"
"19","GTD","Alex Riberas","11","1:25.605","24:49.182","Green","Track","4.384","7.750","4.405","9.018","7.840","2.001","0.537","7.441","15.813","15.847","5.944","4.625","152.362"
"54","DPi","Colin Braun","5","1:25.863","24:57.304","Green","Track","4.029","7.526","4.323","9.359","7.069","1.778","0.478","7.416","16.679","16.155","6.313","4.738","171.168"
"86","GTD","Mario Farnbacher","12","1:25.785","24:57.639","Green","Track","4.383","7.656","4.414","8.918","7.718","1.986","0.533","7.253","15.685","16.116","6.293","4.830","153.505"
"84","DPi","Stephen Simpson","13","1:23.179","24:57.950","Green","Track","4.168","7.226","4.428","8.829","7.162","1.838","0.496","7.574","15.593","15.623","5.768","4.474","164.956"
"50","DPi","Kyle Kaiser","13","1:23.523","25:02.484","Green","Track","4.328","7.295","4.304","9.435","7.130","1.826","0.493","7.936","15.564","14.831","5.971","4.410","165.960"
"8","GTD","Ryan Dalziel","11","1:30.480","25:06.795","Green","Track","4.513","8.005","4.689","0.000","0.000","2.021","0.548","8.499","16.759","16.691","6.402","4.853","149.303"
"57","GTD","Katherine Legge","12","1:29.168","25:07.545","Green","Track","4.390","7.574","4.466","9.804","7.786","1.981","0.530","7.719","17.058","16.590","6.545","4.725","154.374"
"74","GTD","Gar Robinson V","11","1:31.775","25:10.671","Green","Track","4.789","8.073","4.782","9.799","8.221","2.085","0.556","8.239","16.920","17.001","6.440","4.870","147.155"
"12","GTD","Townsend Bell","8","1:37.186","25:14.411","Green","Pit","4.442","7.763","4.630","9.634","7.950","2.013","0.540","8.177","16.913","16.721","7.573","10.830","151.515"
"63","GTD","Toni Vilander","9","1:28.377","25:15.945","Green","Track","4.484","7.973","4.535","9.443","7.847","1.994","0.536","7.717","16.490","16.321","6.221","4.816","152.646"
"6","DPi","Juan Pablo Montoya","12","1:19.597","25:20.286","Green","Track","3.817","6.595","4.151","9.447","7.174","1.800","0.483","7.076","14.789","14.203","5.665","4.397","169.396"
"67","GTLM","Richard Westbrook","12","1:27.658","25:25.836","Green","Track","4.419","7.866","4.588","9.428","7.833","1.981","0.531","7.837","16.315","16.099","6.027","4.734","154.083"
"52","LMP2","Matthew McMurry","12","1:21.293","25:33.050","Green","Track","4.035","7.029","4.263","9.188","7.223","1.837","0.492","7.067","15.103","14.761","5.892","4.403","166.297"
"66","GTLM","Dirk Mueller","12","1:25.860","25:42.190","Green","Track","4.321","7.441","4.514","9.103","7.733","1.972","0.529","7.720","15.874","15.965","6.018","4.670","154.666"
"73","GTD","Patrick Long","11","1:41.147","25:47.062","Green","Track","14.100","10.239","4.949","9.820","8.048","2.042","0.550","7.793","16.488","16.403","6.005","4.710","148.760"
"24","GTLM","Jesse Krohn","12","1:39.799","25:47.809","Green","Track","13.843","9.592","4.826","9.480","7.892","1.964","0.526","7.888","16.551","16.444","6.006","4.787","155.548"
"10","DPi","Jordan Taylor","12","1:23.080","25:49.071","Green","Track","4.074","6.770","4.539","8.957","7.159","1.824","0.494","8.045","15.754","15.512","5.650","4.302","165.624"
"25","GTLM","Connor De Phillippi","12","1:26.284","25:52.163","Green","Track","4.469","7.703","4.679","9.319","7.751","1.964","0.528","7.904","15.723","15.419","5.928","4.897","154.959"
"48","GTD","Ryan Hardwick","11","1:32.213","25:52.131","Green","Track","4.686","8.341","4.664","10.018","8.040","2.014","0.540","7.832","17.159","17.330","6.494","5.095","151.515"
"31","DPi","Felipe Nasr","12","1:18.416","25:55.864","Green","Track","3.886","6.577","3.963","8.400","6.991","1.802","0.485","7.447","14.657","14.408","5.671","4.129","168.697"
"5","DPi","Filipe Albuquerque","14","1:21.735","25:58.614","Green","Track","4.024","6.622","5.070","8.785","6.946","1.798","0.483","7.791","15.027","15.105","5.686","4.398","169.396"
"912","GTLM","Laurens Vanthoor","12","1:28.820","26:08.493","Green","Track","4.670","7.841","4.718","9.257","7.740","1.968","0.528","8.251","16.548","16.479","6.152","4.668","154.959"
"3","GTLM","Jan Magnussen","13","1:26.586","26:11.205","Green","Track","4.305","7.495","4.599","9.134","7.735","1.963","0.526","7.513","16.370","16.261","6.060","4.625","155.548"
"84","DPi","Stephen Simpson","14","1:21.317","26:19.267","Green","Track","4.070","7.262","4.224","8.683","7.175","1.832","0.493","7.252","15.381","15.142","5.549","4.254","165.960"
"86","GTD","Mario Farnbacher","13","1:25.106","26:22.745","Green","Track","4.479","7.820","4.375","8.798","7.763","1.990","0.535","7.363","15.469","15.995","5.785","4.734","152.931"
"54","DPi","Colin Braun","6","1:27.394","26:24.698","Green","Track","3.951","7.187","4.218","9.291","6.965","1.774","0.477","7.527","17.274","17.662","6.313","4.755","171.527"
"8","GTD","Ryan Dalziel","12","1:27.859","26:34.654","Green","Track","4.459","7.785","4.612","9.280","7.893","2.023","0.544","7.645","16.210","16.448","6.229","4.731","150.401"
"57","GTD","Katherine Legge","13","1:27.497","26:35.042","Green","Track","4.261","7.596","4.619","9.345","7.834","1.982","0.532","7.735","16.330","16.285","6.261","4.717","153.794"
"33","GTD","Jeroen Bleekemolen","12","4:10.721","26:40.988","Green","Track","161.883","10.004","4.809","9.705","8.062","2.050","0.543","7.776","16.850","17.108","7.139","4.792","150.678"
"74","GTD","Gar Robinson V","12","1:31.152","26:41.823","Green","Track","4.597","8.066","4.788","9.732","8.037","2.041","0.547","8.115","16.494","17.139","6.651","4.945","149.576"
"63","GTD","Toni Vilander","10","1:27.540","26:43.485","Green","Track","4.296","7.840","4.448","9.180","7.789","1.987","0.536","7.790","16.288","16.292","6.244","4.850","152.646"
"6","DPi","Juan Pablo Montoya","13","1:27.242","26:47.528","Green","Pit","3.783","6.506","3.923","8.239","6.825","1.773","0.476","6.920","14.621","15.871","7.251","11.054","171.887"
"67","GTLM","Richard Westbrook","13","1:26.157","26:51.993","Green","Track","4.344","7.789","4.571","9.126","7.767","1.981","0.530","7.703","15.848","15.838","5.917","4.743","154.374"
"52","LMP2","Matthew McMurry","13","1:20.365","26:53.415","Green","Track","3.989","6.798","4.136","8.977","7.201","1.833","0.491","7.084","14.943","14.669","5.834","4.410","166.636"
"96","GTD","Bill Auberlen","12","3:12.775","26:53.749","Green","Pit","4.174","7.539","4.430","9.393","7.714","1.946","0.522","7.699","16.123","16.373","7.551","109.311","156.740"
"9","GTD","Scott Hargrove","11","4:36.836","26:56.925","Green","Pit","4.390","7.582","4.486","9.232","7.953","2.015","0.542","7.906","16.036","16.569","8.397","191.728","150.956"
"77","DPi","Oliver Jarvis","11","6:20.538","27:01.699","Green","Pit","3.942","6.951","4.294","8.911","7.007","1.782","0.494","8.804","17.686","17.042","7.540","296.085","165.624"
"10","DPi","Jordan Taylor","13","1:20.084","27:09.155","Green","Track","3.943","6.710","4.350","8.755","7.106","1.827","0.493","7.715","14.822","14.566","5.453","4.344","165.960"
"73","GTD","Patrick Long","12","1:26.152","27:13.214","Green","Track","4.316","7.718","4.433","9.034","7.886","2.026","0.546","7.714","15.914","15.905","5.848","4.812","149.850"
"24","GTLM","Jesse Krohn","13","1:25.858","27:13.667","Green","Track","4.295","7.579","4.661","9.028","7.639","1.942","0.521","7.837","15.935","15.903","5.760","4.758","157.041"
"66","GTLM","Dirk Mueller","13","1:33.885","27:16.075","Green","Pit","4.284","7.331","4.616","9.212","7.759","1.977","0.530","7.904","16.068","16.303","7.113","10.788","154.374"
"25","GTLM","Connor De Phillippi","13","1:24.174","27:16.337","Green","Track","4.308","7.348","4.403","9.024","7.648","1.954","0.524","7.634","15.493","15.338","5.812","4.688","156.142"
"5","DPi","Filipe Albuquerque","15","1:19.709","27:18.323","Green","Track","3.982","6.495","4.128","8.469","6.940","1.793","0.480","7.549","14.943","14.869","5.751","4.310","170.455"
"48","GTD","Ryan Hardwick","12","1:31.211","27:23.342","Green","Track","4.845","8.233","4.576","9.665","8.004","2.013","0.539","7.670","17.402","17.002","6.382","4.880","151.796"
"31","DPi","Felipe Nasr","13","1:29.232","27:25.096","Green","Pit","3.748","6.471","4.131","9.355","7.242","1.813","0.487","7.509","15.223","14.794","7.509","10.950","168.004"
"911","GTLM","Patrick Pilet","13","3:49.057","27:28.121","Green","Track","142.606","9.071","4.940","9.485","7.778","1.975","0.545","8.378","16.761","16.582","6.287","4.649","150.125"
"912","GTLM","Laurens Vanthoor","13","1:26.307","27:34.800","Green","Track","4.513","7.692","4.501","9.040","7.630","1.959","0.526","7.827","16.177","15.912","5.908","4.622","155.548"
