"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"5","DPi","Filipe Albuquerque","2","1:34.970","3:31.631","Green","Track","2.976","8.192","11.146","3.488","0.452","12.211","19.740","12.996","15.762","5.010","2.997","181.768"
"55","DPi","Jonathan Bomarito","1","3:31.729","3:31.729","Green","Pit","15.666","11.593","15.206","4.741","0.685","16.633","23.279","14.019","18.007","11.110","58.156","119.940"
"67","GTLM","Ryan Briscoe","1","3:37.436","3:37.436","Green","Pit","14.602","11.221","14.903","4.524","0.714","18.358","24.133","15.152","19.785","10.835","40.871","115.069"
"63","GTD","Toni Vilander","2","1:48.478","3:53.614","Green","Track","3.365","9.129","12.615","3.924","0.505","14.786","22.159","14.562","18.033","5.943","3.457","162.691"
"33","GTD","Felipe Fraga","2","1:47.663","3:54.454","Green","Track","3.390","9.136","12.570","3.931","0.507","14.200","22.059","14.524","18.056","5.873","3.417","162.049"
"77","DPi","Tristan Nunez","1","3:58.983","3:58.983","Green","Pit","14.660","10.874","13.291","3.893","0.587","17.734","23.549","14.403","20.252","11.799","67.608","139.964"
"54","DPi","Colin Braun","2","1:35.778","4:01.558","Green","Track","3.151","8.814","10.969","3.458","0.448","12.138","19.975","12.716","15.988","5.133","2.988","183.391"
"96","GTD","Robby Foley","2","1:47.209","4:02.011","Green","Track","3.301","8.944","12.299","3.858","0.498","14.371","22.193","14.424","18.028","5.895","3.398","164.978"
"912","GTLM","Laurens Vanthoor","2","1:46.072","4:03.059","Green","Track","3.326","9.042","12.321","3.843","0.497","14.079","21.653","14.298","17.505","6.079","3.429","165.310"
"911","GTLM","Nick Tandy","2","1:47.101","4:07.562","Green","Track","3.364","9.097","12.347","3.859","0.499","14.423","22.098","14.433","17.730","5.840","3.411","164.647"
"3","GTLM","Jan Magnussen","2","1:47.175","4:11.510","Green","Track","3.339","9.089","12.384","3.825","0.496","14.431","22.185","14.244","17.949","5.860","3.373","165.643"
"4","GTLM","Tommy Milner","2","1:46.549","4:11.906","Green","Track","3.355","9.371","12.325","3.826","0.502","14.404","21.903","14.288","17.491","5.730","3.354","163.664"
"25","GTLM","Connor De Phillippi","2","1:45.620","4:13.827","Green","Track","3.447","9.164","12.137","3.809","0.490","14.355","21.739","14.090","17.481","5.607","3.301","167.672"
"24","GTLM","John Edwards","2","1:45.669","4:15.357","Green","Track","3.390","9.141","12.373","3.836","0.493","14.074","21.656","14.147","17.562","5.671","3.326","166.651"
"57","GTD","Bia Figueiredo","2","1:53.295","4:18.595","Green","Track","3.606","10.028","12.718","3.954","0.512","15.214","23.906","14.978","18.836","6.063","3.480","160.467"
"50","DPi","Rene Binder","2","1:44.168","4:24.308","Green","Track","3.269","8.934","12.289","3.638","0.489","14.357","21.367","14.093","17.005","5.600","3.127","168.015"
"9","GTD","Zacharie Robichon","2","1:49.632","4:28.723","Green","Track","3.390","9.220","12.706","3.972","0.512","15.124","22.431","14.584","18.215","5.995","3.483","160.467"
"48","GTD","Bryan Sellers","2","1:48.601","4:30.135","Green","Track","3.384","9.027","12.633","3.948","0.509","14.670","22.355","14.517","18.061","6.015","3.482","161.413"
"8","GTD","Ryan Dalziel","2","1:50.821","4:33.920","Green","Track","3.507","9.386","12.912","4.048","0.518","14.855","22.584","14.906","18.485","6.078","3.542","158.608"
"14","GTD","Philipp Frommenwiler","2","1:51.574","4:35.597","Green","Track","3.406","9.400","12.635","3.907","0.503","14.776","22.641","15.925","18.657","6.213","3.511","163.338"
"540","GTD","Marco Seefried","2","1:50.321","4:36.546","Green","Track","3.433","9.198","12.756","4.010","0.517","14.700","22.783","14.781","18.482","6.136","3.525","158.915"
"85","DPi","Tristan Vautier","2","2:07.952","4:38.539","Green","Pit","3.180","8.661","11.290","3.572","0.500","13.706","20.701","14.233","23.570","15.863","12.676","164.318"
"66","GTLM","Joey Hand","2","1:49.094","4:59.001","Green","Track","3.533","9.164","12.674","3.892","0.532","15.027","21.953","14.290","18.244","6.322","3.463","154.434"
"47","GTD","Jacob Eidson","2","1:54.393","4:59.077","Green","Track","3.652","9.684","13.073","4.011","0.516","15.666","23.189","15.560","19.003","6.462","3.577","159.223"
"31","DPi","Felipe Nasr","3","1:34.306","5:01.691","Green","Track","2.925","7.893","11.037","3.468","0.448","11.960","20.020","12.739","15.709","5.084","3.023","183.391"
"5","DPi","Filipe Albuquerque","3","1:35.963","5:07.594","Green","Track","2.922","7.855","11.057","3.468","0.448","11.763","19.435","13.939","16.826","5.217","3.033","183.391"
"6","DPi","Juan Pablo Montoya","2","2:37.519","5:07.732","Green","Pit","42.131","10.611","12.359","3.621","0.522","14.407","21.838","13.699","16.550","9.518","12.263","157.393"
"29","GTD","Ricky Feller","2","1:50.726","5:09.892","Green","Track","3.389","9.203","12.736","3.966","0.507","15.485","22.696","14.908","18.410","5.965","3.461","162.049"
"73","GTD","Patrick Long","2","1:56.954","5:11.666","Green","Track","3.733","10.015","13.307","4.211","0.569","16.558","23.869","15.713","19.368","6.128","3.483","144.392"
"38","LMP2","Andrew Evans","2","1:55.678","5:12.182","Green","Track","3.402","9.928","13.340","3.874","0.578","17.336","24.242","14.760","18.799","6.167","3.252","142.144"
"10","DPi","Jordan Taylor","2","2:27.592","5:15.469","Green","Track","43.381","11.048","13.542","3.831","0.577","15.083","21.522","13.416","16.755","5.357","3.080","142.390"
"7","DPi","Ricky Taylor","2","2:40.110","5:33.362","Green","Track","40.754","11.257","13.474","3.990","0.582","15.179","22.054","14.312","24.497","9.894","4.117","141.167"
"54","DPi","Colin Braun","3","1:33.979","5:35.537","Green","Track","2.899","7.681","10.843","3.429","0.443","12.582","19.456","12.777","15.686","5.196","2.987","185.461"
"84","DPi","Stephen Simpson","2","2:56.435","5:39.378","Green","Pit","47.717","11.178","15.428","4.052","0.576","16.259","24.804","14.849","18.551","10.833","12.188","142.637"
"63","GTD","Toni Vilander","3","1:46.998","5:40.612","Green","Track","3.314","8.787","12.875","3.977","0.510","14.137","21.800","14.432","17.836","5.890","3.440","161.096"
"912","GTLM","Laurens Vanthoor","3","1:44.368","5:47.427","Green","Track","3.301","8.731","12.209","3.821","0.493","13.564","21.505","14.199","17.419","5.755","3.371","166.651"
"96","GTD","Robby Foley","3","1:46.877","5:48.888","Green","Track","3.257","8.806","12.284","3.851","0.498","13.972","22.341","14.443","18.283","5.781","3.361","164.978"
"77","DPi","Tristan Nunez","2","1:56.916","5:55.899","Green","Track","14.361","10.405","12.697","3.932","0.564","14.261","21.353","13.549","17.291","5.470","3.033","145.672"
"3","GTLM","Jan Magnussen","3","1:44.685","5:56.195","Green","Track","3.277","8.807","12.287","3.831","0.495","13.842","21.545","14.120","17.468","5.677","3.336","165.978"
"44","GTD","Andy Lally","2","2:26.388","5:57.999","Green","Pit","14.771","10.421","14.276","4.170","0.537","17.128","24.533","17.848","19.493","10.685","12.526","152.996"
"4","GTLM","Tommy Milner","3","1:46.106","5:58.012","Green","Track","3.297","8.782","12.281","3.817","0.515","13.903","21.565","14.418","18.458","5.735","3.335","159.532"
"24","GTLM","John Edwards","3","1:44.401","5:59.758","Green","Track","3.229","8.531","12.156","3.814","0.492","13.229","21.143","14.008","17.817","6.589","3.393","166.990"
"911","GTLM","Nick Tandy","3","1:52.528","6:00.090","Green","Track","3.300","8.720","12.264","3.845","0.496","16.348","26.532","14.345","17.552","5.770","3.356","165.643"
"25","GTLM","Connor De Phillippi","3","1:49.103","6:02.930","Green","Track","3.191","8.533","12.108","3.788","0.488","13.735","21.481","14.131","22.747","5.597","3.304","168.359"
"50","DPi","Rene Binder","3","1:40.020","6:04.328","Green","Track","3.011","8.201","11.202","3.522","0.454","13.475","21.279","13.738","16.560","5.486","3.092","180.967"
"57","GTD","Bia Figueiredo","3","1:48.789","6:07.384","Green","Track","3.386","9.044","12.530","3.931","0.508","14.768","22.399","14.613","18.213","5.941","3.456","161.730"
"52","LMP2","Eric Lux","2","2:56.854","6:10.068","Green","Track","63.039","11.909","15.192","3.972","0.563","16.349","23.477","15.189","18.112","5.827","3.225","145.931"
