"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"85","DPi","Misha Goikhberg","18","1:14.025","29:07.167","Green","Track","0.581","6.503","2.699","3.956","10.990","7.328","5.355","3.946","10.935","15.247","1.560","4.925","141.997"
"54","DPi","Colin Braun","19","1:12.129","29:10.314","Green","Track","0.564","6.292","2.589","3.878","10.342","7.185","5.313","3.897","10.627","15.033","1.562","4.847","146.277"
"4","GTLM","Tommy Milner","17","1:18.054","29:26.193","Green","Track","0.624","6.989","2.894","4.120","10.945","7.854","5.621","4.342","11.710","15.880","1.699","5.376","132.212"
"31","DPi","Felipe Nasr","18","1:14.709","29:45.613","Green","Track","0.586","6.516","2.933","4.029","10.723","7.470","5.568","4.027","11.138","15.240","1.556","4.923","140.785"
"5","DPi","Joao Barbosa","19","1:15.178","29:49.178","Green","Track","0.582","6.514","3.286","4.207","10.790","7.394","5.538","4.002","10.986","15.382","1.555","4.942","141.753"
"55","DPi","Jonathan Bomarito","18","1:16.481","29:53.562","Green","Track","0.562","6.328","2.707","3.985","10.474","7.211","5.318","3.948","12.083","17.469","1.583","4.813","146.797"
"77","DPi","Tristan Nunez","13","1:16.615","29:56.296","Green","Track","0.563","6.325","2.870","4.249","10.788","7.338","5.420","3.909","10.870","17.821","1.596","4.866","146.536"
"25","GTLM","Tom Blomqvist","17","1:21.021","29:59.850","Green","Track","0.631","7.006","3.064","4.556","11.403","7.795","5.564","4.315","11.680","17.877","1.696","5.434","130.745"
"24","GTLM","John Edwards","17","1:29.396","30:13.551","Green","Pit","0.632","7.016","2.949","4.082","11.001","7.717","5.652","4.303","11.710","15.966","3.286","15.082","130.538"
"67","GTLM","Ryan Briscoe","19","1:18.472","30:14.803","Green","Track","0.636","7.090","3.041","4.174","11.004","7.837","5.637","4.289","11.790","15.864","1.686","5.424","129.717"
"3","GTLM","Antonio Garcia","19","1:17.443","30:17.831","Green","Track","0.623","6.973","2.848","4.066","10.865","7.772","5.572","4.355","11.590","15.688","1.717","5.374","132.424"
"84","DPi","Simon Trummer","18","1:26.481","30:22.813","Green","Pit","0.579","6.501","2.729","3.924","10.625","7.270","5.253","4.025","10.840","15.680","4.119","14.936","142.487"
"10","DPi","Jordan Taylor","18","3:19.187","30:25.186","Green","Track","0.000","0.000","0.000","0.000","12.611","7.881","6.164","4.249","11.772","16.753","1.578","4.950","0.000"
"85","DPi","Misha Goikhberg","19","1:18.454","30:25.621","Green","Track","0.579","6.465","2.955","4.353","11.993","8.016","5.445","3.985","11.304","16.773","1.582","5.004","142.487"
"66","GTLM","Sebastien Bourdais","16","1:24.576","30:29.843","Green","Track","0.639","7.113","3.459","4.651","11.942","8.822","7.174","4.580","12.158","16.855","1.728","5.455","129.108"
"54","DPi","Colin Braun","20","1:27.799","30:38.113","Green","Pit","0.562","6.291","2.651","4.017","10.927","7.517","5.631","4.066","11.064","16.788","3.376","14.909","146.797"
"4","GTLM","Tommy Milner","18","1:17.780","30:43.973","Green","Track","0.627","6.981","2.888","4.093","10.834","7.865","5.612","4.354","11.686","15.773","1.698","5.369","131.579"
"31","DPi","Felipe Nasr","19","1:12.313","30:57.926","Green","Track","0.580","6.458","2.663","3.859","10.355","7.172","5.181","3.968","10.720","14.849","1.580","4.928","142.241"
"5","DPi","Joao Barbosa","20","1:13.122","31:02.300","Green","Track","0.579","6.501","2.810","3.791","10.335","7.288","5.371","4.014","10.950","14.996","1.548","4.939","142.487"
"55","DPi","Jonathan Bomarito","19","1:11.968","31:05.530","Green","Track","0.561","6.307","2.699","3.903","10.330","7.134","5.170","3.936","10.679","14.813","1.609","4.827","147.059"
"77","DPi","Tristan Nunez","14","1:14.187","31:10.483","Green","Track","0.564","6.359","2.715","3.975","10.474","7.634","5.560","4.001","10.964","15.521","1.588","4.832","146.277"
"25","GTLM","Tom Blomqvist","18","1:19.613","31:19.463","Green","Track","0.632","7.019","2.936","4.396","10.898","7.737","5.728","4.426","11.879","16.828","1.702","5.432","130.538"
"85","DPi","Misha Goikhberg","20","1:15.154","31:40.775","Green","Track","0.582","6.507","3.037","4.340","11.048","7.326","5.409","4.057","11.006","15.306","1.593","4.943","141.753"
"10","DPi","Jordan Taylor","19","1:19.109","31:44.295","Green","Track","0.580","6.514","3.075","4.260","10.915","7.372","5.521","4.009","13.979","16.399","1.559","4.926","142.241"
"67","GTLM","Ryan Briscoe","20","1:29.594","31:44.397","Green","Pit","0.633","7.088","2.925","4.086","10.943","7.808","5.675","4.278","11.753","15.850","3.495","15.060","130.332"
"3","GTLM","Antonio Garcia","20","1:29.450","31:47.281","Green","Pit","0.625","6.984","2.865","4.103","10.928","7.754","5.554","4.327","11.577","16.151","3.588","14.994","132.000"
"66","GTLM","Sebastien Bourdais","17","1:19.386","31:49.229","Green","Track","0.636","7.070","3.130","4.314","11.302","7.894","5.753","4.354","11.765","16.031","1.705","5.432","129.717"
"50","DPi","Kyle Kaiser","14","5:25.047","31:51.732","Green","Track","0.000","0.000","0.000","0.000","11.903","7.578","5.698","4.137","11.176","15.766","1.555","4.924","0.000"
"4","GTLM","Tommy Milner","19","1:18.124","32:02.097","Green","Track","0.626","6.977","2.942","4.132","10.926","7.870","5.684","4.277","11.711","15.933","1.694","5.352","131.789"
"911","GTLM","Nick Tandy","19","5:03.568","32:07.429","Green","Track","0.000","0.000","0.000","0.000","12.377","8.380","6.285","4.479","12.161","16.874","1.671","5.366","0.000"
"7","DPi","Helio Castroneves","15","8:05.437","32:07.466","Green","Track","0.000","0.000","0.000","0.000","12.793","8.123","6.234","4.251","11.324","16.826","1.596","4.856","0.000"
"31","DPi","Felipe Nasr","20","1:12.314","32:10.240","Green","Track","0.579","6.455","2.591","3.796","10.448","7.228","5.166","4.070","10.808","14.699","1.566","4.908","142.487"
"912","GTLM","Laurens Vanthoor","17","7:32.132","32:13.993","Green","Track","0.000","0.000","0.000","0.000","12.776","8.604","6.378","4.459","13.104","17.242","1.681","5.394","0.000"
"5","DPi","Joao Barbosa","21","1:12.987","32:15.287","Green","Track","0.581","6.499","2.706","3.850","10.371","7.326","5.344","3.931","10.820","15.117","1.534","4.908","141.997"
"55","DPi","Jonathan Bomarito","20","1:24.989","32:30.519","Green","Pit","0.559","6.292","2.677","3.908","10.473","7.171","5.300","3.911","11.076","15.494","3.320","14.808","147.585"
"77","DPi","Tristan Nunez","15","1:25.440","32:35.923","Green","Pit","0.564","6.349","2.714","4.097","10.745","7.224","5.372","3.888","10.776","15.312","3.558","14.841","146.277"
"25","GTLM","Tom Blomqvist","19","1:18.418","32:37.881","Green","Track","0.632","7.033","2.999","4.210","10.935","7.710","5.572","4.317","11.720","16.050","1.760","5.480","130.538"
"10","DPi","Jordan Taylor","20","1:14.653","32:58.948","Green","Track","0.579","6.499","2.821","4.061","10.559","7.284","5.520","3.959","11.233","15.609","1.582","4.947","142.487"
"85","DPi","Misha Goikhberg","21","1:26.385","33:07.160","Green","Pit","0.578","6.503","2.735","3.919","10.926","7.367","5.366","3.966","10.904","15.349","3.835","14.937","142.734"
"50","DPi","Kyle Kaiser","15","1:16.039","33:07.771","Green","Track","0.578","6.477","2.797","4.448","11.557","7.764","5.451","4.017","10.954","15.510","1.554","4.932","142.734"
"66","GTLM","Sebastien Bourdais","18","1:22.644","33:11.873","Green","Track","0.634","7.072","2.888","5.834","11.648","8.344","6.281","4.432","11.941","16.404","1.715","5.451","130.126"
"4","GTLM","Tommy Milner","20","1:17.526","33:19.623","Green","Track","0.624","6.968","2.863","4.087","10.852","7.723","5.581","4.362","11.620","15.784","1.705","5.357","132.212"
"7","DPi","Helio Castroneves","16","1:17.797","33:25.263","Green","Track","0.563","6.392","2.866","3.893","10.576","7.467","5.536","4.719","12.451","16.850","1.604","4.880","146.536"
"31","DPi","Felipe Nasr","21","1:16.538","33:26.778","Green","Track","0.576","6.423","2.686","4.001","11.065","7.367","5.505","4.544","11.491","16.432","1.548","4.900","143.229"
"911","GTLM","Nick Tandy","20","1:20.655","33:28.084","Green","Track","0.631","7.010","3.116","4.335","11.364","8.478","6.117","4.338","11.905","16.318","1.679","5.364","130.745"
"5","DPi","Joao Barbosa","22","1:14.702","33:29.989","Green","Track","0.579","6.459","2.992","4.150","11.128","7.448","5.324","4.015","10.937","15.197","1.551","4.922","142.487"
"912","GTLM","Laurens Vanthoor","18","1:20.957","33:34.950","Green","Track","0.637","7.033","3.109","4.367","12.166","7.976","6.168","4.329","11.991","16.144","1.664","5.373","129.513"
"6","DPi","Juan Pablo Montoya","16","7:00.079","33:51.452","Green","Track","0.000","0.000","0.000","0.000","13.020","8.261","6.507","4.338","12.026","20.056","1.655","4.947","0.000"
"25","GTLM","Tom Blomqvist","20","1:34.585","34:12.466","Green","Pit","0.635","7.032","2.937","4.135","10.894","7.772","5.613","4.385","12.555","18.794","4.716","15.117","129.921"
"10","DPi","Jordan Taylor","21","1:13.999","34:12.947","Green","Track","0.581","6.518","2.658","3.947","10.514","7.229","5.498","4.075","11.157","15.317","1.570","4.935","141.997"
"84","DPi","Simon Trummer","19","3:50.638","34:13.451","Green","Pit","0.000","0.000","0.000","0.000","14.316","9.632","7.175","4.698","12.283","18.195","4.660","15.071","0.000"
"50","DPi","Kyle Kaiser","16","1:13.202","34:20.973","Green","Track","0.579","6.509","2.694","3.857","10.361","7.314","5.421","3.993","10.795","15.104","1.603","4.972","142.487"
"66","GTLM","Sebastien Bourdais","19","1:18.383","34:30.256","Green","Track","0.636","7.103","3.072","4.164","10.841","7.770","5.633","4.340","11.745","15.944","1.701","5.434","129.717"
"54","DPi","Jonathan Bennett","21","4:00.708","34:38.821","Green","Track","0.000","0.000","0.000","0.000","11.671","7.791","5.640","4.076","11.105","15.965","1.549","4.843","0.000"
"7","DPi","Helio Castroneves","17","1:16.241","34:41.504","Green","Track","0.566","6.367","2.628","3.848","10.439","7.204","5.363","4.001","11.089","18.220","1.627","4.889","145.760"
"5","DPi","Joao Barbosa","23","1:15.137","34:45.126","Green","Track","0.580","6.473","2.689","3.805","10.456","7.439","5.735","3.928","11.125","16.462","1.534","4.911","142.241"
"911","GTLM","Nick Tandy","21","1:18.394","34:46.478","Green","Track","0.630","6.994","2.924","4.079","10.843","7.650","5.590","4.600","11.878","16.181","1.665","5.360","130.952"
"4","GTLM","Tommy Milner","21","1:30.045","34:49.668","Green","Pit","0.624","6.982","2.918","4.178","10.973","7.964","5.700","4.319","11.628","16.230","3.545","14.984","132.212"
"912","GTLM","Laurens Vanthoor","19","1:18.713","34:53.663","Green","Track","0.632","7.026","2.945","4.213","11.262","7.856","5.774","4.194","11.678","16.102","1.666","5.365","130.538"
"3","GTLM","Jan Magnussen","21","3:06.695","34:53.976","Green","Track","0.000","0.000","0.000","0.000","12.273","8.379","5.856","4.300","12.013","16.398","1.766","5.960","0.000"
"31","DPi","Felipe Nasr","22","1:29.204","34:55.982","Green","Pit","0.576","6.439","2.752","4.017","10.937","7.323","5.445","4.149","11.136","16.864","4.291","15.275","143.229"
"77","DPi","Oliver Jarvis","16","2:24.614","35:00.537","Green","Track","0.000","0.000","0.000","0.000","12.458","7.887","7.167","4.072","11.290","19.067","1.572","4.812","0.000"
"6","DPi","Juan Pablo Montoya","17","1:16.214","35:07.666","Green","Track","0.574","6.464","2.834","4.082","11.305","7.535","5.508","4.165","11.602","15.649","1.594","4.902","143.728"
"67","GTLM","Ryan Briscoe","21","3:29.603","35:14.000","Green","Track","0.000","0.000","0.000","0.000","13.654","9.276","6.558","4.682","12.325","17.281","1.715","5.456","0.000"
"10","DPi","Jordan Taylor","22","1:13.576","35:26.523","Green","Track","0.579","6.524","2.649","3.873","10.312","7.339","5.411","3.964","10.921","15.497","1.571","4.936","142.487"
"24","GTLM","John Edwards","18","5:15.591","35:29.142","Green","Track","0.000","0.000","0.000","0.000","12.757","8.650","6.296","4.515","12.272","19.166","1.747","5.466","0.000"
"50","DPi","Kyle Kaiser","17","1:12.806","35:33.779","Green","Track","0.581","6.524","2.622","3.778","10.272","7.322","5.392","3.925","10.783","15.115","1.560","4.932","141.997"
"66","GTLM","Sebastien Bourdais","20","1:17.800","35:48.056","Green","Track","0.633","7.076","2.950","4.071","10.784","7.766","5.590","4.312","11.657","15.820","1.714","5.427","130.332"
"7","DPi","Helio Castroneves","18","1:14.977","35:56.481","Green","Track","0.566","6.348","2.616","3.859","10.278","7.221","5.499","3.998","12.074","16.046","1.592","4.880","145.760"
"5","DPi","Joao Barbosa","24","1:13.355","35:58.481","Green","Track","0.579","6.479","2.698","3.844","10.272","7.266","5.322","3.938","10.840","15.701","1.519","4.897","142.487"
"911","GTLM","Nick Tandy","22","1:17.327","36:03.805","Green","Track","0.630","6.990","2.900","4.096","10.757","7.646","5.554","4.274","11.596","15.794","1.701","5.389","130.952"
"55","DPi","Harry Tincknell","21","3:37.028","36:07.547","Green","Pit","0.000","0.000","0.000","0.000","12.820","8.064","5.823","4.105","11.169","15.999","4.263","14.899","0.000"
"54","DPi","Jonathan Bennett","22","1:32.237","36:11.058","Green","Pit","0.563","6.296","2.914","4.167","11.050","7.749","6.051","4.163","12.263","17.725","4.369","14.927","146.536"
"912","GTLM","Laurens Vanthoor","20","1:17.540","36:11.203","Green","Track","0.630","7.006","2.926","4.081","10.836","7.693","5.645","4.223","11.666","15.795","1.672","5.367","130.952"
"77","DPi","Oliver Jarvis","17","1:14.845","36:15.382","Green","Track","0.561","6.333","2.624","4.050","10.731","7.391","5.711","3.996","10.983","15.968","1.628","4.869","147.059"
"3","GTLM","Jan Magnussen","22","1:21.320","36:15.296","Green","Track","0.674","7.246","3.130","4.364","11.274","8.278","5.781","4.369","11.817","17.311","1.706","5.370","122.404"
"6","DPi","Juan Pablo Montoya","18","1:12.243","36:19.909","Green","Track","0.570","6.432","2.588","3.805","10.415","7.271","5.064","4.003","10.801","14.800","1.598","4.896","144.737"
"67","GTLM","Ryan Briscoe","22","1:20.358","36:34.358","Green","Track","0.636","7.118","3.117","4.409","11.503","7.979","5.912","4.331","11.941","16.336","1.678","5.398","129.717"
"10","DPi","Jordan Taylor","23","1:13.036","36:39.559","Green","Track","0.580","6.519","2.669","3.841","10.345","7.228","5.385","3.983","10.898","15.090","1.569","4.929","142.241"
"84","DPi","Simon Trummer","20","2:39.154","36:52.605","Green","Track","0.000","0.000","0.000","0.000","13.864","9.107","6.940","4.754","12.194","17.244","1.580","4.994","0.000"
"24","GTLM","John Edwards","19","1:26.740","36:55.882","Green","Track","0.635","7.046","3.104","4.297","11.754","8.926","6.134","4.506","15.900","17.272","1.720","5.446","129.921"
"31","DPi","Felipe Nasr","23","2:05.251","37:01.233","Green","Track","0.000","0.000","0.000","0.000","11.165","7.523","5.424","4.075","11.136","15.382","1.574","4.920","0.000"
"50","DPi","Kyle Kaiser","18","1:27.740","37:01.519","Green","Pit","0.579","6.495","2.629","3.836","10.576","7.548","6.591","4.030","11.339","15.501","3.439","15.177","142.487"
"66","GTLM","Sebastien Bourdais","21","1:18.285","37:06.341","Green","Track","0.633","7.075","2.939","4.058","10.806","7.822","5.769","4.316","11.724","16.024","1.695","5.424","130.332"
"7","DPi","Helio Castroneves","19","1:12.160","37:08.641","Green","Track","0.566","6.367","2.660","3.864","10.323","7.194","5.228","3.972","10.708","14.883","1.561","4.834","145.760"
"5","DPi","Joao Barbosa","25","1:12.446","37:10.927","Green","Track","0.578","6.472","2.662","3.842","10.216","7.244","5.345","3.905","10.789","14.874","1.574","4.945","142.734"
"911","GTLM","Nick Tandy","23","1:17.186","37:20.991","Green","Track","0.630","7.023","2.844","4.064","10.705","7.650","5.538","4.315","11.634","15.741","1.678","5.364","130.952"
"912","GTLM","Laurens Vanthoor","21","1:17.320","37:28.523","Green","Track","0.631","7.016","2.916","4.094","10.791","7.696","5.617","4.236","11.616","15.659","1.677","5.371","130.745"
"77","DPi","Oliver Jarvis","18","1:13.846","37:29.228","Green","Track","0.565","6.361","2.655","4.000","10.647","7.331","5.349","3.889","10.959","15.546","1.654","4.890","146.018"
"3","GTLM","Jan Magnussen","23","1:19.115","37:34.411","Green","Track","0.350","7.313","3.048","4.301","11.215","7.926","5.690","4.411","11.771","16.010","1.706","5.374","235.714"
"6","DPi","Juan Pablo Montoya","19","1:25.051","37:44.960","Green","Track","0.569","7.018","5.074","6.316","16.228","8.027","5.385","3.985","10.764","15.197","1.590","4.898","144.991"
"55","DPi","Harry Tincknell","22","1:40.693","37:48.240","Green","Track","0.000","0.000","0.000","0.000","11.788","7.724","5.598","3.966","10.995","15.308","1.563","4.807","0.000"
"67","GTLM","Ryan Briscoe","23","1:18.200","37:52.558","Green","Track","0.631","7.085","2.953","4.158","10.976","7.787","5.688","4.265","11.773","15.813","1.674","5.397","130.745"
"10","DPi","Jordan Taylor","24","1:13.416","37:52.975","Green","Track","0.579","6.488","2.671","3.843","10.354","7.394","5.359","3.969","10.936","15.360","1.554","4.909","142.487"
"4","GTLM","Tommy Milner","22","3:09.653","37:59.321","Green","Track","0.000","0.000","0.000","0.000","11.511","7.976","5.818","4.299","11.770","16.039","1.699","5.363","0.000"
"54","DPi","Jonathan Bennett","23","1:53.585","38:04.643","Green","Track","0.000","0.000","0.000","0.000","11.515","7.827","5.802","4.027","11.101","16.230","1.586","4.881","0.000"
"84","DPi","Simon Trummer","21","1:17.707","38:10.312","Green","Track","0.591","6.616","3.074","4.324","11.596","7.738","5.899","4.047","11.556","15.728","1.560","4.978","139.594"
"24","GTLM","John Edwards","20","1:19.108","38:14.990","Green","Track","0.635","7.030","3.121","4.166","11.113","7.780","5.751","4.325","11.773","16.269","1.714","5.431","129.921"
"31","DPi","Felipe Nasr","24","1:13.774","38:15.007","Green","Track","0.579","6.450","2.637","3.850","10.549","7.291","5.597","3.981","11.238","15.155","1.557","4.890","142.487"
"5","DPi","Joao Barbosa","26","1:13.101","38:24.028","Green","Track","0.580","6.476","2.643","3.769","10.258","7.300","5.319","3.897","10.806","15.587","1.543","4.923","142.241"
"66","GTLM","Sebastien Bourdais","22","1:21.919","38:28.260","Green","Track","0.634","7.058","2.891","4.057","10.666","7.758","5.578","4.323","12.830","18.970","1.716","5.438","130.126"
"7","DPi","Helio Castroneves","20","1:19.584","38:28.225","Green","Track","0.563","6.331","2.681","3.873","10.441","7.245","5.646","4.025","13.421","18.917","1.587","4.854","146.536"
"85","DPi","Misha Goikhberg","22","5:31.190","38:38.350","Green","Track","0.000","0.000","0.000","0.000","12.386","7.808","5.919","4.761","11.364","37.660","1.580","4.973","0.000"
"911","GTLM","Nick Tandy","24","1:18.370","38:39.361","Green","Track","0.629","6.997","2.873","4.036","10.751","7.633","5.546","4.284","11.625","16.983","1.667","5.346","131.161"
"77","DPi","Oliver Jarvis","19","1:17.922","38:47.150","Green","Track","0.566","6.349","2.750","4.413","11.586","7.807","5.864","4.067","11.195","16.893","1.598","4.834","145.760"
"912","GTLM","Laurens Vanthoor","22","1:21.060","38:49.583","Green","Track","0.631","7.000","3.277","4.658","11.583","8.084","6.052","4.614","12.248","15.916","1.653","5.344","130.745"
"3","GTLM","Jan Magnussen","24","1:18.341","38:52.752","Green","Track","0.626","6.999","2.952","4.226","11.057","7.890","5.619","4.336","11.633","15.940","1.699","5.364","131.789"
"25","GTLM","Tom Blomqvist","21","4:46.203","38:58.669","Green","Track","0.000","0.000","0.000","0.000","12.052","8.265","5.922","4.492","12.058","16.481","1.717","5.437","0.000"
"55","DPi","Harry Tincknell","23","1:13.530","39:01.770","Green","Track","0.562","6.317","2.720","4.022","10.687","7.390","5.277","3.954","10.823","15.361","1.592","4.825","146.797"
"6","DPi","Juan Pablo Montoya","20","1:20.725","39:05.685","Green","Track","0.570","6.400","2.581","3.791","10.369","7.930","5.520","4.075","11.067","21.919","1.601","4.902","144.737"
"10","DPi","Jordan Taylor","25","1:16.221","39:09.196","Green","Track","0.576","6.467","2.657","3.851","10.328","7.346","5.327","3.953","10.887","18.290","1.595","4.944","143.229"
"67","GTLM","Ryan Briscoe","24","1:18.559","39:11.117","Green","Track","0.632","7.065","3.099","4.255","10.960","7.786","5.720","4.277","11.853","15.856","1.666","5.390","130.538"
"4","GTLM","Tommy Milner","23","1:17.957","39:17.278","Green","Track","0.626","6.992","2.866","4.117","10.966","7.833","5.679","4.283","11.616","15.928","1.695","5.356","131.789"
"54","DPi","Jonathan Bennett","24","1:15.931","39:20.574","Green","Track","0.564","6.278","2.825","4.426","11.094","7.676","5.536","4.018","11.022","16.013","1.590","4.889","146.277"
"84","DPi","Simon Trummer","22","1:14.905","39:25.217","Green","Track","0.587","6.580","2.877","3.971","10.811","7.422","5.489","3.992","11.126","15.521","1.561","4.968","140.545"
"31","DPi","Felipe Nasr","25","1:12.072","39:27.079","Green","Track","0.575","6.437","2.598","3.830","10.292","7.151","5.150","3.970","10.782","14.771","1.587","4.929","143.478"
"24","GTLM","John Edwards","21","1:18.490","39:33.480","Green","Track","0.630","7.013","2.913","4.088","11.037","7.891","5.654","4.330","11.796","15.996","1.712","5.430","130.952"
"5","DPi","Joao Barbosa","27","1:12.271","39:36.299","Green","Track","0.580","6.478","2.712","3.743","10.265","7.282","5.271","3.886","10.689","14.883","1.557","4.925","142.241"
"7","DPi","Helio Castroneves","21","1:12.165","39:40.390","Green","Track","0.563","6.347","2.540","3.880","10.322","7.257","5.198","3.975","10.710","14.914","1.582","4.877","146.536"
"66","GTLM","Sebastien Bourdais","23","1:18.205","39:46.465","Green","Track","0.635","7.049","2.920","4.138","10.916","7.834","5.643","4.305","11.687","15.948","1.703","5.427","129.921"
"85","DPi","Misha Goikhberg","23","1:15.889","39:54.239","Green","Track","0.583","6.559","3.079","4.161","11.131","7.420","5.627","3.982","10.970","15.862","1.565","4.950","141.509"
"911","GTLM","Nick Tandy","25","1:17.446","39:56.807","Green","Track","0.627","6.991","2.916","4.042","10.721","7.696","5.536","4.421","11.629","15.739","1.726","5.402","131.579"
"50","DPi","Kyle Kaiser","19","2:59.142","40:00.661","Green","Track","0.000","0.000","0.000","0.000","11.108","7.518","5.644","4.016","11.018","15.416","1.580","4.956","0.000"
"77","DPi","Oliver Jarvis","20","1:18.625","40:05.775","Green","Track","0.564","6.362","2.706","3.983","10.732","7.359","5.557","3.940","12.771","18.195","1.613","4.843","146.277"
"912","GTLM","Laurens Vanthoor","23","1:16.944","40:06.527","Green","Track","0.629","6.994","2.843","4.024","10.688","7.665","5.572","4.204","11.539","15.767","1.672","5.347","131.161"
"3","GTLM","Jan Magnussen","25","1:18.034","40:10.786","Green","Track","0.625","6.988","2.941","4.196","10.961","7.876","5.624","4.289","11.673","15.799","1.701","5.361","132.000"
"55","DPi","Harry Tincknell","24","1:13.889","40:15.659","Green","Track","0.562","6.321","2.729","4.015","10.706","7.403","5.425","4.069","10.828","15.337","1.623","4.871","146.797"
"25","GTLM","Tom Blomqvist","22","1:18.499","40:17.168","Green","Track","0.633","7.023","2.989","4.171","10.993","7.694","5.629","4.402","11.630","16.226","1.701","5.408","130.332"
"10","DPi","Jordan Taylor","26","1:13.075","40:22.271","Green","Track","0.580","6.487","2.618","3.804","10.348","7.290","5.380","4.010","10.890","15.181","1.563","4.924","142.241"
"6","DPi","Juan Pablo Montoya","21","1:26.805","40:32.490","Green","Pit","0.570","6.397","2.592","3.827","10.361","7.383","5.066","4.377","11.356","16.473","3.576","14.827","144.737"
"4","GTLM","Tommy Milner","24","1:17.704","40:34.982","Green","Track","0.625","6.980","2.866","4.114","10.923","7.787","5.639","4.294","11.584","15.834","1.704","5.354","132.000"
"54","DPi","Jonathan Bennett","25","1:15.442","40:36.016","Green","Track","0.565","6.297","2.809","4.124","10.744","7.631","5.739","3.957","11.056","16.112","1.569","4.839","146.018"
"84","DPi","Simon Trummer","23","1:14.965","40:40.182","Green","Track","0.587","6.586","2.689","3.874","10.666","7.327","5.395","3.995","10.984","16.266","1.595","5.001","140.545"
"31","DPi","Felipe Nasr","26","1:21.189","40:48.268","Green","Track","0.578","6.444","2.618","3.842","11.043","8.980","6.803","4.797","13.701","15.897","1.571","4.915","142.734"
"5","DPi","Joao Barbosa","28","1:13.639","40:49.938","Green","Track","0.578","6.464","2.692","3.802","10.286","7.249","5.397","4.068","11.250","15.414","1.536","4.903","142.734"
"24","GTLM","John Edwards","22","1:17.960","40:51.440","Green","Track","0.632","7.011","2.887","4.011","10.918","7.701","5.636","4.289","11.809","15.965","1.701","5.400","130.538"
"7","DPi","Helio Castroneves","22","1:11.918","40:52.308","Green","Track","0.566","6.360","2.598","3.802","10.236","7.138","5.207","3.956","10.626","14.960","1.604","4.865","145.760"
"66","GTLM","Sebastien Bourdais","24","1:17.438","41:03.903","Green","Track","0.633","7.063","2.866","4.085","10.677","7.789","5.507","4.336","11.619","15.739","1.701","5.423","130.332"
"85","DPi","Misha Goikhberg","24","1:14.666","41:08.905","Green","Track","0.581","6.538","2.783","4.178","10.892","7.332","5.381","4.048","10.886","15.526","1.569","4.952","141.997"
"911","GTLM","Nick Tandy","26","1:17.194","41:14.001","Green","Track","0.631","6.996","2.866","4.008","10.738","7.747","5.551","4.284","11.593","15.728","1.683","5.369","130.745"
"50","DPi","Kyle Kaiser","20","1:14.439","41:15.100","Green","Track","0.579","6.512","2.734","3.921","10.719","7.453","5.502","4.167","10.909","15.442","1.561","4.940","142.487"
"77","DPi","Oliver Jarvis","21","1:13.110","41:18.885","Green","Track","0.562","6.360","2.628","3.870","10.539","7.273","5.299","3.934","10.900","15.248","1.638","4.859","146.797"
"912","GTLM","Laurens Vanthoor","24","1:16.946","41:23.473","Green","Track","0.629","6.978","2.861","3.996","10.604","7.646","5.548","4.259","11.551","15.850","1.667","5.357","131.161"
"3","GTLM","Jan Magnussen","26","1:18.098","41:28.884","Green","Track","0.626","6.991","2.918","4.156","10.962","7.814","5.575","4.332","11.629","16.080","1.674","5.341","131.789"
"55","DPi","Harry Tincknell","25","1:13.968","41:29.627","Green","Track","0.567","6.348","2.656","3.983","10.620","7.322","5.338","4.087","10.769","15.771","1.635","4.872","145.503"
"10","DPi","Jordan Taylor","27","1:13.882","41:36.153","Green","Track","0.579","6.484","2.626","3.832","10.405","7.240","5.312","3.982","10.820","16.080","1.588","4.934","142.487"
"25","GTLM","Tom Blomqvist","23","1:18.999","41:36.167","Green","Track","0.630","6.989","2.943","4.061","10.822","7.582","5.586","4.312","11.568","17.366","1.710","5.430","130.952"
"67","GTLM","Ryan Briscoe","25","2:31.067","41:42.184","Green","Track","0.632","7.081","2.908","4.048","10.866","7.741","5.595","4.245","11.699","88.907","1.807","5.538","130.538"
"54","DPi","Jonathan Bennett","26","1:16.698","41:52.714","Green","Track","0.562","6.250","2.860","4.524","11.176","7.643","5.696","4.005","11.143","16.369","1.588","4.882","146.797"
"4","GTLM","Tommy Milner","25","1:20.556","41:55.538","Green","Track","0.623","6.969","2.903","4.155","10.892","7.754","5.645","4.272","11.658","18.612","1.703","5.370","132.424"
"31","DPi","Felipe Nasr","27","1:12.126","42:00.394","Green","Track","0.577","6.431","2.589","3.771","10.281","7.216","5.225","3.922","10.789","14.828","1.571","4.926","142.981"
"84","DPi","Simon Trummer","24","1:21.829","42:02.011","Green","Track","0.587","6.558","2.595","6.584","13.012","8.108","5.892","4.055","11.921","15.940","1.585","4.992","140.545"
"5","DPi","Joao Barbosa","29","1:12.390","42:02.328","Green","Track","0.577","6.450","2.649","3.778","10.268","7.249","5.284","3.881","10.642","15.121","1.567","4.924","142.981"
"24","GTLM","John Edwards","23","1:18.787","42:10.227","Green","Track","0.629","6.990","2.960","4.263","11.247","7.698","5.650","4.281","11.836","16.004","1.758","5.471","131.161"
"7","DPi","Helio Castroneves","23","1:23.499","42:15.807","Green","Pit","0.564","6.304","2.652","4.020","10.394","7.210","5.197","3.887","10.641","14.855","2.945","14.830","146.277"
