"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"9","GTD","Zacharie Robichon","6","2:08.964","35:49.757","Green","Track","14.414","14.142","7.666","12.470","9.066","2.513","0.751","11.288","21.816","20.877","7.589","6.372","108.946"
"54","DPi","Colin Braun","8","6:22.397","35:54.919","Green","Track","265.202","13.842","7.659","13.152","8.378","2.663","0.908","11.456","21.807","21.703","8.981","6.646","90.108"
"25","GTLM","Tom Blomqvist","11","1:44.438","36:13.297","Green","Track","5.224","9.890","5.377","11.251","7.957","2.027","0.594","9.843","19.305","19.343","7.704","5.923","137.741"
"63","GTD","Toni Vilander","5","2:00.557","36:37.425","Green","Track","5.850","11.114","7.035","12.467","10.344","2.885","0.772","11.217","22.540","21.944","8.137","6.252","105.982"
"912","GTLM","Earl Bamber","13","8:47.000","37:19.432","Green","Track","426.220","10.471","5.550","11.003","7.960","2.064","0.627","10.131","20.131","19.668","7.408","5.767","130.492"
"911","GTLM","Patrick Pilet","16","1:54.163","37:23.405","Green","Pit","5.316","9.569","5.239","11.841","7.923","2.012","0.597","10.140","20.702","20.606","9.119","11.099","137.049"
"4","GTLM","Oliver Gavin","13","1:53.240","37:36.624","Green","Track","5.651","10.529","6.261","11.539","8.473","2.489","0.758","11.144","21.179","21.245","7.946","6.026","107.940"
"9","GTD","Zacharie Robichon","7","1:50.678","37:40.435","Green","Track","5.760","10.099","6.261","11.627","8.507","2.248","0.678","10.370","21.137","20.448","7.456","6.087","120.676"
"48","GTD","Bryan Sellers","6","6:40.951","37:43.167","Green","Pit","5.315","9.570","6.264","12.203","9.053","2.575","0.727","12.055","24.786","24.189","10.428","283.786","112.542"
"54","DPi","Colin Braun","9","1:53.674","37:48.593","Green","Track","5.374","10.143","6.058","12.132","8.002","2.390","0.793","11.047","21.810","21.420","8.178","6.327","103.176"
"25","GTLM","Tom Blomqvist","12","1:48.332","38:01.629","Green","Track","5.366","10.173","5.767","11.714","8.084","2.145","0.687","10.466","19.772","20.181","7.932","6.045","119.095"
"19","GTD","Alex Riberas","7","5:05.918","38:09.348","Green","Pit","5.390","10.046","5.406","12.009","8.755","2.105","0.570","10.185","21.035","21.524","9.869","199.024","143.541"
"63","GTD","Toni Vilander","6","1:54.263","38:31.688","Green","Track","5.549","10.332","6.269","11.610","8.447","2.416","0.684","10.871","22.508","21.480","7.896","6.201","119.617"
"96","GTD","Bill Auberlen","10","4:01.688","38:41.259","Green","Pit","5.414","10.306","6.909","11.890","8.913","2.392","0.626","9.800","21.587","21.685","9.139","133.027","130.700"
"912","GTLM","Earl Bamber","14","1:43.650","39:03.082","Green","Track","5.015","9.510","5.173","10.676","8.006","2.039","0.590","9.870","19.978","19.490","7.502","5.801","138.675"
"55","DPi","Jonathan Bomarito","2","11:30.292","39:06.094","Green","Pit","6.131","11.667","6.546","12.263","8.479","2.756","0.897","12.283","23.409","23.628","10.057","572.176","91.213"
"4","GTLM","Oliver Gavin","14","1:49.397","39:26.021","Green","Track","5.237","9.940","5.873","11.373","8.272","2.287","0.677","10.579","20.653","20.595","7.824","6.087","120.854"
"9","GTD","Zacharie Robichon","8","1:47.047","39:27.482","Green","Track","5.291","9.473","6.022","11.476","8.307","2.116","0.629","9.900","20.798","19.738","7.358","5.939","130.077"
"54","DPi","Colin Braun","10","1:49.848","39:38.441","Green","Track","5.068","9.754","5.723","11.388","7.358","2.317","0.774","10.638","21.418","21.036","8.037","6.337","105.708"
"25","GTLM","Tom Blomqvist","13","1:45.160","39:46.789","Green","Track","5.377","9.867","5.628","11.068","7.972","2.054","0.630","10.096","19.512","19.361","7.752","5.843","129.870"
"14","GTD","Jack Hawksworth","9","7:45.660","40:06.083","Green","Track","350.332","14.547","6.292","12.073","8.714","2.458","0.680","11.624","22.960","21.470","8.108","6.402","120.321"
"6","DPi","Juan Pablo Montoya","13","7:54.683","40:09.403","Green","Track","366.863","12.896","5.846","11.143","8.573","2.367","0.652","10.148","21.689","20.722","7.740","6.044","125.488"
"7","DPi","Ricky Taylor","12","8:33.131","40:14.723","Green","Track","399.226","13.945","7.483","11.898","8.545","2.343","0.748","10.983","20.817","21.739","8.511","6.893","109.383"
"74","GTD","Lawson Aschenbach","8","8:54.129","40:15.119","Green","Pit","5.497","9.682","6.027","11.536","8.546","2.321","0.697","10.602","21.169","21.459","9.643","426.950","117.386"
"48","GTD","Ryan Hardwick","7","2:32.898","40:16.065","Green","Track","18.834","15.745","7.642","14.185","10.278","2.920","0.850","13.072","26.185","25.722","8.972","8.493","96.257"
"19","GTD","Alex Riberas","8","2:10.683","40:20.031","Green","Track","14.205","15.289","7.476","12.707","9.383","2.589","0.754","11.388","21.738","20.994","7.980","6.180","108.512"
"63","GTD","Toni Vilander","7","1:55.979","40:27.667","Green","Track","5.587","10.458","6.204","11.585","8.667","2.322","0.708","11.363","22.697","22.034","8.116","6.238","115.562"
"76","GTD","Matt Plumb","7","11:00.657","40:42.573","Green","Pit","5.808","10.232","5.810","11.721","8.242","2.107","0.577","10.624","21.530","23.393","11.029","549.584","141.799"
"96","GTD","Bill Auberlen","11","2:02.252","40:43.511","Green","Track","13.699","13.186","5.987","11.678","8.781","2.231","0.613","9.585","21.277","20.858","7.865","6.492","133.472"
"912","GTLM","Earl Bamber","15","1:42.694","40:45.776","Green","Track","5.048","9.056","5.143","10.919","8.041","2.020","0.565","9.539","19.825","19.406","7.474","5.658","144.811"
"4","GTLM","Oliver Gavin","15","1:46.926","41:12.947","Green","Track","5.065","9.726","5.583","11.065","7.952","2.147","0.672","10.280","20.463","20.242","7.811","5.920","121.753"
"9","GTD","Zacharie Robichon","9","1:52.474","41:19.956","Green","Track","5.436","9.444","6.718","12.399","8.954","2.400","0.740","11.104","21.278","20.464","7.479","6.058","110.565"
"54","DPi","Colin Braun","11","1:47.490","41:25.931","Green","Track","5.077","9.572","5.520","11.408","7.483","2.190","0.692","10.408","21.246","20.003","7.837","6.054","118.234"
"6","DPi","Juan Pablo Montoya","14","1:45.921","41:55.324","Green","Track","5.116","9.451","5.360","10.836","8.051","2.187","0.635","9.759","20.186","20.772","7.731","5.837","128.848"
"14","GTD","Jack Hawksworth","10","1:50.362","41:56.445","Green","Track","5.365","9.803","5.545","11.353","8.230","2.082","0.559","10.086","21.322","21.707","8.074","6.236","146.365"
"7","DPi","Ricky Taylor","13","1:48.079","42:02.802","Green","Track","5.345","9.706","5.537","11.177","8.134","2.111","0.654","10.451","20.671","20.550","7.665","6.078","125.104"
"19","GTD","Alex Riberas","9","1:48.206","42:08.237","Green","Track","5.357","10.061","5.553","11.663","8.420","2.087","0.558","9.685","20.814","19.967","7.992","6.049","146.628"
"48","GTD","Ryan Hardwick","8","2:07.172","42:23.237","Green","Track","6.906","11.972","7.122","12.857","9.810","2.693","0.758","11.992","24.423","22.860","8.783","6.996","107.940"
"74","GTD","Gar Robinson V","9","2:15.404","42:30.523","Green","Track","14.792","13.455","7.321","13.830","9.783","2.534","0.793","12.076","23.060","22.607","8.093","7.060","103.176"
"96","GTD","Bill Auberlen","12","1:49.897","42:33.408","Green","Track","5.233","9.721","5.672","11.778","8.755","2.172","0.610","9.816","21.209","20.640","7.909","6.382","134.128"
"912","GTLM","Earl Bamber","16","1:55.800","42:41.576","Green","Pit","5.062","9.239","5.298","11.134","8.977","2.441","0.677","10.800","22.506","20.453","8.394","10.819","120.854"
"8","GTD","Ryan Dalziel","1","42:42.335","42:42.335","Green","Track","16.726","14.706","7.397","13.151","11.028","3.059","0.822","11.910","22.774","22.771","8.382","6.752","99.536"
"12","GTD","Townsend Bell","8","8:42.365","42:49.480","Green","Track","411.552","11.989","6.481","11.632","8.888","2.529","0.725","11.443","21.584","20.976","8.030","6.536","112.853"
"76","GTD","Matt Plumb","8","2:11.403","42:53.976","Green","Track","14.203","12.601","6.989","11.864","8.848","2.435","0.732","11.479","23.414","23.111","8.914","6.813","111.773"
"4","GTLM","Oliver Gavin","16","1:46.263","42:59.210","Green","Track","4.975","9.617","5.655","11.023","8.021","2.096","0.650","9.949","20.477","20.177","7.738","5.885","125.874"
"24","GTLM","John Edwards","1","43:15.040","43:15.040","Green","Pit","14.514","15.147","8.341","12.893","8.980","2.492","0.760","11.514","22.708","21.098","9.264","639.883","107.656"
"54","DPi","Colin Braun","12","1:55.067","43:20.998","Green","Track","5.137","9.432","5.545","11.168","7.416","2.198","0.738","10.375","20.767","19.956","7.814","14.521","110.865"
"6","DPi","Juan Pablo Montoya","15","1:41.568","43:36.892","Green","Track","4.732","9.161","5.190","10.584","7.695","1.892","0.573","9.685","19.568","19.413","7.446","5.629","142.789"
"14","GTD","Jack Hawksworth","11","1:48.642","43:45.087","Green","Track","5.119","9.448","5.527","11.441","8.505","2.085","0.559","9.899","21.080","20.883","7.833","6.263","146.365"
"7","DPi","Ricky Taylor","14","1:46.449","43:49.251","Green","Track","5.291","9.849","5.579","11.283","7.816","1.982","0.625","9.931","20.252","20.215","7.568","6.058","130.909"
"25","GTLM","Tom Blomqvist","14","4:04.129","43:50.918","Green","Pit","5.375","9.778","5.560","11.742","8.340","2.330","0.714","11.044","20.680","21.789","8.876","137.901","114.591"
"19","GTD","Alex Riberas","10","1:48.445","43:56.682","Green","Track","5.327","9.795","5.242","11.585","8.549","2.097","0.554","9.590","20.784","20.885","7.820","6.217","147.686"
"48","GTD","Ryan Hardwick","9","2:00.809","44:24.046","Green","Track","5.995","11.385","5.779","12.545","9.240","2.596","0.676","11.116","23.649","22.448","8.600","6.780","121.033"
"74","GTD","Gar Robinson V","10","1:56.242","44:26.765","Green","Track","6.114","10.656","5.988","12.156","8.628","2.292","0.727","11.396","21.906","21.586","7.937","6.856","112.542"
"12","GTD","Townsend Bell","9","1:51.007","44:40.487","Green","Track","5.545","9.763","5.389","11.634","8.306","2.165","0.656","10.711","21.326","20.927","8.055","6.530","124.723"
"8","GTD","Ryan Dalziel","2","2:00.901","44:43.236","Green","Track","5.957","10.498","6.289","12.317","10.008","2.849","0.803","11.519","23.929","22.189","8.076","6.467","101.891"
"4","GTLM","Oliver Gavin","17","1:48.246","44:47.456","Green","Track","5.036","9.509","5.320","10.862","8.000","2.156","0.670","11.132","21.448","20.304","7.846","5.963","122.117"
"76","GTD","Paul Holton","9","1:56.594","44:50.570","Green","Track","5.953","10.030","5.948","11.769","8.461","2.440","0.789","12.176","22.583","21.475","8.399","6.571","103.699"
"54","DPi","Colin Braun","13","1:48.948","45:09.946","Green","Track","5.540","9.619","6.122","11.669","7.625","2.193","0.678","9.936","21.239","20.280","7.922","6.125","120.676"
"911","GTLM","Patrick Pilet","17","7:59.308","45:22.713","Green","Track","369.712","11.903","5.942","11.475","7.895","2.252","0.703","11.487","21.513","21.695","8.210","6.521","116.384"
"6","DPi","Juan Pablo Montoya","16","1:51.625","45:28.517","Green","Pit","4.567","8.928","5.008","10.591","7.547","2.002","0.627","10.010","20.980","21.266","9.107","10.992","130.492"
"14","GTD","Jack Hawksworth","12","1:47.532","45:32.619","Green","Track","5.116","9.454","5.418","11.291","8.349","2.076","0.559","10.113","20.506","20.639","7.816","6.195","146.365"
"7","DPi","Ricky Taylor","15","1:45.426","45:34.677","Green","Track","5.117","9.028","5.195","11.198","7.801","1.989","0.623","9.783","20.310","20.439","7.692","6.251","131.329"
"19","GTD","Alex Riberas","11","1:47.051","45:43.733","Green","Track","5.279","9.742","5.135","11.658","8.465","2.121","0.570","9.537","20.771","19.795","7.769","6.209","143.541"
"25","GTLM","Connor De Phillippi","15","2:12.589","46:03.507","Green","Track","14.661","13.262","7.149","12.536","8.910","2.418","0.764","12.105","22.785","22.155","9.077","6.767","107.092"
"96","GTD","Bill Auberlen","13","3:35.726","46:09.134","Green","Pit","5.208","9.789","5.689","11.707","8.690","2.247","0.680","10.168","21.263","21.354","9.036","109.895","120.321"
"48","GTD","Ryan Hardwick","10","1:57.204","46:21.250","Green","Track","5.401","10.679","5.769","12.182","9.012","2.395","0.646","11.137","22.342","22.155","8.590","6.896","126.654"
"74","GTD","Gar Robinson V","11","1:54.875","46:21.640","Green","Track","5.655","10.094","5.735","11.840","8.434","2.186","0.656","10.723","21.995","22.104","8.650","6.803","124.723"
"12","GTD","Townsend Bell","10","1:48.739","46:29.226","Green","Track","5.297","9.545","5.442","11.679","8.302","2.085","0.622","10.424","20.465","20.716","7.981","6.181","131.540"
"8","GTD","Ryan Dalziel","3","1:54.092","46:37.328","Green","Track","5.562","10.075","5.928","11.764","8.835","2.359","0.718","10.859","21.450","22.131","8.124","6.287","113.953"
"76","GTD","Paul Holton","10","1:50.292","46:40.862","Green","Track","5.616","10.122","5.758","11.343","8.289","2.147","0.665","10.419","21.496","20.371","7.769","6.297","123.035"
"4","GTLM","Oliver Gavin","18","1:53.876","46:41.332","Green","Pit","5.123","9.592","5.569","11.110","7.954","2.120","0.655","10.514","20.897","20.417","9.084","10.841","124.913"
"54","DPi","Colin Braun","14","1:44.615","46:54.561","Green","Track","4.930","9.357","5.473","10.953","7.372","1.997","0.651","9.783","20.666","19.776","7.590","6.067","125.681"
"911","GTLM","Patrick Pilet","18","1:47.768","47:10.481","Green","Track","5.300","9.521","5.604","11.412","8.075","2.030","0.620","10.056","20.693","20.206","7.913","6.338","131.965"
"912","GTLM","Earl Bamber","17","4:38.086","47:19.662","Green","Track","175.019","11.127","5.718","11.704","8.210","2.167","0.642","10.309","19.798","19.834","7.592","5.966","127.443"
"14","GTD","Jack Hawksworth","13","1:57.560","47:30.179","Green","Pit","5.124","9.573","5.711","11.467","8.448","2.089","0.574","11.581","20.914","21.706","9.430","10.943","142.540"
"7","DPi","Ricky Taylor","16","1:57.105","47:31.782","Green","Pit","4.975","9.269","5.676","11.596","8.389","2.236","0.700","10.503","20.971","21.537","9.939","11.314","116.883"
"25","GTLM","Connor De Phillippi","16","1:52.884","47:56.391","Green","Track","5.544","10.233","6.166","11.793","8.371","2.248","0.723","10.839","21.364","21.102","8.124","6.377","113.165"
"96","GTD","Bill Auberlen","14","2:00.539","48:09.673","Green","Track","13.689","12.670","5.945","11.718","8.564","2.045","0.582","9.815","20.967","20.318","7.653","6.573","140.581"
"77","DPi","Oliver Jarvis","1","48:12.702","48:12.702","Green","Pit","21.876","19.301","8.323","13.678","10.720","3.077","0.944","15.452","24.397","23.153","10.900","168.323","86.672"
"74","GTD","Gar Robinson V","12","1:53.870","48:15.510","Green","Track","6.094","10.721","5.725","11.801","8.452","2.152","0.653","10.549","22.102","21.178","7.910","6.533","125.296"
"12","GTD","Townsend Bell","11","1:49.616","48:18.842","Green","Track","5.142","9.692","5.521","11.643","8.274","2.134","0.617","10.729","20.632","21.050","8.116","6.066","132.606"
"48","GTD","Ryan Hardwick","11","2:05.184","48:26.434","Green","Track","5.990","12.368","7.949","13.280","9.953","2.701","0.791","11.657","23.014","22.182","8.744","6.555","103.436"
"76","GTD","Paul Holton","11","1:58.868","48:39.730","Green","Track","5.233","9.775","5.710","11.235","8.533","2.146","0.619","10.231","21.215","29.968","8.083","6.120","132.178"
"54","DPi","Colin Braun","15","2:01.799","48:56.360","Green","Pit","5.003","9.993","5.574","11.777","7.575","2.101","0.675","10.099","24.375","23.739","9.987","10.901","121.212"
"911","GTLM","Patrick Pilet","19","1:46.604","48:57.085","Green","Track","5.457","9.489","5.372","10.965","8.296","2.033","0.589","9.892","20.567","19.972","7.860","6.112","138.910"
"912","GTLM","Earl Bamber","18","1:43.215","49:02.877","Green","Track","5.030","9.041","5.109","10.791","8.207","2.036","0.588","9.876","19.781","19.404","7.721","5.631","139.147"
"63","GTD","Toni Vilander","8","8:54.846","49:22.513","Green","Pit","5.647","10.844","6.899","12.155","8.873","2.394","0.740","11.600","23.329","22.935","11.339","418.091","110.565"
"25","GTLM","Connor De Phillippi","17","1:48.872","49:45.263","Green","Track","5.317","9.891","5.638","11.161","8.300","2.120","0.665","10.042","21.124","20.809","7.777","6.028","123.035"
"96","GTD","Bill Auberlen","15","1:47.871","49:57.544","Green","Track","5.283","9.662","5.488","11.565","8.607","2.051","0.573","9.752","20.792","19.988","7.700","6.410","142.789"
"74","GTD","Gar Robinson V","13","1:52.262","50:07.772","Green","Track","5.500","9.957","5.747","11.883","8.401","2.161","0.672","10.514","21.921","21.043","7.830","6.633","121.753"
"19","GTD","Alex Riberas","12","4:25.020","50:08.753","Green","Pit","5.385","10.249","5.477","11.576","8.499","2.221","0.590","10.199","21.022","20.612","9.386","159.804","138.675"
"12","GTD","Townsend Bell","12","1:49.986","50:08.828","Green","Track","5.123","9.449","5.373","11.785","8.469","2.078","0.585","10.315","20.980","21.237","8.159","6.433","139.860"
"48","GTD","Ryan Hardwick","12","1:54.918","50:21.352","Green","Track","5.365","10.666","5.589","12.312","8.785","2.331","0.611","10.544","22.064","21.492","8.537","6.622","133.909"
"4","GTLM","Oliver Gavin","19","3:58.754","50:40.086","Green","Pit","125.149","11.805","5.859","11.284","8.188","2.291","0.678","10.323","21.279","21.826","9.205","10.867","120.676"
"77","DPi","Oliver Jarvis","2","2:29.202","50:41.904","Green","Track","19.158","15.231","7.056","13.583","9.418","2.666","0.840","12.152","25.340","28.390","8.834","6.534","97.403"
"912","GTLM","Earl Bamber","19","1:42.230","50:45.107","Green","Track","4.931","8.839","5.064","10.774","8.040","2.018","0.554","9.284","19.688","19.360","7.703","5.975","147.686"
"911","GTLM","Patrick Pilet","20","1:49.467","50:46.552","Green","Track","5.245","9.461","5.277","11.157","8.007","2.007","0.592","10.046","20.577","22.286","8.442","6.370","138.206"
"9","GTD","Zacharie Robichon","10","10:03.870","51:23.826","Green","Pit","5.590","9.644","6.240","11.764","8.303","2.174","0.666","10.538","20.833","20.294","8.521","499.303","122.850"
"63","GTD","Toni Vilander","9","2:04.135","51:26.648","Green","Track","13.921","13.006","6.244","11.895","8.551","2.129","0.645","10.513","22.073","21.135","7.953","6.070","126.850"
"25","GTLM","Connor De Phillippi","18","1:45.734","51:30.997","Green","Track","5.262","9.497","5.563","11.233","8.253","2.068","0.620","9.815","20.016","19.977","7.421","6.009","131.965"
"14","GTD","Jack Hawksworth","14","4:12.590","51:42.769","Green","Track","145.962","12.335","5.899","11.371","8.286","2.072","0.593","10.852","20.566","20.597","7.861","6.196","137.973"
"96","GTD","Bill Auberlen","16","1:47.640","51:45.184","Green","Track","5.032","9.633","5.275","11.202","8.398","2.032","0.563","9.543","21.007","20.334","7.830","6.791","145.325"
"74","GTD","Gar Robinson V","14","1:52.717","52:00.489","Green","Track","5.460","9.976","5.580","11.747","8.348","2.116","0.614","10.078","22.313","21.337","8.429","6.719","133.254"
"12","GTD","Townsend Bell","13","1:58.989","52:07.817","Green","Pit","5.349","9.707","5.686","11.946","8.448","2.255","0.682","10.799","21.430","21.526","9.852","11.309","119.968"
"19","GTD","Alex Riberas","13","2:01.768","52:10.521","Green","Track","13.874","13.578","6.104","12.034","8.545","2.190","0.596","10.164","20.595","20.061","7.930","6.097","137.279"
"48","GTD","Ryan Hardwick","13","1:59.735","52:21.087","Green","Track","5.552","10.391","6.205","12.389","9.146","2.452","0.695","11.728","24.109","22.310","8.424","6.334","117.724"
"912","GTLM","Earl Bamber","20","1:48.759","52:33.866","Green","Pit","4.917","9.178","5.094","10.723","7.994","2.014","0.550","9.574","19.880","19.827","8.132","10.876","148.760"
"911","GTLM","Patrick Pilet","21","1:52.450","52:39.002","Green","Pit","5.462","9.572","5.536","11.148","7.813","1.992","0.596","9.839","20.517","20.222","8.832","10.921","137.279"
"77","DPi","Oliver Jarvis","3","1:57.821","52:39.725","Green","Track","6.242","10.994","6.598","12.116","10.148","2.568","0.744","11.332","21.204","21.534","8.185","6.156","109.971"
"6","DPi","Juan Pablo Montoya","17","7:36.371","53:04.888","Green","Track","352.843","13.042","5.583","10.818","7.831","1.954","0.611","10.127","20.089","20.187","7.623","5.663","133.909"
"63","GTD","Toni Vilander","10","1:50.616","53:17.264","Green","Track","5.457","10.312","5.901","11.520","8.301","2.053","0.573","9.949","21.293","21.096","7.968","6.193","142.789"
"25","GTLM","Connor De Phillippi","19","1:46.585","53:17.582","Green","Track","5.078","9.186","5.389","11.035","8.223","2.061","0.618","9.609","20.264","21.210","8.055","5.857","132.392"
"14","GTD","Jack Hawksworth","15","1:47.929","53:30.698","Green","Track","4.985","9.706","5.343","11.731","8.470","2.079","0.558","9.913","20.515","20.466","7.864","6.299","146.628"
"9","GTD","Zacharie Robichon","11","2:12.572","53:36.398","Green","Track","14.225","15.032","8.752","13.887","9.592","2.563","0.746","10.533","21.585","21.721","7.607","6.329","109.676"
"74","GTD","Gar Robinson V","15","1:54.194","53:54.683","Green","Track","5.696","10.263","5.873","12.124","8.329","2.089","0.582","9.999","22.392","22.063","8.077","6.707","140.581"
"19","GTD","Alex Riberas","14","1:45.928","53:56.449","Red","Track","5.285","9.686","5.320","11.607","8.287","2.061","0.551","9.292","20.102","19.645","7.811","6.281","148.490"
"4","GTLM","Oliver Gavin","20","3:47.896","54:27.982","Red","Pit","110.146","11.741","5.874","11.100","7.944","2.116","0.678","10.007","20.044","24.034","12.139","12.073","120.676"
"7","DPi","Ricky Taylor","17","7:35.853","55:07.635","Red","Pit","339.333","12.343","6.972","12.339","8.323","2.149","0.676","10.532","21.196","21.344","9.464","11.182","121.033"
"912","GTLM","Earl Bamber","21","2:53.620","55:27.486","Red","Pit","59.958","10.239","5.388","11.787","9.234","2.473","0.729","10.773","21.928","21.466","8.814","10.831","112.233"
"14","GTD","Jack Hawksworth","16","2:03.777","55:34.475","Red","Pit","5.214","9.291","5.480","11.333","9.346","2.701","0.746","11.435","22.850","24.471","9.602","11.308","109.676"
"6","DPi","Juan Pablo Montoya","18","4:59.870","58:04.758","Red","Pit","4.545","8.603","4.860","177.598","20.400","3.146","0.815","13.973","24.163","22.011","8.884","10.872","100.390"
"25","GTLM","Connor De Phillippi","20","5:02.281","58:19.863","Green","Pit","5.072","9.612","5.350","11.237","8.268","2.325","0.721","10.092","21.135","22.328","9.501","196.640","113.479"
"96","GTD","Bill Auberlen","17","6:43.552","58:28.736","Green","Pit","5.606","10.257","5.987","11.739","8.726","2.358","0.693","10.334","21.921","22.107","9.225","294.599","118.064"
"77","DPi","Oliver Jarvis","4","6:13.337","58:53.062","Green","Pit","5.836","10.067","5.932","11.330","7.752","2.052","0.650","10.735","20.777","25.046","11.892","261.268","125.874"
"9","GTD","Zacharie Robichon","12","5:38.399","59:14.797","Green","Pit","5.843","9.596","6.491","12.399","10.189","2.794","0.883","12.097","22.404","22.435","9.501","223.767","92.659"
"8","GTD","Ryan Dalziel","4","12:39.736","59:17.064","Green","Pit","5.480","9.957","6.047","11.859","8.464","2.285","0.717","11.013","21.060","21.679","10.021","651.154","114.112"
"48","GTD","Ryan Hardwick","14","6:58.281","59:19.368","Green","Pit","5.428","10.091","5.472","12.209","8.658","2.260","0.634","10.630","21.871","25.027","11.385","304.616","129.051"
"74","GTD","Gar Robinson V","16","5:59.707","59:54.390","Green","Pit","5.861","10.823","6.689","13.249","9.406","2.584","0.798","11.957","22.974","23.219","11.538","240.609","102.529"
"912","GTLM","Earl Bamber","22","4:35.564","1:00:03.050","Green","Track","176.839","10.097","5.249","10.671","8.107","2.033","0.578","9.426","19.768","19.609","7.437","5.750","141.554"
"911","GTLM","Patrick Pilet","22","7:30.109","1:00:09.111","Green","Track","346.487","10.767","5.652","11.399","8.137","2.065","0.606","10.068","20.791","20.009","8.083","6.045","135.014"
"25","GTLM","Connor De Phillippi","21","2:01.900","1:00:21.763","Green","Track","14.531","11.690","6.037","11.361","8.514","2.382","0.699","10.480","21.765","20.880","7.715","5.846","117.050"
"12","GTD","Frank Montecalvo","14","8:17.450","1:00:25.267","Green","Track","379.676","13.490","6.661","12.724","9.609","2.641","0.722","11.183","22.250","23.279","8.496","6.719","113.322"
"7","DPi","Ricky Taylor","18","5:18.034","1:00:25.669","Green","Track","210.200","11.352","6.183","11.903","8.300","2.203","0.685","10.263","21.138","20.976","8.299","6.532","119.443"
"96","GTD","Robby Foley","18","2:13.768","1:00:42.504","Green","Track","13.713","12.546","6.466","13.407","9.568","2.618","0.805","12.422","23.820","22.885","8.627","6.891","101.637"
"24","GTLM","John Edwards","2","18:00.669","1:01:15.709","Green","Pit","14.142","11.823","6.119","11.560","8.408","2.336","0.646","9.981","21.061","19.806","8.390","966.397","126.654"
"48","GTD","Ryan Hardwick","15","2:17.361","1:01:36.729","Green","Track","19.135","14.384","6.364","13.307","9.360","2.525","0.720","11.246","22.801","22.072","8.804","6.643","113.636"
"14","GTD","Richard Heistand","17","6:09.128","1:01:43.603","Green","Track","249.120","13.598","6.732","12.134","9.614","2.543","0.785","12.142","24.020","22.713","8.661","7.066","104.227"
"912","GTLM","Earl Bamber","23","1:50.342","1:01:53.392","Green","Pit","5.077","9.051","5.136","10.829","8.117","2.034","0.577","9.539","20.196","19.697","8.685","11.404","141.799"
"911","GTLM","Patrick Pilet","23","1:52.550","1:02:01.661","Green","Pit","5.299","9.451","5.381","11.164","8.159","2.041","0.576","9.750","20.591","20.234","8.990","10.914","142.045"
"7","DPi","Ricky Taylor","19","1:54.547","1:02:20.216","Green","Pit","5.695","10.607","5.409","11.244","8.215","2.034","0.605","10.024","20.122","20.317","9.140","11.135","135.237"
"12","GTD","Frank Montecalvo","15","1:58.267","1:02:23.534","Green","Track","5.978","11.502","7.187","12.495","9.661","2.538","0.692","11.085","21.264","21.265","8.142","6.458","118.234"
"76","GTD","Paul Holton","12","13:45.903","1:02:25.633","Green","Pit","5.396","9.801","5.800","11.801","8.941","2.199","0.677","10.709","21.928","20.925","9.667","718.059","120.854"
"96","GTD","Robby Foley","19","1:57.713","1:02:40.217","Green","Track","6.102","11.114","6.213","11.925","9.060","2.343","0.703","11.286","22.531","21.701","8.152","6.583","116.384"
"63","GTD","Toni Vilander","11","10:14.390","1:03:31.654","Green","Pit","5.366","10.417","6.120","11.646","9.285","2.992","0.841","12.154","23.254","24.764","10.550","497.001","97.287"
"48","GTD","Ryan Hardwick","16","1:55.896","1:03:32.625","Green","Track","5.534","10.296","5.560","12.605","8.819","2.349","0.635","10.685","22.480","21.870","8.493","6.570","128.848"
"19","GTD","Alex Riberas","15","9:48.286","1:03:44.735","Green","Pit","5.738","11.710","6.727","13.270","10.191","2.873","0.808","11.964","24.538","23.876","10.410","466.181","101.260"
"14","GTD","Richard Heistand","18","2:01.513","1:03:45.116","Green","Track","6.347","11.095","6.587","12.953","9.320","2.519","0.783","12.282","22.945","21.901","8.211","6.570","104.493"
"12","GTD","Frank Montecalvo","16","1:52.976","1:04:16.510","Green","Track","5.624","10.133","5.621","11.918","8.638","2.240","0.612","10.369","21.905","21.383","8.021","6.512","133.690"
"25","GTLM","Connor De Phillippi","22","4:00.721","1:04:22.484","Green","Pit","5.296","9.323","5.483","11.033","8.274","2.177","0.653","9.691","20.342","20.344","9.006","139.099","125.296"
"96","GTD","Robby Foley","20","1:56.147","1:04:36.364","Green","Track","5.733","10.441","5.931","11.753","9.105","2.358","0.655","11.086","22.796","21.718","8.058","6.513","124.913"
"76","GTD","Matt Plumb","13","2:16.100","1:04:41.733","Green","Track","16.778","15.143","7.116","12.112","8.740","2.557","0.761","11.375","23.301","23.645","7.995","6.577","107.514"
"48","GTD","Ryan Hardwick","17","1:54.672","1:05:27.297","Green","Track","5.490","10.463","5.595","12.146","8.608","2.319","0.616","10.694","22.241","21.717","8.351","6.432","132.822"
"14","GTD","Richard Heistand","19","1:57.314","1:05:42.430","Green","Track","5.846","10.409","6.318","12.205","8.764","2.254","0.651","11.283","22.834","22.048","8.120","6.582","125.681"
