"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"6","DPi","Juan Pablo Montoya","5","1:42.352","36:10.791","Green","Track","9.712","12.851","8.561","18.299","6.863","5.698","5.311","9.504","7.220","7.069","6.638","0.628","3.998","130.284"
"7","DPi","Ricky Taylor","5","1:39.538","36:14.296","Green","Track","10.585","14.092","9.578","19.739","6.956","5.677","5.267","8.156","6.136","5.531","4.679","0.425","2.717","192.513"
"54","DPi","Jonathan Bennett","6","1:36.356","36:18.105","Green","Track","10.120","12.856","8.435","18.546","6.844","5.675","5.302","8.985","6.190","5.552","4.692","0.426","2.733","192.061"
"81","LMP2","James Allen","6","1:36.807","36:22.612","Green","Track","9.960","12.897","8.725","18.478","7.004","5.833","5.429","8.256","6.351","5.732","4.872","0.443","2.827","184.691"
"52","LMP2","Gabriel Aubry","6","1:49.345","36:23.722","Green","Track","10.056","13.815","12.455","20.922","9.413","6.361","5.605","8.741","7.696","6.033","4.951","0.447","2.850","183.038"
"10","DPi","Jordan Taylor","5","1:35.763","36:35.702","Green","Track","9.821","12.716","8.509","18.870","6.929","5.737","5.299","8.194","6.206","5.586","4.719","0.429","2.748","190.718"
"31","DPi","Felipe Nasr","3","1:34.810","36:46.667","Green","Track","9.895","12.693","8.536","18.138","6.840","5.684","5.263","8.173","6.189","5.562","4.692","0.426","2.719","192.061"
"55","DPi","Harry Tincknell","5","1:37.083","36:50.841","Green","Track","9.870","12.647","8.367","19.219","7.042","6.167","5.884","8.595","6.059","5.480","4.641","0.421","2.691","194.342"
"38","LMP2","Kyle Masson","7","1:37.838","37:05.801","Green","Track","10.340","13.041","8.818","18.635","7.021","5.830","5.436","8.612","6.329","5.708","4.828","0.439","2.801","186.374"
"5","DPi","Filipe Albuquerque","4","1:34.509","37:10.632","Green","Track","9.906","12.685","8.528","17.994","6.845","5.678","5.264","8.117","6.125","5.548","4.680","0.426","2.713","192.061"
"50","DPi","Agustin Canapino","6","1:46.253","37:16.339","Green","Track","11.060","14.819","13.604","20.715","6.992","5.731","5.307","8.370","6.187","5.581","4.718","0.428","2.741","191.164"
"18","LMP2","Ryan Cullen","7","1:37.861","37:24.621","Green","Track","10.094","12.987","8.754","18.418","7.171","5.925","5.500","8.521","6.508","5.770","4.908","0.447","2.858","183.038"
"84","DPi","Simon Trummer","6","1:36.971","37:30.860","Green","Track","9.997","12.773","8.545","18.339","6.911","5.679","6.223","8.868","6.260","5.563","4.672","0.423","2.718","193.424"
"85","DPi","Tristan Vautier","6","1:35.339","37:36.959","Green","Track","10.189","12.657","8.550","18.024","6.923","5.728","5.294","8.310","6.231","5.578","4.709","0.426","2.720","192.061"
"7","DPi","Ricky Taylor","6","1:35.555","37:49.851","Green","Track","10.166","12.954","8.562","18.495","6.842","5.658","5.244","8.169","6.123","5.523","4.677","0.425","2.717","192.513"
"6","DPi","Juan Pablo Montoya","6","1:43.404","37:54.195","Green","Track","13.428","15.458","9.098","19.158","6.957","5.707","5.375","8.644","6.155","5.550","4.711","0.428","2.735","191.164"
"54","DPi","Jonathan Bennett","7","1:36.841","37:54.946","Green","Track","10.311","12.858","8.484","18.643","6.808","5.687","5.373","9.136","6.167","5.549","4.675","0.426","2.724","192.061"
"81","LMP2","James Allen","7","1:36.304","37:58.916","Green","Track","9.906","12.823","8.701","18.337","6.995","5.821","5.440","8.148","6.312","5.712","4.855","0.441","2.813","185.529"
