"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"10","LMP3","Stevan McAleer","2","2:09.046","4:41.866","Green","Track","14.335","17.363","12.459","24.965","8.207","6.657","6.579","14.473","7.941","6.655","5.601","0.511","3.300","160.114"
"51","LMP3","Garett Grist","2","2:08.144","4:49.109","Green","Track","14.224","16.871","12.368","25.611","8.435","6.615","6.516","13.804","7.913","6.569","5.509","0.502","3.207","162.984"
"25","LMP3","Aaron Povoledo","2","2:09.558","5:02.266","Green","Track","15.235","17.896","12.191","24.485","8.479","6.697","6.832","13.883","7.881","6.627","5.592","0.510","3.250","160.428"
"64","LMP3","Alex Barron","2","2:14.948","5:06.896","Green","Track","15.715","18.153","14.090","25.655","8.585","6.895","7.169","14.458","8.066","6.648","5.523","0.526","3.465","155.548"
"33","LMP3","Lance Willsey","2","2:15.894","5:13.734","Green","Track","14.932","18.220","13.266","26.290","8.700","6.948","7.553","14.678","8.388","6.918","5.838","0.544","3.619","150.401"
"40","LMP3","Keith Grant","2","2:23.514","5:21.961","Green","Track","16.037","18.730","14.499","28.473","9.414","7.541","7.816","14.961","8.647","7.260","6.012","0.552","3.572","148.221"
"55","LMP3","Nikko Reger","2","2:11.517","5:23.118","Green","Track","14.651","18.541","11.666","25.738","8.546","6.755","6.783","14.733","7.968","6.706","5.618","0.513","3.299","159.490"
"74","LMP3","Benjamin Waddell","2","2:17.042","5:30.535","Green","Track","16.716","18.675","13.192","27.021","8.567","6.788","6.853","14.521","8.397","6.849","5.676","0.513","3.274","159.490"
"11","LMP3","Maurice Smith","2","2:29.798","5:38.422","Green","Track","16.883","19.823","14.257","28.833","9.865","7.737","7.820","15.258","9.941","8.164","6.603","0.603","4.011","135.685"
"75","LMP3","James French","2","2:13.170","5:45.345","Green","Track","15.779","18.754","12.491","25.803","8.652","6.711","6.697","14.267","8.043","6.655","5.570","0.507","3.241","161.377"
"7","LMP3","Blake Mount","2","2:41.496","6:25.083","Green","Track","18.739","22.293","16.039","33.142","10.469","7.966","7.946","16.680","9.130","7.943","6.642","0.594","3.913","137.741"
"19","LMP3","Bradley Baker","2","2:32.626","6:28.838","Green","Track","18.751","20.564","14.427","28.232","9.144","7.186","9.815","17.951","8.545","7.247","6.130","0.571","4.063","143.289"
"2","LMP3","Jon Brownson","2","2:42.857","6:37.384","Green","Track","18.951","22.247","16.443","31.472","10.100","8.334","8.160","17.115","9.769","8.377","6.921","0.642","4.326","127.443"
"23","LMP3","Anthony Simone","3","2:04.507","6:39.582","Green","Track","13.581","16.173","11.809","24.813","8.421","6.559","6.321","13.332","7.816","6.508","5.490","0.499","3.185","163.964"
"47","LMP3","Austin McCusker","2","3:02.216","6:45.512","Green","Track","55.238","24.324","13.967","27.318","8.438","6.712","6.685","15.338","8.133","6.620","5.541","0.505","3.397","162.016"
"10","LMP3","Stevan McAleer","3","2:05.352","6:47.218","Green","Track","13.455","16.485","11.755","24.402","8.301","6.644","6.641","13.817","7.875","6.635","5.588","0.509","3.245","160.743"
"51","LMP3","Garett Grist","3","2:03.526","6:52.635","Green","Track","13.173","16.438","11.325","24.615","8.290","6.544","6.496","13.420","7.629","6.463","5.464","0.497","3.172","164.624"
"25","LMP3","Aaron Povoledo","3","2:07.110","7:09.376","Green","Track","14.147","17.083","12.843","24.065","8.237","6.616","6.630","13.824","7.774","6.586","5.556","0.508","3.241","161.059"
"64","LMP3","Alex Barron","3","2:09.970","7:16.866","Green","Track","15.029","17.269","12.774","25.256","8.279","6.577","6.721","14.288","7.873","6.562","5.461","0.507","3.374","161.377"
"33","LMP3","Lance Willsey","3","2:12.194","7:25.928","Green","Track","15.317","17.952","12.458","25.463","8.557","6.823","6.766","14.259","8.043","6.791","5.752","0.530","3.483","154.374"
"55","LMP3","Nikko Reger","3","2:10.607","7:33.725","Green","Track","15.373","17.974","11.721","25.411","8.356","6.665","6.631","14.479","7.916","6.696","5.603","0.510","3.272","160.428"
"40","LMP3","Keith Grant","3","2:21.252","7:43.213","Green","Track","15.556","19.689","13.116","26.976","9.261","7.295","7.327","15.233","8.976","7.589","6.094","0.552","3.588","148.221"
