"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"51","LMP3","Garett Grist","28","2:01.300","1:11:23.184","Green","Track","5.846","5.483","24.678","15.403","26.831","9.383","18.382","0.553","10.469","1.482","2.790","153.296","116.550"
"33","LMP3","Lance Willsey","29","2:03.297","1:11:23.694","Green","Track","5.974","5.744","25.308","15.517","26.998","9.238","18.908","0.555","10.743","1.502","2.810","152.744","114.998"
"40","LMP3","Keith Grant","28","2:01.818","1:11:31.871","Green","Track","5.943","5.569","24.939","15.606","26.575","9.129","18.574","0.556","10.630","1.490","2.807","152.469","115.924"
"26","LMP3","Matthew Bell","28","1:58.710","1:11:35.727","Green","Track","5.834","5.183","24.397","15.125","26.207","8.759","18.173","0.557","10.220","1.473","2.782","152.195","117.262"
"7","LMP3","Max Hanratty","28","2:00.997","1:11:39.428","Green","Track","5.880","5.596","24.941","15.560","26.511","8.921","18.415","0.554","10.347","1.483","2.789","153.019","116.472"
"54","LMP3","Dylan Murry","28","2:01.090","1:11:39.959","Green","Track","5.858","5.624","24.694","15.714","26.788","8.915","18.175","0.546","10.557","1.464","2.755","155.261","117.983"
"60","LMP3","Tonis Kasemets","26","2:00.023","1:11:41.471","Green","Track","5.764","5.410","24.572","15.573","26.444","8.800","18.311","0.546","10.391","1.461","2.751","155.261","118.225"
"64","LMP3","Alex Barron","28","2:01.258","1:11:46.744","Green","Track","5.918","5.625","24.589","15.279","26.564","9.076","18.546","0.558","10.809","1.491","2.803","151.922","115.847"
"75","LMP3","James French","28","2:01.039","1:11:47.010","Green","Track","5.839","5.639","24.861","15.270","26.550","8.934","18.316","0.548","10.818","1.486","2.778","154.695","116.236"
"74","LMP3","Colin Thompson","28","2:00.970","1:11:48.062","Green","Track","5.799","5.503","24.915","15.385","26.716","8.931","18.346","0.544","10.609","1.466","2.756","155.832","117.822"
"70","LMP3","Jonatan Jorge","28","2:00.767","1:11:50.698","Green","Track","5.848","5.631","24.975","15.274","26.482","8.875","18.199","0.548","10.667","1.484","2.784","154.695","116.393"
"10","LMP3","Joe Robillard","28","2:03.797","1:11:53.415","Green","Track","0.000","0.000","26.075","0.000","0.000","9.254","18.575","0.540","10.939","1.474","2.760","156.987","117.183"
