"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"50","DPi","Will Owen","31","1:17.796","1:07:11.545","Green","Track","0.581","6.458","3.153","4.227","11.346","7.648","5.885","4.050","11.350","16.566","1.590","4.942","141.997"
"5","DPi","Joao Barbosa","36","1:14.540","1:07:18.908","Green","Track","0.579","6.455","2.852","3.947","10.650","7.438","5.465","3.967","11.047","15.616","1.587","4.937","142.487"
"10","DPi","Renger Van Der Zande","21","1:14.845","1:07:22.031","Green","Track","0.578","6.441","2.810","4.006","10.654","7.555","5.411","3.918","11.285","15.654","1.594","4.939","142.734"
"31","DPi","Pipo Derani","32","1:13.633","1:07:26.277","Green","Track","0.578","6.445","2.654","3.853","10.469","7.328","5.475","3.914","10.900","15.427","1.626","4.964","142.734"
"55","DPi","Jonathan Bomarito","22","1:15.649","1:07:28.880","Green","Track","0.565","6.313","2.949","4.132","10.946","7.360","5.519","3.983","11.522","15.859","1.629","4.872","146.018"
"912","GTLM","Laurens Vanthoor","25","1:18.855","1:07:37.305","Red","Track","0.632","6.963","2.979","4.158","11.090","7.824","5.779","4.243","11.901","16.251","1.679","5.356","130.538"
"24","GTLM","Jesse Krohn","26","1:30.897","1:07:51.496","Red","Pit","0.633","6.994","3.131","4.210","11.082","7.683","5.736","4.296","11.876","16.463","3.693","15.100","130.332"
"6","DPi","Dane Cameron","30","1:27.469","1:07:52.653","Red","Pit","0.564","6.325","2.814","4.064","10.733","7.333","6.088","3.972","11.406","15.689","3.446","15.035","146.277"
"25","GTLM","Connor De Phillippi","28","1:34.892","1:07:55.006","Red","Pit","0.633","7.032","2.957","6.425","11.600","7.968","5.924","4.504","12.390","16.736","3.634","15.089","130.332"
"7","DPi","Ricky Taylor","29","1:29.079","1:07:56.601","Red","Pit","0.569","6.346","2.848","4.064","11.137","7.566","5.560","4.163","11.184","16.796","3.981","14.865","144.991"
"67","GTLM","Richard Westbrook","21","1:33.121","1:08:00.456","Red","Pit","0.633","7.067","3.203","4.286","11.305","8.125","6.079","4.399","12.010","16.782","4.160","15.072","130.332"
"66","GTLM","Sebastien Bourdais","23","1:32.663","1:08:05.483","Red","Pit","0.632","7.011","3.123","4.287","11.110","8.005","5.997","4.420","12.036","17.089","3.878","15.075","130.538"
"3","GTLM","Jan Magnussen","29","1:36.594","1:08:07.643","Red","Pit","0.627","6.963","3.096","4.314","11.334","8.946","6.086","4.450","12.936","18.733","4.121","14.988","131.579"
"4","GTLM","Oliver Gavin","25","1:33.313","1:08:10.386","Red","Pit","0.626","6.928","2.992","4.262","11.211","8.051","5.827","4.390","11.847","18.589","3.673","14.917","131.789"
"911","GTLM","Nick Tandy","31","1:31.986","1:08:17.658","Red","Pit","0.632","7.000","3.043","4.271","11.011","7.764","5.819","4.353","11.931","17.093","3.933","15.136","130.538"
"77","DPi","Tristan Nunez","27","1:38.534","1:08:34.229","Red","Pit","0.564","6.371","2.873","4.165","14.295","8.073","6.446","4.437","12.205","20.249","4.002","14.854","146.277"
"50","DPi","Will Owen","32","1:41.973","1:08:53.518","Red","Pit","0.578","6.433","2.889","4.879","11.857","9.177","7.237","5.521","13.746","20.078","4.430","15.148","142.734"
"5","DPi","Joao Barbosa","37","1:47.402","1:09:06.310","Red","Pit","0.581","6.457","3.105","5.331","12.579","7.900","6.095","4.289","15.865","25.912","4.037","15.251","141.997"
"10","DPi","Renger Van Der Zande","22","1:45.403","1:09:07.434","Red","Pit","0.578","6.419","2.735","4.355","12.801","8.546","6.321","4.021","14.553","25.821","4.434","14.819","142.734"
"31","DPi","Pipo Derani","33","1:42.894","1:09:09.171","Red","Pit","0.580","6.590","3.554","5.340","12.634","8.049","6.373","4.278","12.110","23.794","4.319","15.273","142.241"
"55","DPi","Jonathan Bomarito","23","1:41.409","1:09:10.289","Red","Pit","0.565","6.346","3.506","5.209","12.320","7.931","6.108","4.051","12.196","23.603","4.311","15.263","146.018"
"912","GTLM","Laurens Vanthoor","26","1:39.038","1:09:16.343","Red","Pit","0.630","7.283","3.691","5.892","13.166","8.597","6.517","4.318","12.684","17.712","3.411","15.137","130.952"
"84","DPi","Simon Trummer","29","4:54.849","1:11:57.551","Red","Pit","0.579","6.472","2.605","185.327","18.097","10.794","8.890","5.665","14.586","22.103","4.793","14.938","142.487"
"6","DPi","Dane Cameron","31","5:50.101","1:13:42.754","Green","Track","0.000","0.000","0.000","0.000","12.797","8.109","6.055","4.039","11.261","16.370","1.637","4.901","0.000"
"67","GTLM","Richard Westbrook","22","5:50.107","1:13:50.563","Green","Track","0.000","0.000","0.000","0.000","12.983","8.862","6.252","4.491","12.291","17.194","1.739","5.466","0.000"
"31","DPi","Pipo Derani","34","4:44.270","1:13:53.441","Green","Track","0.000","0.000","0.000","0.000","12.357","7.873","6.536","4.140","11.348","17.310","1.581","4.905","0.000"
"66","GTLM","Sebastien Bourdais","24","5:48.079","1:13:53.562","Green","Track","0.000","0.000","0.000","0.000","13.357","8.661","6.805","4.499","12.402","17.676","1.739","5.447","0.000"
"4","GTLM","Oliver Gavin","26","5:45.545","1:13:55.931","Green","Track","0.000","0.000","0.000","0.000","13.425","9.215","6.507","4.427","12.351","18.790","1.727","5.395","0.000"
"911","GTLM","Nick Tandy","32","5:41.123","1:13:58.781","Green","Track","0.000","0.000","0.000","0.000","12.108","8.207","7.274","4.395","13.872","18.800","1.681","5.375","0.000"
"912","GTLM","Earl Bamber","27","4:44.546","1:14:00.889","Green","Track","0.000","0.000","0.000","0.000","12.433","8.175","6.515","4.528","12.627","18.595","1.743","5.444","0.000"
"5","DPi","Joao Barbosa","38","4:58.095","1:14:04.405","Green","Track","0.000","0.000","0.000","0.000","13.811","8.808","7.544","4.311","11.529","16.975","1.603","4.957","0.000"
"7","DPi","Ricky Taylor","30","6:09.528","1:14:06.129","Green","Track","0.000","0.000","0.000","0.000","13.443","8.553","6.196","4.275","11.486","16.809","1.681","4.949","0.000"
"24","GTLM","Jesse Krohn","27","6:19.549","1:14:11.045","Green","Track","0.000","0.000","0.000","0.000","13.639","8.934","7.111","4.602","13.202","18.065","1.800","5.497","0.000"
"25","GTLM","Connor De Phillippi","29","6:17.664","1:14:12.670","Green","Track","0.000","0.000","0.000","0.000","14.410","9.089","6.935","4.678","12.924","20.389","1.779","5.506","0.000"
"54","DPi","Colin Braun","33","21:55.784","1:14:25.643","Green","Track","0.000","0.000","0.000","0.000","12.637","7.987","6.058","4.001","11.232","17.287","1.587","4.863","0.000"
"3","GTLM","Jan Magnussen","30","6:28.849","1:14:36.492","Green","Track","0.000","0.000","0.000","0.000","13.453","8.950","6.617","4.458","12.721","18.041","1.724","5.394","0.000"
"50","DPi","Will Owen","33","5:59.211","1:14:52.729","Green","Track","0.000","0.000","0.000","0.000","12.488","7.994","6.441","4.014","11.374","16.434","1.575","4.930","0.000"
"6","DPi","Dane Cameron","32","1:15.141","1:14:57.895","Green","Track","0.568","6.352","2.867","4.128","10.970","7.387","5.495","3.941","11.130","15.799","1.626","4.878","145.246"
"31","DPi","Pipo Derani","35","1:14.785","1:15:08.226","Green","Track","0.574","6.414","2.711","4.046","10.696","7.348","5.925","3.999","10.962","15.601","1.585","4.924","143.728"
"67","GTLM","Richard Westbrook","23","1:21.429","1:15:11.992","Green","Track","0.638","7.061","3.078","4.269","11.385","8.119","6.381","4.362","12.117","16.833","1.733","5.453","129.310"
"66","GTLM","Sebastien Bourdais","25","1:21.693","1:15:15.255","Green","Track","0.634","7.064","3.261","4.524","11.891","8.107","6.077","4.414","11.963","16.617","1.714","5.427","130.126"
"4","GTLM","Oliver Gavin","27","1:22.127","1:15:18.058","Green","Track","0.625","6.933","2.962","4.295","11.448","8.003","5.928","4.440","12.099","18.234","1.752","5.408","132.000"
"911","GTLM","Nick Tandy","33","1:19.681","1:15:18.462","Green","Track","0.631","6.988","2.978","4.283","11.159","7.839","5.793","4.352","11.970","16.609","1.704","5.375","130.745"
"5","DPi","Joao Barbosa","39","1:17.264","1:15:21.669","Green","Track","0.582","6.469","3.039","4.045","11.166","7.475","5.612","3.991","11.241","17.133","1.580","4.931","141.753"
"912","GTLM","Earl Bamber","28","1:20.774","1:15:21.663","Green","Track","0.633","6.963","3.230","4.325","11.459","7.889","5.888","4.423","12.056","16.805","1.705","5.398","130.332"
"7","DPi","Ricky Taylor","31","1:16.815","1:15:22.944","Green","Track","0.572","6.369","2.804","4.133","11.565","7.507","5.556","4.095","11.126","16.443","1.689","4.956","144.231"
"24","GTLM","Jesse Krohn","28","1:22.291","1:15:33.336","Green","Track","0.638","7.069","3.298","4.532","11.950","7.968","5.883","4.401","12.120","17.310","1.708","5.414","129.310"
"25","GTLM","Connor De Phillippi","30","1:22.883","1:15:35.553","Green","Track","0.639","7.062","3.386","4.491","12.051","8.166","6.202","4.411","12.342","16.929","1.741","5.463","129.108"
"54","DPi","Colin Braun","34","1:14.117","1:15:39.760","Green","Track","0.565","6.285","2.741","4.084","10.792","7.305","5.519","3.925","10.835","15.668","1.564","4.834","146.018"
"3","GTLM","Jan Magnussen","31","1:21.503","1:15:57.995","Green","Track","0.628","6.985","3.164","4.466","11.591","8.136","5.874","4.381","12.156","17.004","1.726","5.392","131.369"
"50","DPi","Will Owen","34","1:15.453","1:16:08.182","Green","Track","0.578","6.430","2.701","4.160","11.150","7.418","5.690","3.938","11.146","15.770","1.558","4.914","142.734"
"6","DPi","Dane Cameron","33","1:14.043","1:16:11.938","Green","Track","0.565","6.323","2.674","3.980","10.932","7.274","5.353","3.933","10.994","15.557","1.603","4.855","146.018"
"31","DPi","Pipo Derani","36","1:13.263","1:16:21.489","Green","Track","0.579","6.441","2.709","3.847","10.512","7.217","5.356","3.942","10.898","15.244","1.590","4.928","142.487"
"67","GTLM","Richard Westbrook","24","1:21.069","1:16:33.061","Green","Track","0.636","7.056","3.123","4.561","11.406","8.087","6.037","4.437","12.079","16.470","1.730","5.447","129.717"
"66","GTLM","Sebastien Bourdais","26","1:19.963","1:16:35.218","Green","Track","0.633","7.037","3.129","4.341","11.209","7.824","5.943","4.353","11.870","16.478","1.719","5.427","130.332"
"55","DPi","Harry Tincknell","24","7:26.069","1:16:36.358","Green","Track","0.000","0.000","0.000","0.000","12.563","7.820","6.103","4.066","11.308","16.348","1.607","4.857","0.000"
"5","DPi","Joao Barbosa","40","1:16.790","1:16:38.459","Green","Track","0.576","6.420","2.779","3.973","10.719","7.491","6.004","4.167","11.464","16.720","1.557","4.920","143.229"
"4","GTLM","Oliver Gavin","28","1:20.481","1:16:38.539","Green","Track","0.627","6.934","2.966","4.248","11.686","8.168","6.032","4.353","11.878","16.474","1.725","5.390","131.579"
"7","DPi","Ricky Taylor","32","1:16.488","1:16:39.432","Green","Track","0.571","6.315","2.999","4.233","11.376","7.494","5.717","4.075","11.008","16.135","1.651","4.914","144.483"
"911","GTLM","Nick Tandy","34","1:24.853","1:16:43.315","Green","Track","0.627","6.915","3.110","4.315","11.458","8.010","6.279","4.292","13.635","19.183","1.668","5.361","131.579"
"912","GTLM","Earl Bamber","29","1:23.094","1:16:44.757","Green","Track","0.630","6.963","3.159","4.296","11.328","7.837","6.045","4.274","13.692","17.811","1.684","5.375","130.952"
"24","GTLM","Jesse Krohn","29","1:19.461","1:16:52.797","Green","Track","0.634","7.019","3.181","4.295","11.260","7.687","5.722","4.317","11.849","16.319","1.736","5.442","130.126"
"54","DPi","Colin Braun","35","1:15.379","1:16:55.139","Green","Track","0.563","6.239","2.675","4.146","10.785","7.392","5.484","3.954","11.094","16.644","1.568","4.835","146.536"
"25","GTLM","Connor De Phillippi","31","1:19.887","1:16:55.440","Green","Track","0.637","7.032","3.053","4.248","11.411","7.894","5.767","4.343","11.997","16.249","1.765","5.491","129.513"
"84","DPi","Simon Trummer","30","5:09.023","1:17:06.574","Green","Track","0.000","0.000","0.000","0.000","12.602","8.255","7.108","4.409","11.977","18.530","1.550","4.924","0.000"
"3","GTLM","Jan Magnussen","32","1:20.346","1:17:18.341","Green","Track","0.628","6.981","3.039","4.317","11.399","8.053","5.822","4.398","12.001","16.610","1.713","5.385","131.369"
"50","DPi","Will Owen","35","1:14.393","1:17:22.575","Green","Track","0.576","6.421","2.710","3.973","10.788","7.358","5.352","3.932","11.013","15.767","1.575","4.928","143.229"
"6","DPi","Dane Cameron","34","1:12.923","1:17:24.861","Green","Track","0.564","6.305","2.657","3.889","10.582","7.215","5.308","3.946","10.786","15.184","1.610","4.877","146.277"
"31","DPi","Pipo Derani","37","1:13.774","1:17:35.263","Green","Track","0.578","6.434","2.636","3.824","10.642","7.283","5.551","3.970","10.957","15.354","1.609","4.936","142.734"
"67","GTLM","Richard Westbrook","25","1:20.415","1:17:53.476","Green","Track","0.636","7.064","3.144","4.355","11.293","8.019","5.862","4.364","12.070","16.454","1.712","5.442","129.717"
"55","DPi","Jonathan Bomarito","25","1:17.371","1:17:53.729","Green","Track","0.562","6.293","3.205","4.325","11.243","7.477","5.941","4.000","11.163","16.679","1.623","4.860","146.797"
"5","DPi","Joao Barbosa","41","1:15.720","1:17:54.179","Green","Track","0.578","6.423","2.814","3.955","10.771","7.425","5.540","4.096","11.257","16.414","1.548","4.899","142.734"
"7","DPi","Ricky Taylor","33","1:16.623","1:17:56.055","Green","Track","0.566","6.364","3.058","4.282","11.107","7.732","5.558","4.158","11.162","16.069","1.641","4.926","145.760"
"66","GTLM","Sebastien Bourdais","27","1:22.743","1:17:57.961","Green","Track","0.633","7.041","3.019","4.274","11.088","7.871","5.826","4.626","14.163","17.043","1.728","5.431","130.332"
"4","GTLM","Oliver Gavin","29","1:20.050","1:17:58.589","Green","Track","0.626","6.952","3.016","4.239","11.129","8.112","5.947","4.393","11.914","16.629","1.719","5.374","131.789"
"911","GTLM","Nick Tandy","35","1:18.980","1:18:02.295","Green","Track","0.629","6.967","3.002","4.249","11.101","7.748","5.675","4.395","11.888","16.258","1.698","5.370","131.161"
"912","GTLM","Earl Bamber","30","1:19.509","1:18:04.266","Green","Track","0.630","6.929","3.017","4.189","11.283","7.822","5.763","4.378","11.993","16.446","1.688","5.371","130.952"
"24","GTLM","Jesse Krohn","30","1:18.828","1:18:11.625","Green","Track","0.634","7.006","2.996","4.121","11.066","7.649","5.700","4.330","11.770","16.399","1.717","5.440","130.126"
"25","GTLM","Connor De Phillippi","32","1:18.867","1:18:14.307","Green","Track","0.635","7.003","2.973","4.160","11.231","7.796","5.680","4.374","11.845","15.964","1.739","5.467","129.921"
"84","DPi","Simon Trummer","31","1:15.141","1:18:21.715","Green","Track","0.578","6.464","2.835","4.133","10.745","7.469","5.657","3.975","11.098","15.733","1.544","4.910","142.734"
"54","DPi","Colin Braun","36","1:26.775","1:18:21.914","Green","Pit","0.565","6.248","2.763","4.064","10.848","7.270","5.498","4.260","11.220","15.707","3.406","14.926","146.018"
"50","DPi","Will Owen","36","1:14.694","1:18:37.269","Green","Track","0.575","6.408","2.697","4.017","10.741","7.355","5.384","4.102","11.024","15.897","1.568","4.926","143.478"
"3","GTLM","Jan Magnussen","33","1:20.438","1:18:38.779","Green","Track","0.626","6.975","3.043","4.375","11.205","7.917","5.796","4.421","11.956","17.001","1.730","5.393","131.789"
"6","DPi","Dane Cameron","35","1:14.054","1:18:38.915","Green","Track","0.564","6.300","2.752","3.928","10.660","7.289","5.343","3.987","10.967","15.774","1.619","4.871","146.277"
"55","DPi","Jonathan Bomarito","26","1:14.065","1:19:07.794","Green","Track","0.560","6.354","2.751","4.053","10.676","7.409","5.417","3.920","11.062","15.350","1.627","4.886","147.321"
"5","DPi","Joao Barbosa","42","1:15.108","1:19:09.287","Green","Track","0.576","6.413","2.923","4.153","10.773","7.427","5.522","4.005","11.132","15.698","1.564","4.922","143.229"
"7","DPi","Ricky Taylor","34","1:14.777","1:19:10.832","Green","Track","0.567","6.328","2.718","3.942","10.732","7.563","5.474","4.098","11.105","15.696","1.632","4.922","145.503"
"67","GTLM","Richard Westbrook","26","1:20.307","1:19:13.783","Green","Track","0.636","7.054","3.212","4.321","11.290","7.982","5.871","4.417","12.056","16.315","1.716","5.437","129.717"
"31","DPi","Pipo Derani","38","1:41.370","1:19:16.633","Green","Track","0.578","6.417","2.619","3.831","10.393","7.226","5.455","3.968","36.811","17.561","1.590","4.921","142.734"
"66","GTLM","Sebastien Bourdais","28","1:20.714","1:19:18.675","Green","Track","0.631","7.018","3.123","4.350","11.051","7.874","5.862","4.460","12.106","17.084","1.726","5.429","130.745"
"4","GTLM","Oliver Gavin","30","1:22.992","1:19:21.581","Green","Track","0.622","6.913","3.103","4.286","11.354","7.980","5.956","4.409","12.703","18.561","1.718","5.387","132.637"
"911","GTLM","Nick Tandy","36","1:20.734","1:19:23.029","Green","Track","0.627","6.941","3.008","4.282","11.013","7.744","5.667","4.410","11.888","18.108","1.687","5.359","131.579"
"912","GTLM","Earl Bamber","31","1:19.068","1:19:23.334","Green","Track","0.626","6.924","2.888","4.147","11.174","7.819","5.741","4.346","11.923","16.513","1.654","5.313","131.789"
"24","GTLM","Jesse Krohn","31","1:18.525","1:19:30.150","Green","Track","0.634","7.002","3.055","4.180","11.019","7.632","5.665","4.293","11.804","16.098","1.716","5.427","130.126"
"25","GTLM","Connor De Phillippi","33","1:18.873","1:19:33.180","Green","Track","0.636","7.018","2.952","4.086","11.220","7.805","5.650","4.480","11.844","15.978","1.740","5.464","129.717"
"84","DPi","Simon Trummer","32","1:15.153","1:19:36.868","Green","Track","0.577","6.436","2.815","4.021","10.845","7.354","5.584","3.984","11.185","15.850","1.573","4.929","142.981"
"50","DPi","Will Owen","37","1:14.155","1:19:51.424","Green","Track","0.576","6.422","2.753","3.985","10.732","7.312","5.308","3.936","11.056","15.558","1.582","4.935","143.229"
"6","DPi","Dane Cameron","36","1:13.786","1:19:52.701","Green","Track","0.562","6.368","2.785","3.957","10.764","7.213","5.440","3.936","10.898","15.376","1.619","4.868","146.797"
"3","GTLM","Jan Magnussen","34","1:20.112","1:19:58.891","Green","Track","0.624","6.951","3.038","4.329","11.309","7.980","5.790","4.385","11.955","16.598","1.736","5.417","132.212"
"55","DPi","Jonathan Bomarito","27","1:13.582","1:20:21.376","Green","Track","0.565","6.335","2.755","4.019","10.621","7.313","5.365","3.929","11.006","15.123","1.646","4.905","146.018"
"5","DPi","Joao Barbosa","43","1:14.258","1:20:23.545","Green","Track","0.579","6.453","2.822","3.909","10.696","7.355","5.420","3.966","11.051","15.509","1.571","4.927","142.487"
"7","DPi","Ricky Taylor","35","1:16.283","1:20:27.115","Green","Track","0.568","6.346","2.737","4.106","12.045","7.630","5.486","4.077","10.983","15.735","1.645","4.925","145.246"
"77","DPi","Tristan Nunez","28","11:56.743","1:20:30.972","Green","Track","0.000","0.000","0.000","0.000","13.194","8.081","6.371","4.298","11.451","16.866","1.634","4.887","0.000"
"31","DPi","Pipo Derani","39","1:16.223","1:20:32.856","Green","Track","0.576","6.405","2.796","3.927","10.823","7.394","5.786","4.081","11.336","16.617","1.578","4.904","143.229"
"67","GTLM","Richard Westbrook","27","1:20.191","1:20:33.974","Green","Track","0.634","7.042","3.104","4.254","11.226","7.948","5.778","4.362","11.870","16.813","1.725","5.435","130.126"
"66","GTLM","Sebastien Bourdais","29","1:19.426","1:20:38.101","Green","Track","0.633","7.018","3.060","4.320","11.084","7.867","5.847","4.357","11.856","16.253","1.713","5.418","130.332"
"4","GTLM","Oliver Gavin","31","1:19.476","1:20:41.057","Green","Track","0.626","6.929","2.877","4.193","11.327","7.918","5.888","4.430","11.860","16.309","1.732","5.387","131.789"
"912","GTLM","Earl Bamber","32","1:21.104","1:20:44.438","Green","Track","0.622","6.885","3.081","4.463","11.641","8.002","6.276","4.540","12.083","16.466","1.681","5.364","132.637"
"24","GTLM","Jesse Krohn","32","1:18.873","1:20:49.023","Green","Track","0.633","7.001","2.978","4.124","11.063","7.822","5.672","4.282","11.886","16.225","1.739","5.448","130.332"
"84","DPi","Simon Trummer","33","1:15.522","1:20:52.390","Green","Track","0.577","6.433","2.806","4.194","10.929","7.316","5.479","4.046","11.148","16.067","1.587","4.940","142.981"
"25","GTLM","Connor De Phillippi","34","1:20.992","1:20:54.172","Green","Track","0.637","7.026","2.970","4.423","11.547","7.966","5.789","4.351","11.860","17.217","1.732","5.474","129.513"
"50","DPi","Will Owen","38","1:14.103","1:21:05.527","Green","Track","0.577","6.426","2.730","3.930","10.769","7.346","5.548","3.913","10.904","15.470","1.572","4.918","142.981"
"911","GTLM","Nick Tandy","37","1:45.535","1:21:08.564","Green","Pit","0.626","6.919","2.896","17.393","12.876","7.938","5.872","4.327","11.944","16.309","3.327","15.108","131.789"
"6","DPi","Dane Cameron","37","1:25.998","1:21:18.699","Green","Pit","0.563","6.312","2.798","3.986","10.790","7.239","5.749","3.952","10.952","15.564","3.180","14.913","146.536"
"3","GTLM","Jan Magnussen","35","1:19.825","1:21:18.716","Green","Track","0.628","6.962","3.051","4.349","11.345","7.934","5.777","4.318","11.928","16.417","1.729","5.387","131.369"
"55","DPi","Jonathan Bomarito","28","1:13.444","1:21:34.820","Green","Track","0.567","6.332","2.720","3.958","10.576","7.356","5.306","3.951","10.893","15.236","1.650","4.899","145.503"
"5","DPi","Joao Barbosa","44","1:13.762","1:21:37.307","Green","Track","0.579","6.447","2.760","3.941","10.567","7.350","5.403","3.945","10.983","15.265","1.589","4.933","142.487"
"7","DPi","Ricky Taylor","36","1:13.900","1:21:41.015","Green","Track","0.568","6.364","2.685","3.931","10.595","7.329","5.409","4.001","10.944","15.476","1.653","4.945","145.246"
"77","DPi","Tristan Nunez","29","1:15.870","1:21:46.842","Green","Track","0.568","6.360","3.029","4.268","11.210","7.450","5.441","3.962","11.042","15.950","1.665","4.925","145.246"
"31","DPi","Pipo Derani","40","1:18.173","1:21:51.029","Green","Track","0.575","6.393","2.725","3.824","10.663","7.402","5.539","3.996","13.858","16.708","1.580","4.910","143.478"
"67","GTLM","Richard Westbrook","28","1:19.449","1:21:53.423","Green","Track","0.634","7.033","3.075","4.240","11.144","7.889","5.787","4.354","11.870","16.269","1.722","5.432","130.126"
"912","GTLM","Earl Bamber","33","1:18.531","1:22:02.969","Green","Track","0.626","6.916","2.879","4.101","11.162","7.732","5.723","4.344","11.831","16.189","1.673","5.355","131.789"
"84","DPi","Simon Trummer","34","1:14.596","1:22:06.986","Green","Track","0.579","6.419","2.754","3.993","10.755","7.334","5.461","4.044","11.154","15.606","1.577","4.920","142.487"
"66","GTLM","Sebastien Bourdais","30","1:32.027","1:22:10.128","Green","Pit","0.632","7.031","3.105","4.318","10.934","7.812","5.730","4.339","12.065","17.235","3.758","15.068","130.538"
"4","GTLM","Oliver Gavin","32","1:33.301","1:22:14.358","Green","Pit","0.624","6.919","2.933","4.269","11.219","7.897","6.023","4.994","12.134","17.114","4.171","15.004","132.212"
"24","GTLM","Jesse Krohn","33","1:31.496","1:22:20.519","Green","Pit","0.633","7.008","2.946","4.118","11.322","7.895","5.810","4.341","12.010","16.679","3.654","15.080","130.332"
"50","DPi","Will Owen","39","1:15.327","1:22:20.854","Green","Track","0.576","6.410","2.704","3.930","10.647","7.322","5.295","4.046","11.076","16.785","1.595","4.941","143.229"
"25","GTLM","Connor De Phillippi","35","1:34.357","1:22:28.529","Green","Pit","0.636","7.036","2.939","4.170","11.307","7.871","5.793","4.401","13.690","17.870","3.533","15.111","129.717"
"3","GTLM","Jan Magnussen","36","1:19.185","1:22:37.901","Green","Track","0.627","6.971","3.018","4.297","11.105","7.929","5.668","4.381","11.823","16.288","1.709","5.369","131.579"
"5","DPi","Joao Barbosa","45","1:14.562","1:22:51.869","Green","Track","0.578","6.445","2.731","3.883","10.597","7.305","5.395","3.961","10.964","16.214","1.568","4.921","142.734"
"7","DPi","Ricky Taylor","37","1:13.878","1:22:54.893","Green","Track","0.572","6.368","2.643","3.964","10.566","7.352","5.335","3.992","11.000","15.494","1.657","4.935","144.231"
"77","DPi","Tristan Nunez","30","1:14.600","1:23:01.442","Green","Track","0.569","6.380","2.729","4.036","11.028","7.250","5.444","3.970","10.976","15.668","1.644","4.906","144.991"
"55","DPi","Jonathan Bomarito","29","1:28.437","1:23:03.257","Green","Pit","0.565","6.333","2.867","4.124","11.004","7.802","5.898","4.028","11.270","16.193","3.307","15.046","146.018"
"31","DPi","Pipo Derani","41","1:12.958","1:23:03.987","Green","Track","0.575","6.421","2.627","3.796","10.475","7.296","5.421","3.974","10.762","15.098","1.595","4.918","143.478"
"67","GTLM","Richard Westbrook","29","1:19.199","1:23:12.622","Green","Track","0.633","7.020","3.009","4.250","11.156","7.887","5.736","4.349","11.820","16.188","1.716","5.435","130.332"
"84","DPi","Simon Trummer","35","1:14.496","1:23:21.482","Green","Track","0.577","6.431","2.705","3.884","10.610","7.316","5.393","4.032","11.134","15.951","1.563","4.900","142.981"
"912","GTLM","Earl Bamber","34","1:18.493","1:23:21.462","Green","Track","0.627","6.961","2.905","4.158","11.122","7.764","5.632","4.314","11.861","16.121","1.676","5.352","131.579"
"50","DPi","Will Owen","40","1:14.548","1:23:35.402","Green","Track","0.578","6.439","2.730","3.975","10.877","7.387","5.394","3.977","11.047","15.613","1.597","4.934","142.734"
"3","GTLM","Jan Magnussen","37","1:18.957","1:23:56.858","Green","Track","0.625","6.956","2.947","4.212","11.151","7.834","5.751","4.357","11.837","16.211","1.710","5.366","132.000"
"5","DPi","Joao Barbosa","46","1:13.285","1:24:05.154","Green","Track","0.578","6.444","2.679","3.882","10.550","7.193","5.305","3.968","10.904","15.290","1.568","4.924","142.734"
"77","DPi","Tristan Nunez","31","1:14.007","1:24:15.449","Green","Track","0.569","6.372","2.708","3.973","10.838","7.272","5.415","3.970","10.929","15.394","1.655","4.912","144.991"
"7","DPi","Ricky Taylor","38","1:27.691","1:24:22.584","Green","Pit","0.571","6.361","2.660","4.000","10.751","7.513","5.423","4.094","11.056","16.808","3.827","14.627","144.483"
"31","DPi","Pipo Derani","42","1:22.193","1:24:26.180","Green","Track","0.576","6.421","2.643","3.870","11.788","7.769","6.018","4.637","13.929","18.053","1.584","4.905","143.229"
"67","GTLM","Richard Westbrook","30","1:19.068","1:24:31.690","Green","Track","0.634","7.026","2.992","4.216","11.034","7.918","5.777","4.325","11.848","16.135","1.726","5.437","130.126"
"84","DPi","Simon Trummer","36","1:14.193","1:24:35.675","Green","Track","0.572","6.421","2.803","3.903","10.631","7.259","5.413","4.009","11.032","15.626","1.597","4.927","144.231"
"50","DPi","Will Owen","41","1:13.828","1:24:49.230","Green","Track","0.577","6.412","2.626","3.972","10.683","7.283","5.236","4.078","11.051","15.419","1.572","4.919","142.981"
"912","GTLM","Earl Bamber","35","1:31.301","1:24:52.763","Green","Pit","0.627","6.932","2.919","4.185","11.263","7.863","5.834","4.347","12.063","17.107","2.964","15.197","131.579"
"3","GTLM","Jan Magnussen","38","1:18.953","1:25:15.811","Green","Track","0.626","6.946","2.967","4.239","11.107","7.819","5.694","4.320","11.870","16.256","1.737","5.372","131.789"
"77","DPi","Tristan Nunez","32","1:13.912","1:25:29.361","Green","Track","0.569","6.373","2.725","4.060","10.821","7.195","5.425","3.984","10.898","15.316","1.641","4.905","144.991"
"5","DPi","Joao Barbosa","47","1:25.941","1:25:31.095","Green","Pit","0.577","6.434","2.649","3.908","10.558","7.233","5.377","3.943","11.104","15.277","3.635","15.246","142.981"
"84","DPi","Simon Trummer","37","1:14.812","1:25:50.487","Green","Track","0.576","6.415","2.689","3.871","10.637","7.293","5.389","4.063","11.100","16.258","1.585","4.936","143.229"
"67","GTLM","Richard Westbrook","31","1:18.747","1:25:50.437","Green","Track","0.632","7.025","3.014","4.198","11.093","7.870","5.695","4.301","11.827","15.957","1.711","5.424","130.538"
